TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,taskStatus
670,104.00735537190076,93,16,77,4.506734483715647,-29.713863538091573,Trusted Data
671,104.6437190082644,40,10,32,83.3918701526479,24.68254557825631,Trusted Data
672,104.90818181818176,81,18,20,77.30182951033566,88.26149845364637,Trusted Data
673,95.4724242424242,40,12,45,-59.94565940865829,14.80608654866694,Trusted Data
674,95.81333333333329,36,19,91,-72.91931808944699,92.23179267415816,Trusted Data
675,126.21999999999998,21,15,62,-80.81616656853822,103.50101836750378,Malware Detected (injection)
676,105.07347107438011,40,16,54,18.89952346972116,-110.67265377476402,Trusted Data
677,96.50272727272723,52,16,11,-79.05740317955542,176.95180870144372,Malware Detected (backdoor)
678,105.51975206611564,15,13,83,24.067190452710875,117.04578742192103,Trusted Data
679,96.61272727272723,19,19,94,-67.14926155026689,87.36701418641871,Malware Detected (ddos)
680,106.20570247933878,34,12,75,68.83238366569736,20.480101813521685,Malware Detected (password)
681,126.83999999999999,32,20,38,88.55189945056037,75.52345160492214,Malware Detected (backdoor)
682,127.21999999999998,73,16,13,-73.54465204648076,135.801429337132,Trusted Data
683,127.34999999999998,84,10,42,-19.877794600940575,-95.81563210237209,Malware Detected (scanning)
684,97.32484848484845,17,19,68,-77.1226145699366,-26.335171485110465,Trusted Data
685,127.76999999999998,40,18,88,-89.72312885149506,159.72748968836498,Trusted Data
686,106.82553719008258,48,11,28,24.50377418130944,-82.21848512102812,Trusted Data
687,107.05694214876027,18,17,87,61.428455543788175,-92.98031998786558,Malware Detected (injection)
688,107.77595041322309,17,14,98,-8.5443344506362,-39.69720688393764,Trusted Data
689,128.64999999999998,62,17,36,21.26238063045018,20.10702441646265,Malware Detected (scanning)
690,97.83999999999996,14,12,73,-0.8249080944385412,-34.19603971260193,Trusted Data
691,129.01,45,16,30,44.339066268985476,95.83318681439488,Trusted Data
692,98.39303030303026,38,10,43,-76.76497070070563,-106.77215383377929,Malware Detected (password)
693,129.31,43,15,86,8.604687053421344,169.35259978220301,Trusted Data
694,98.71878787878784,60,15,99,-49.75007676314616,61.79926259033701,Trusted Data
695,108.58586776859498,17,16,85,36.32570252606362,24.26217180273798,Trusted Data
696,130.17000000000002,68,16,58,-15.104931117559119,-7.516480880444703,Malware Detected (dos)
697,109.28834710743796,60,18,65,45.87583867538544,-64.7559735732322,Trusted Data
698,130.75000000000003,45,15,17,63.652348944297216,-126.34545291269409,Trusted Data
699,130.92000000000002,42,18,75,80.78925389340284,-89.37717539562686,Trusted Data
700,99.46878787878784,55,10,55,20.815415327389132,73.87311616131572,Trusted Data
701,99.88545454545451,46,13,19,-69.58131765580252,-85.05386196746905,Trusted Data
702,100.0293939393939,10,15,65,-72.70718732869811,118.42129844630739,Trusted Data
703,109.82553719008258,22,12,90,-47.397980812914284,-0.8746441978607038,Trusted Data
704,131.67000000000002,60,20,69,32.57058584873522,-139.54424028377696,Trusted Data
705,110.56933884297514,90,11,96,44.443601121916345,-7.557396392053732,Malware Detected (ransomware)
706,132.36,43,13,68,33.33556719794815,-9.98198314415393,Trusted Data
707,100.52181818181815,53,13,80,13.364374749498793,76.97171069932767,Trusted Data
708,133.04000000000002,51,19,52,58.68552552094755,-106.68999534775772,Malware Detected (password)
709,111.36272727272721,10,14,36,89.887464505015,-15.861626628684974,Malware Detected (ransomware)
710,111.66024793388424,68,19,36,53.981499470083065,57.95063981196088,Trusted Data
711,101.12787878787876,62,18,52,-4.114965326957616,-49.61114836747382,Malware Detected (backdoor)
712,101.52181818181815,61,10,23,-26.686671591212168,-167.32841970919387,Trusted Data
713,101.69606060606057,19,12,96,-53.02369037515602,6.794122248464646,Trusted Data
714,133.56000000000003,42,15,54,86.29762707212222,156.4624870509192,Malware Detected (dos)
715,134.10000000000002,19,11,31,-29.804586986365585,-96.1638736089944,Trusted Data
716,111.95776859504126,59,18,17,87.94990457396159,92.71549855401929,Trusted Data
717,112.09826446280985,81,20,89,65.330406368804,72.55610332253531,Trusted Data
718,134.41000000000003,75,20,65,34.57493896282415,-179.3342461593826,Trusted Data
719,112.83380165289249,25,16,51,68.13334067314972,143.04903299208843,Malware Detected (xss)
720,102.4233333333333,36,10,12,-51.611721193679,-104.03143842799234,Trusted Data
721,135.06000000000003,72,18,20,67.13309356203692,-149.06276067851343,Trusted Data
722,113.25528925619828,31,13,48,35.74538536458374,38.26546772914804,Malware Detected (ransomware)
723,102.5333333333333,30,19,50,-76.9833330091391,-60.87598705228447,Trusted Data
724,102.91212121212118,95,15,66,-59.26928483304138,152.67247546818237,Malware Detected (backdoor)
725,135.26000000000002,63,10,28,-9.792674064017845,178.60666503264298,Trusted Data
726,135.54000000000002,76,19,17,85.02587495491647,-13.878179397937288,Trusted Data
727,135.71,41,18,57,-35.28804303775552,12.80586249769695,Trusted Data
728,103.41212121212118,54,15,93,-39.567966317585245,62.91953405458213,Trusted Data
729,136.28,63,13,95,38.610204416446095,-110.22818911424744,Trusted Data
730,113.65198347107432,81,20,65,21.973713495230243,82.69321712383282,Trusted Data
731,104.11666666666663,88,20,12,-83.5333115579846,-153.2179900378692,Trusted Data
732,137.23,52,10,11,42.986376559654076,122.313937041737,Malware Detected (xss)
733,104.22666666666663,98,13,23,-83.72475817221274,-120.13735872254038,Trusted Data
734,114.18917355371894,60,17,27,-7.534164398757525,-82.70546670870425,Malware Detected (ransomware)
735,137.34,12,19,83,-5.5837832459775,122.24620151217653,Trusted Data
736,114.41231404958671,64,15,80,-13.80996466829447,86.96286826784973,Malware Detected (injection)
737,104.40090909090905,78,15,82,-87.82212365050394,-31.94293517189584,Malware Detected (dos)
738,105.02212121212118,27,10,83,-77.39885817166974,174.34906634725758,Trusted Data
739,138.17000000000002,46,20,15,0.40096310436102556,-118.49165031665541,Malware Detected (password)
740,115.0734710743801,50,10,26,-52.03959205016988,-10.978267753598601,Trusted Data
741,115.28834710743794,26,20,62,56.51050191199022,79.55682601597044,Trusted Data
742,138.32000000000002,46,17,74,-40.42169407356222,93.21449934266252,Malware Detected (ddos)
743,115.80074380165281,77,14,87,23.828771414002645,-72.64468078803795,Trusted Data
744,105.65090909090905,73,16,60,-74.23160604488565,146.47255943275172,Malware Detected (xss)
745,139.06000000000003,46,11,57,-69.83640842843278,-59.07061145526224,Malware Detected (dos)
746,116.51975206611563,75,15,26,46.881636756280244,-6.001369076231015,Trusted Data
747,139.63000000000002,74,12,86,22.185724930917132,-169.23223063581617,Trusted Data
748,106.1054545454545,40,12,25,34.2584086245669,-174.5099435390459,Malware Detected (injection)
749,106.29484848484844,14,13,38,-35.232478447202816,-108.59220822556945,Malware Detected (dos)
750,116.73462809917348,87,19,18,42.80507116077149,96.84125063630114,Trusted Data
751,116.88338842975199,87,17,88,83.46215806991177,-127.28032693179107,Malware Detected (xss)
752,106.58272727272723,93,10,63,-54.87925677181948,-3.55149232305277,Malware Detected (injection)
753,140.49000000000004,30,14,63,22.99725095277698,97.90291331001424,Malware Detected (xss)
754,107.05999999999996,65,19,95,-50.61445265650487,163.09869655192682,Malware Detected (backdoor)
755,141.12000000000003,49,10,46,-7.126929789392321,-156.7675509339025,Trusted Data
756,117.61066115702472,100,10,80,-23.712734245619657,31.779903251571255,Malware Detected (dos)
757,118.2718181818181,55,10,59,43.75483878956041,-47.93564566650119,Malware Detected (ransomware)
758,118.75942148760323,13,20,50,-10.3677820157329,-32.40530380377251,Malware Detected (ransomware)
759,141.58000000000004,17,20,69,52.558075213420324,90.94807964058981,Trusted Data
760,107.77969696969693,35,12,56,-48.39163840877186,-17.32985584871699,Trusted Data
761,108.20393939393935,74,19,25,-36.639417459464,168.81049864354492,Trusted Data
762,142.27000000000004,48,10,28,46.31353369661258,-161.9616496491161,Malware Detected (ransomware)
763,142.55000000000004,38,16,64,73.45724470554725,134.67133997244792,Malware Detected (xss)
764,119.1726446280991,37,13,29,87.46262704473872,-58.731765296434375,Trusted Data
765,108.39333333333329,74,10,91,-30.732424923036767,-9.74606780143148,Malware Detected (scanning)
766,143.19000000000003,97,19,82,-19.38560985109106,93.94727927086495,Trusted Data
767,109.08272727272723,90,17,97,-85.74390700045066,-109.63914596344789,Malware Detected (scanning)
768,119.41231404958671,15,14,100,63.93270680840081,-93.00628170330539,Trusted Data
769,144.01000000000002,36,10,34,27.538046317188318,-125.59178733449528,Trusted Data
770,120.23876033057844,19,11,75,-11.908947573731467,6.885547362133707,Malware Detected (ransomware)
771,109.81757575757571,78,12,29,-17.054886293329815,177.50107069230245,Malware Detected (backdoor)
772,120.85859504132225,15,16,14,69.8644264687542,91.29846306243951,Trusted Data
773,110.03727272727268,61,16,42,-69.95865142165087,-86.1621190330405,Trusted Data
774,144.35000000000002,43,18,62,79.0354087914869,-36.51415075175268,Trusted Data
775,120.97429752066108,81,17,78,30.562473255529582,-28.09856430459459,Trusted Data
776,144.97000000000003,35,17,18,80.96368966171877,119.92382221443216,Trusted Data
777,145.15000000000003,19,13,66,75.8773314718913,-153.0067845162796,Trusted Data
778,110.35545454545449,49,14,63,-84.58524534761844,37.39817292176019,Trusted Data
779,121.61892561983464,10,13,80,43.18096318516706,44.41819306081288,Malware Detected (password)
780,145.81000000000003,27,13,68,30.88753964983553,20.274682119686133,Trusted Data
781,122.28008264462802,45,16,54,78.84455971472218,144.94635166021334,Malware Detected (scanning)
782,110.83272727272723,23,19,69,-38.2062368043571,12.996181494870541,Malware Detected (ransomware)
783,146.49000000000004,27,15,95,72.02000553424926,123.67752669703901,Trusted Data
784,111.35545454545449,91,14,36,-44.33708331523248,174.161351109529,Malware Detected (ddos)
785,111.62818181818176,77,11,70,-42.82724929980731,-153.0314044774056,Trusted Data
786,112.15848484848479,92,18,15,-11.442353610902558,-118.54642514114904,Trusted Data
787,112.27212121212115,41,15,27,-43.25549930936563,-91.50195483942997,Trusted Data
788,122.72636363636356,86,16,63,-1.948885679311303,-4.845018638963381,Trusted Data
789,147.44000000000003,17,18,20,-15.529674166058712,90.92447210851088,Trusted Data
790,112.4766666666666,53,11,19,-81.7967253981717,-69.45412692358582,Malware Detected (xss)
791,147.64000000000001,11,13,27,-76.69198406480439,-65.6698770547525,Trusted Data
792,123.24702479338835,80,15,89,13.581417288040683,-49.6539523893704,Malware Detected (backdoor)
793,147.91000000000003,91,11,91,-47.010462034469,22.788746721799328,Trusted Data
794,112.620606060606,13,19,98,-13.526521204310498,-64.09347521005908,Malware Detected (backdoor)
795,148.82000000000002,55,18,19,47.91168675793759,-129.75030984740462,Trusted Data
796,149.01000000000002,92,15,90,16.304385967076072,177.82946197096055,Trusted Data
797,123.98256198347099,17,13,86,41.36166576420723,20.998188835492982,Malware Detected (ransomware)
798,113.36303030303024,89,10,29,-59.42285333904996,142.24865045272702,Malware Detected (injection)
799,113.58272727272721,56,14,92,-26.903072672499945,137.42353513762276,Malware Detected (injection)
800,149.91000000000003,23,18,15,-63.86962111493692,-110.84858953826306,Trusted Data
801,150.06000000000003,10,14,79,-54.180749252518474,81.14108487784176,Trusted Data
802,124.69330578512388,78,10,70,75.16454696373395,73.72426031087889,Trusted Data
803,114.27969696969691,85,20,34,28.506991242631372,-96.30476381697429,Trusted Data
804,125.27181818181809,46,10,96,70.59157093699218,-145.34089620462453,Malware Detected (scanning)
805,150.85000000000002,14,11,10,-12.350741088884092,36.344062096525874,Trusted Data
806,114.53727272727266,28,13,47,-40.559859470075075,-136.49823215735535,Trusted Data
807,150.96,52,10,73,30.175132129051775,81.37705514722882,Malware Detected (dos)
808,114.89333333333327,48,17,50,-25.1071157227683,83.81710194618785,Malware Detected (xss)
809,115.27212121212115,84,14,56,-60.56563556075272,-117.9620239129016,Trusted Data
810,126.06520661157016,33,12,79,65.45640610227017,-155.05807486631198,Trusted Data
811,151.69,99,10,35,-12.333345754618819,-56.54926529920549,Trusted Data
812,152.04,52,12,68,-40.27007569075087,54.65803305217264,Malware Detected (scanning)
813,126.71809917355364,31,14,86,57.45874305415052,4.881984562219543,Trusted Data
814,115.69636363636357,23,11,28,-9.316628310188563,-175.41776084462722,Trusted Data
815,127.42884297520654,46,20,75,67.20202916492903,-30.916304200552077,Trusted Data
816,115.90848484848479,97,10,72,-81.0576150743737,-38.303388127528194,Trusted Data
817,152.72,16,11,21,37.2040692125441,-37.64680070688706,Trusted Data
818,116.45393939393934,84,17,17,-29.35215612957044,-140.2455495967406,Malware Detected (scanning)
819,152.93,21,16,32,38.155247879530634,104.70573735715146,Trusted Data
820,153.25,82,18,20,65.5932228668299,9.294249662224018,Malware Detected (injection)
821,153.45,85,18,12,46.07708448848041,-70.2153519452312,Trusted Data
822,153.57,30,17,66,46.31220695350805,-117.68600321646346,Trusted Data
823,116.58272727272721,11,18,88,23.354053492374575,-171.06102452862405,Trusted Data
824,128.04867768595034,95,11,80,87.37185755184908,-97.69691045080421,Trusted Data
825,117.24939393939388,75,16,35,-43.68628532054588,-118.49471093319661,Trusted Data
826,154.23,11,20,61,-11.667300818278065,-107.09327283372312,Trusted Data
827,117.5145454545454,17,18,42,-30.078145328277635,-142.1566532003331,Malware Detected (injection)
828,128.70983471074373,36,19,30,45.090477690511165,99.35407085816308,Trusted Data
829,128.95776859504124,100,17,85,86.74174402608728,67.78855081051432,Trusted Data
830,117.83272727272721,80,11,58,-53.44219531795374,39.41292159131618,Trusted Data
831,154.84,78,12,64,50.35600343602755,166.43772559228972,Malware Detected (injection)
832,118.27212121212115,47,14,99,-43.70905109998796,69.59109790933596,Malware Detected (backdoor)
833,155.48,42,12,91,-81.830809215715,-34.63128035883233,Malware Detected (password)
834,119.02212121212115,75,15,93,-49.46181633169281,-120.59100581664725,Trusted Data
835,156.39,26,11,12,-59.925274447209574,-143.26018258093572,Trusted Data
836,129.66024793388422,58,13,51,47.877347556820666,175.43161310735167,Malware Detected (scanning)
837,130.08173553719,61,19,28,35.86653209033257,-5.057748623858259,Trusted Data
838,156.51,83,19,85,37.3414935757732,112.12005664858162,Trusted Data
839,130.31314049586769,23,16,10,14.019765086574495,5.761310256673198,Malware Detected (injection)
840,130.42314049586767,44,15,96,21.183654909872033,-111.71750948305845,Malware Detected (password)
841,157.35999999999999,72,19,62,-24.357891423586963,47.76126134813225,Trusted Data
842,131.21652892561974,68,16,18,35.35821874120796,28.069684224607755,Malware Detected (dos)
843,119.7266666666666,13,13,19,-51.639500154808374,-83.15194347452812,Trusted Data
844,131.36528925619825,80,12,88,79.88630284649201,-117.9809226163351,Trusted Data
845,157.98,64,17,31,87.49772477922897,-174.3182322131223,Malware Detected (xss)
846,119.870606060606,44,11,69,-76.50992152849071,33.41607643669738,Trusted Data
847,158.29,67,18,46,71.36753797956959,166.27310417313242,Trusted Data
848,132.09256198347097,72,19,86,74.96269540642658,-47.90481762223578,Trusted Data
849,120.39333333333326,96,14,24,-0.4958967435054973,-128.23401852129274,Trusted Data
850,120.57515151515145,73,18,54,12.186428750656958,-156.16717682008752,Trusted Data
851,158.75,65,12,31,9.715343312896351,-178.99049254858681,Malware Detected (password)
852,159.06,43,11,74,54.089141263953195,-172.63315860801737,Malware Detected (ransomware)
853,120.98424242424235,41,13,74,2.9422061111883835,168.0594184658168,Malware Detected (password)
854,159.8,76,11,76,31.74814727079773,141.96391284175132,Trusted Data
855,121.54484848484842,14,17,85,-4.601009269157643,-152.8834112163285,Trusted Data
856,132.80330578512385,38,11,55,80.77405159156828,-17.793158921861902,Malware Detected (ddos)
857,133.25785123966932,23,17,35,-52.6732463690905,30.015789224489623,Trusted Data
858,133.54710743801644,64,18,64,43.921410023311836,-17.827706807641846,Trusted Data
859,122.1887878787878,25,15,64,-65.57420530274702,-87.27936234425576,Trusted Data
860,160.56,52,17,19,0.9628602051719639,-157.83154926356988,Trusted Data
861,160.75,12,12,95,32.00107484373784,177.58017343940412,Malware Detected (dos)
862,134.07603305785116,45,13,28,55.70811401567036,102.04783348009511,Malware Detected (dos)
863,134.30743801652883,35,17,85,6.813372956631341,56.75954497308027,Malware Detected (ddos)
864,122.67363636363629,94,14,25,-79.70477486344221,152.6931516693391,Trusted Data
865,135.0099173553718,34,17,37,-8.135807852051585,24.57355793430162,Trusted Data
866,122.86303030303023,51,19,71,-39.81806632581412,-17.72249897176846,Trusted Data
867,161.7,70,12,78,58.390472845881334,58.286657125314605,Malware Detected (backdoor)
868,123.40090909090901,54,20,77,-40.390158786074565,73.87649531701305,Malware Detected (dos)
869,123.98424242424234,72,20,62,-33.12098034503264,-153.5028654647253,Malware Detected (password)
870,162.48,66,17,62,-80.8938779304562,-139.7916803581874,Trusted Data
871,135.31570247933877,70,10,94,-17.956335730273253,50.56345341486045,Malware Detected (xss)
872,136.092561983471,41,14,83,-14.559551743386834,1.5641412940448447,Trusted Data
873,124.45393939393931,63,13,27,-63.517335090168416,-24.560393318444852,Malware Detected (ddos)
874,163.1,60,11,94,23.630846985451058,-86.40848783517983,Malware Detected (scanning)
875,124.65848484848476,18,12,18,-50.35018599518323,103.73467881042382,Malware Detected (password)
876,124.7948484848484,81,17,34,-41.38955648500336,-116.33492663025179,Trusted Data
877,136.77851239669414,59,13,92,85.60003622209061,-95.47429211886202,Trusted Data
878,164.04,35,18,67,88.94761445721909,57.10239309557599,Malware Detected (password)
879,125.05242424242415,70,17,75,-24.81759563056019,151.35822637458148,Malware Detected (ransomware)
880,125.62060606060597,36,12,86,-86.63727482514639,100.85958239091366,Malware Detected (xss)
881,137.53884297520653,68,19,78,43.05582024533996,-7.45185480066138,Trusted Data
882,164.70999999999998,26,17,24,49.64320461250597,-7.864012882361379,Malware Detected (scanning)
883,164.95,36,18,71,-50.53840876568443,-136.22353653838815,Trusted Data
884,165.66,76,11,21,21.84614933087937,-99.89762396640795,Trusted Data
885,165.87,89,15,38,33.53000884802549,-146.35824142885798,Malware Detected (ddos)
886,126.27212121212112,72,11,14,-81.73090988113616,-177.99864863771478,Trusted Data
887,138.1834710743801,63,19,84,62.117436103986535,-164.8928216218981,Trusted Data
888,166.25,46,10,45,65.92275586684374,146.41139652188855,Trusted Data
889,126.38212121212112,18,17,89,-49.10131178922782,-5.891215938993383,Malware Detected (backdoor)
890,127.05636363636354,38,14,80,-41.17463884914184,134.03615293658788,Trusted Data
891,166.7,49,15,50,-85.52765191930744,130.00948287357215,Trusted Data
892,167.2,63,11,31,9.72311114430785,140.72268020518237,Malware Detected (xss)
893,138.87768595041314,59,15,34,-45.838842546833334,19.72027217243479,Trusted Data
894,139.15867768595032,76,13,76,81.45173400903258,57.002241677964264,Trusted Data
895,139.78677685950404,28,20,45,26.100790844642333,-33.05435279006866,Trusted Data
896,127.66242424242415,70,18,79,-83.40464077484506,136.46146191019034,Trusted Data
897,167.51,63,13,82,-79.32979259526562,-71.68314985951794,Trusted Data
898,128.260909090909,29,15,18,-69.3656001215253,-100.40821699174565,Trusted Data
899,140.15867768595032,51,20,66,13.73618875808205,34.735751148091055,Trusted Data
900,168.32999999999998,29,10,72,10.828189718626376,-82.03787880957626,Trusted Data
901,128.39727272727262,58,15,65,-33.6883988230687,-22.84909049941237,Trusted Data
902,128.88969696969687,79,18,25,-70.19386328116468,-100.82572662624702,Trusted Data
903,140.70413223140486,83,14,96,64.43414524488347,-35.14702482656833,Malware Detected (scanning)
904,169.04999999999998,54,19,33,40.78877040054883,-2.496330115538143,Trusted Data
905,129.0790909090908,56,17,33,2.418491142277375,-65.47823951241033,Trusted Data
906,169.38,12,16,15,-6.071126132722213,137.83959454606168,Trusted Data
907,141.49752066115693,26,11,38,58.837140810236946,-65.48398227464975,Trusted Data
908,129.3290909090908,95,15,75,-62.706615657010545,110.14650264323058,Trusted Data
909,169.53,41,13,56,-63.60605225159206,7.811803457600462,Malware Detected (scanning)
910,170.09,73,20,59,-17.743070911420688,95.7108753031278,Trusted Data
911,129.89727272727262,24,11,34,-32.7132584544599,129.45194014533547,Trusted Data
912,130.15484848484837,48,13,32,-64.03834716960196,-112.2896764373724,Trusted Data
913,141.8115702479338,40,15,74,89.99022871191653,21.130405684558752,Malware Detected (xss)
914,170.68,29,15,89,16.639785109830925,150.58737710649092,Trusted Data
915,171.57,82,18,72,29.48753361682742,104.14437362046789,Trusted Data
916,142.42314049586767,46,20,97,87.71990884563641,53.76159438372321,Malware Detected (scanning)
917,130.39727272727262,36,10,27,-28.205549150426513,165.70436638458114,Trusted Data
918,130.6018181818181,11,19,80,-4.482626264889518,-97.01953562626792,Trusted Data
919,172.29,87,16,11,28.985008389318978,133.24489597612512,Malware Detected (dos)
920,143.22479338842965,47,14,32,31.571300120346862,-50.93048932456114,Trusted Data
921,131.20787878787868,23,13,64,-31.516580647236445,-78.41174603103497,Malware Detected (injection)
922,172.4,79,15,22,-34.80067753802615,137.0775200968058,Malware Detected (password)
923,131.69272727272718,100,14,78,0.07085084207768944,-110.3116992083713,Trusted Data
924,143.489256198347,21,15,27,68.49557343069247,62.88008752380463,Malware Detected (xss)
925,172.62,56,10,97,-89.19836374326864,37.949262147081015,Trusted Data
926,143.71239669421476,59,15,84,16.708525535247958,-43.91249143250931,Trusted Data
927,132.28363636363628,55,15,22,-16.753290640410157,-105.70750582260186,Malware Detected (dos)
928,132.45030303030293,18,11,20,-61.21675463422763,-171.4359111414405,Trusted Data
929,144.4066115702478,59,16,70,88.1429224603223,-99.04908810393364,Trusted Data
930,173.59,32,10,64,83.05283355058515,-114.164919204033,Trusted Data
931,132.6018181818181,99,18,56,-50.26248431144115,32.42336183956809,Trusted Data
932,133.02606060606053,64,16,69,-64.95563887907194,113.43382243631902,Malware Detected (backdoor)
933,174.23,34,16,30,-45.17887882271465,-77.5892800607409,Trusted Data
934,144.985123966942,15,11,23,-18.50157349371821,-104.58560358103898,Trusted Data
935,145.1752066115701,31,10,43,76.3205669834013,-30.725776044028493,Trusted Data
936,145.53057851239654,61,12,35,26.346131727854427,-55.72061332763924,Malware Detected (dos)
937,133.5487878787878,90,20,68,-79.94187207770612,-92.86602193606667,Trusted Data
938,145.81983471074366,33,20,76,78.4519153727372,16.02091640381903,Trusted Data
939,174.53,80,11,76,-38.41012746031632,-124.43619210934636,Malware Detected (dos)
940,175.29,32,19,12,1.4071088974971389,-93.11222131708034,Trusted Data
941,175.41,32,14,31,5.08824739650305,-145.78078750469092,Trusted Data
942,134.0639393939393,90,16,47,-47.697524920334246,-35.88987002900791,Malware Detected (ddos)
943,146.44793388429738,93,10,78,59.68082140772313,-6.0452841524407575,Trusted Data
944,134.4199999999999,57,17,61,-30.561629173315737,-157.9503501410708,Malware Detected (ransomware)
945,175.72,18,15,53,-46.86212068372444,-154.6108237171499,Trusted Data
946,176.25,53,10,76,39.89378553157212,-169.49090138828205,Trusted Data
947,147.09256198347094,23,12,61,49.910987440487986,8.969639244308581,Trusted Data
948,147.5966942148759,88,19,49,22.28825397051932,1.8670524356504643,Trusted Data
949,177.01,44,12,14,53.120497865879145,-117.05234192363085,Malware Detected (xss)
950,177.14999999999998,61,14,97,48.83197734892937,37.39001712828414,Trusted Data
951,134.88212121212112,37,17,65,-19.531657168336807,-59.24995684159806,Malware Detected (password)
952,148.00165289256185,48,18,32,5.427612438497036,-5.310793720109217,Trusted Data
953,135.37454545454537,74,13,12,4.836654896209325,-140.01166403348554,Trusted Data
954,178.11999999999998,84,12,80,70.7712826166084,157.55292419341453,Trusted Data
955,135.48454545454535,67,19,46,-80.39916427352031,-160.6728597720715,Trusted Data
956,148.2661157024792,76,10,86,13.878130615935959,60.10579296628774,Trusted Data
957,135.8330303030302,100,15,46,-40.353529403859184,175.36071594341797,Malware Detected (ddos)
958,178.92,83,19,14,37.16620883169901,90.39673387079188,Trusted Data
959,136.18151515151504,40,18,95,8.43804856918102,142.72201121908432,Malware Detected (password)
960,136.901212121212,98,16,48,-43.926011263794976,173.0085261893497,Malware Detected (dos)
961,179.05999999999997,13,14,63,-79.89919237215996,-141.2894791264757,Malware Detected (injection)
962,148.97685950413208,34,19,50,-55.951811543582615,73.77039969251956,Trusted Data
963,149.39008264462794,90,11,43,72.52560827168304,72.31731203844436,Trusted Data
964,179.68999999999997,97,18,34,15.208571979578053,82.71726315434398,Malware Detected (ransomware)
965,149.74545454545438,12,17,51,6.829662126433689,-88.47893936754637,Malware Detected (ddos)
966,150.16694214876017,11,14,98,85.92668067961435,126.0239311616806,Malware Detected (xss)
967,180.02999999999997,65,19,83,67.46441171447219,-176.32754502766744,Malware Detected (xss)
968,137.2648484848484,57,19,32,-10.249815306529726,92.82405426409707,Malware Detected (password)
969,137.50727272727264,37,20,59,-67.09124758527444,-168.70078571738435,Trusted Data
970,137.95424242424232,30,12,25,-50.808724977104866,-70.92570931962034,Trusted Data
971,180.85999999999999,74,17,87,51.29851827557144,-33.70544311099724,Malware Detected (xss)
972,138.14363636363626,53,14,10,-79.23485967775878,0.3087490265491226,Trusted Data
973,138.25363636363625,30,12,36,-82.01640962513612,-152.91706864502078,Trusted Data
974,150.97685950413208,57,18,96,68.42864577158375,136.68151708821756,Malware Detected (ddos)
975,138.52636363636353,86,20,85,-84.77700800975727,-59.88169990489784,Trusted Data
976,181.73,19,19,30,68.11575121121672,164.7516025279926,Trusted Data
977,139.17030303030293,96,20,20,-26.701197370649787,-89.39616567543041,Malware Detected (password)
978,182.03,72,10,64,-23.597882606274425,46.273654832315,Malware Detected (xss)
979,139.3218181818181,100,18,18,-66.66571666872863,-84.46045147084143,Trusted Data
980,182.67,67,10,70,0.9898988847214554,122.42191226154802,Trusted Data
981,139.4581818181817,20,19,62,-83.41609768567514,49.02901801784799,Trusted Data
982,139.92787878787868,99,14,45,-50.30545221687307,-151.77950027946747,Trusted Data
983,151.77024793388415,27,16,13,-48.172089158575936,12.280702403081165,Trusted Data
984,151.88024793388414,33,20,55,24.681594120997573,115.63057620670321,Trusted Data
985,140.26878787878778,83,15,78,-69.4158119547235,-81.44503020078675,Trusted Data
986,183.36999999999998,57,12,50,-68.77142481813243,-174.30597753080636,Trusted Data
987,152.3347933884296,46,20,72,75.4330581928547,79.97614821735766,Trusted Data
988,152.92983471074365,69,12,50,36.18897229521468,-89.84754928012914,Trusted Data
989,183.86999999999998,86,18,75,-15.404839360871009,21.111200735290993,Trusted Data
990,140.85969696969687,67,17,21,-0.8419221072402934,170.20467081758784,Malware Detected (scanning)
991,153.3430578512395,48,12,75,-21.644414980007227,-59.29996810196806,Trusted Data
992,141.01878787878778,99,12,32,-24.260818248064822,13.158050202387841,Malware Detected (password)
993,141.26121212121203,86,10,48,-32.96657007162309,172.14908733777742,Trusted Data
994,184.61999999999998,59,14,97,49.95242792695464,77.1446076172823,Trusted Data
995,153.9628925619833,76,18,83,82.40526805449096,-62.765914016128136,Trusted Data
996,141.6248484848484,24,15,13,-3.6518568271159353,-93.75666062274809,Malware Detected (dos)
997,141.73484848484838,79,17,50,15.02528355705806,-126.19158675825423,Trusted Data
998,154.64884297520643,81,11,24,77.99787439918472,25.456602397877276,Malware Detected (dos)
999,185.58999999999997,69,11,48,44.5373709080439,-139.765814278034,Trusted Data
1000,154.84719008264446,73,11,74,13.761754328189696,-4.100141235566525,Trusted Data
1001,142.11363636363626,46,19,48,-5.732324051445502,-92.8518834434723,Trusted Data
1002,142.47727272727263,91,15,40,-31.28195714919643,150.76481435154994,Trusted Data
1003,186.06999999999996,93,19,10,81.67455389722954,22.03224219621393,Trusted Data
1004,186.17999999999995,51,18,24,-73.71250428602178,-159.13092473379373,Trusted Data
1005,142.78030303030295,53,16,41,-60.40262312475963,-124.52576314540687,Trusted Data
1006,186.41999999999996,27,15,62,-89.81723230485952,-28.873070587869563,Malware Detected (dos)
1007,155.45876033057834,59,11,98,-25.207070481235192,-41.30667576346232,Trusted Data
1008,187.03999999999996,31,11,38,45.85580059683596,-143.93606364141132,Trusted Data
1009,187.41999999999996,30,19,86,7.306846417678528,78.93748082942943,Malware Detected (ddos)
