TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,CpuTime,TotalLength,UserLatitude,UserLongitude,GA_predicted_DC,SNAKE_predicted_DC,ENSEMBLE_predicted_DC,ENSEMBLE_predicted_VM,SNAKE_predicted_VM
612,53,14,11,3.897284400400074,11,-42.15238784463504,-173.25668665782334,3,3,3,1,1
613,10,15,93,3.922183125599584,93,31.71417876018519,147.17432383540176,4,4,4,9,9
614,45,18,17,9.199904130122986,17,-46.24802262998942,-154.91143467166128,3,3,3,3,1
615,79,16,19,11.964634272301188,19,-57.79094318723691,112.07981749581006,3,3,3,3,1
616,45,16,98,0.799449705878133,98,-34.82262764578765,24.41506666242708,4,4,4,11,11
617,98,17,75,2.9705233147904857,75,21.90995396341681,-30.628854639757265,4,4,5,9,9
618,33,13,58,14.989237041565357,58,35.07722728078548,42.33072491088774,4,4,4,3,1
619,76,17,34,13.100640659461174,34,-61.05155233906708,-109.07545191425127,3,4,3,3,1
620,23,13,21,3.730276332793718,21,68.99015117759939,-0.9606154072988886,4,5,5,2,1
621,27,15,61,9.769909103993562,61,19.4978229124723,-91.18661033495756,4,4,5,3,1
622,51,13,59,0.4708120559511758,59,-61.809679610270265,65.82061424977314,4,4,4,9,11
623,49,13,51,4.256490229260798,51,-6.664362100765558,-147.9352976435203,4,4,3,3,2
624,18,15,79,9.532200127122715,79,-58.63339869316823,-95.20077818480549,4,4,3,3,1
625,77,10,62,0.3706182344601799,62,-64.21746116142032,86.3707906309262,4,4,3,10,11
626,52,10,37,9.14920274661736,37,20.17304338459013,-118.65141734424276,5,5,5,3,1
627,33,19,45,11.82479734542699,45,-36.41033615539464,-155.73985384375922,4,3,3,3,1
628,32,15,59,10.147327997820865,59,-80.39674042737946,-113.60128849457152,4,4,3,3,1
629,15,17,99,14.897329474765352,99,3.877703102782334,-109.83157498965777,4,4,5,3,1
630,32,11,10,14.728054017789985,10,24.37675488156779,15.992743226171854,4,4,4,3,1
631,26,11,16,9.323017384372651,16,41.27031210471554,-25.116990528706168,4,4,4,3,1
632,45,20,15,6.137720180777321,15,-78.31516452095428,22.716821299515743,3,3,3,3,1
633,75,14,44,7.513453403324865,44,25.986292113552125,-8.973437766614381,4,4,4,3,1
634,78,16,42,11.549411195408863,42,-79.01341491740915,106.44576797273572,4,3,3,3,1
635,51,12,78,12.270556020588602,78,1.830081198984516,-144.93121773492106,4,4,3,3,1
636,27,16,83,6.76991961746266,83,44.88045149589993,-50.69721241208259,4,4,4,3,2
637,25,20,73,0.603267191936025,73,26.60102394687469,-84.29373231457927,4,4,5,9,11
638,32,17,14,14.573486819525415,14,10.83112898543962,86.00786810129068,4,4,4,3,1
639,50,20,11,14.053356448714387,11,75.71054581826047,55.81702975086853,5,5,5,3,1
640,51,19,48,3.925366917231549,48,12.22784304721918,-102.22925433465808,4,4,5,3,3
641,98,12,41,5.306433500641094,41,35.43017253018252,-8.953717171833063,4,4,5,3,1
642,55,11,80,3.8082904437385583,80,25.08186871786566,29.436927805282068,4,4,4,7,6
643,79,15,14,4.742331264245913,14,-56.22509113838064,-120.76976016182236,3,3,3,3,1
644,43,15,75,14.952529249427034,75,83.08036091038173,175.04796557936157,4,4,5,3,1
645,40,20,51,9.303609257702602,51,-13.932827117769818,-51.68898318420801,4,4,4,3,1
646,68,20,42,12.58787583675252,42,-58.96196983084749,-3.830725185966713,4,4,4,3,1
647,97,16,47,13.165153174170603,47,88.15664535764162,-120.9358033516192,5,5,5,3,1
648,48,13,49,7.183295360891375,49,-56.75061141897903,-65.06915728604793,4,4,4,3,1
649,26,15,51,14.303458427004715,51,26.07133468313981,-150.9892652381213,4,5,5,3,1
650,82,13,11,1.1354305059203706,11,-43.94078609703698,87.12297799444826,3,4,4,1,1
651,33,19,28,0.3596951494665917,28,-27.91296786785576,-33.22999756594399,4,4,4,9,11
652,27,17,19,9.15251077880245,19,-48.62846577016622,-175.7551178340042,3,3,3,3,1
653,31,13,66,4.939763015365281,66,37.13245092119216,152.70032139675328,4,4,4,3,3
654,37,12,28,7.363076953152175,28,-14.60820846794512,-62.830896298725534,4,4,4,3,1
655,23,17,18,2.9035718597039906,18,71.02443858477889,-92.09310355617632,5,4,5,1,1
656,55,20,93,7.169992619217994,93,-27.9612263845683,37.24756127273298,4,4,4,3,3
657,95,13,39,13.806703782642083,39,-88.23494293426155,176.68628898444734,3,3,3,3,1
658,24,19,20,2.2051195629991867,20,81.58837736589257,-13.22348422222464,4,5,5,1,1
659,77,18,17,6.104858485640556,17,-84.95079410470416,-97.2687616429642,3,3,3,3,1
660,55,10,48,4.694843018101894,48,23.31913247939835,-60.060985488935714,4,4,5,3,1
661,61,11,94,8.446519446821208,94,-63.030809168343865,125.85616905772946,4,4,3,3,2
662,53,14,33,13.212300209704916,33,-67.93458124377187,53.11125805871279,4,3,3,3,1
663,47,20,98,5.507871449654394,98,-40.42058883569807,170.91451307749298,4,4,3,5,5
664,67,18,19,1.1390703517408507,19,41.35963292120891,42.34883379255058,4,5,4,4,4
665,88,20,68,7.283029738613379,68,-17.23716610836172,165.0181423887417,4,4,3,3,1
666,46,19,99,6.537649034207752,99,31.087064392356112,77.9026178300818,4,4,4,3,3
667,36,19,72,4.150817566612199,72,45.63975525105175,100.3063771937346,4,4,4,5,5
668,34,16,73,9.605280296215009,73,72.57923988642571,62.41855266296494,4,4,5,3,1
669,39,14,25,9.947540186434122,25,54.09601663891286,113.43355257864216,4,5,5,3,1
670,92,12,62,0.9266222986010558,62,-69.24672576162413,-94.1753489788308,4,4,3,10,11
671,44,10,88,4.612514307333481,88,9.242588868274396,166.43784433100825,4,4,4,7,5
672,42,13,89,9.124846211820175,89,53.45804067820424,-82.6975686152661,4,4,5,3,1
673,62,14,41,10.237306471840345,41,-13.772807075149204,3.7014123558858216,4,4,4,3,1
674,43,12,71,11.12858689363433,71,-11.271555290135764,83.04775927677247,4,4,4,3,1
675,47,15,76,1.498693545987913,76,-70.94668465489474,-116.38112069713895,4,4,3,11,11
676,36,13,25,13.207163806435462,25,-58.72982065285484,95.4569061565561,3,3,3,3,1
677,48,16,46,4.950949244036454,46,-75.72105709189469,-160.5276635725059,3,3,3,3,1
678,51,18,96,3.937587597273416,96,-3.124727160939784,133.6806933408953,4,4,3,9,9
679,53,12,25,5.0285173974531405,25,28.67734705745228,-58.59413757435276,5,5,5,3,1
680,22,18,18,5.519150323661776,18,-35.809843990792814,-40.54018832803968,4,4,4,3,1
681,63,15,87,2.129866942855085,87,-31.79544443954383,164.3446087202327,4,4,3,11,11
682,77,16,59,11.960067522388002,59,76.92713917739121,51.89527139046516,4,4,5,3,1
683,18,12,65,1.2237226324257815,65,52.29769503919931,-26.21980151818113,4,4,4,10,11
684,69,15,42,3.367551093364911,42,2.227503503334773,140.9088054030255,4,4,3,3,3
685,66,16,72,8.499777606275893,72,-52.5281055389931,-82.29858551817277,4,4,3,3,1
686,73,18,85,4.457630229575288,85,86.5821235969803,35.06384340811269,4,4,5,6,5
687,35,12,39,9.1666240714396,39,83.32496678536373,94.0899623824638,4,4,5,3,1
688,90,18,74,2.5032555644795145,74,-56.23982896328506,53.884643303022926,4,4,4,9,11
689,41,11,22,2.659989741383181,22,-67.53101588181664,67.55180869573726,4,3,3,1,1
690,84,18,79,0.2869866044836638,79,73.66160722664122,-34.04029786443377,4,4,5,9,11
691,47,16,99,8.622706852623487,99,-15.305442886066274,53.47731830026032,4,4,4,3,2
692,57,10,10,11.687600529836445,10,15.76726099837832,39.69311078318103,4,4,4,3,1
693,95,19,23,3.510703374382728,23,-70.5585365531777,-116.02938568514044,3,3,3,1,1
694,99,11,25,4.153775928507996,25,-49.824713911721325,-13.896723793143138,4,4,4,3,1
695,70,18,94,0.2669634055546999,94,-77.05766120551004,-152.96636598266755,4,4,3,9,11
696,63,18,51,0.8664758565481001,51,-46.99992565464732,79.98260486041045,4,4,4,9,11
697,21,10,26,11.485341048547824,26,-34.62187647761172,4.030309749814251,4,4,4,3,1
698,69,16,67,5.683256898503018,67,52.03871810686738,-84.71659778169486,4,4,5,3,2
699,65,20,41,2.0203812486784862,41,75.49981220469434,136.75876912347178,4,5,5,6,6
700,37,13,53,9.08709311199288,53,69.92284252371039,140.60280083886863,4,4,5,3,1
701,12,16,40,6.781815509597889,40,-82.5303145312824,-45.742804776508905,4,3,3,3,1
702,83,11,57,6.949640196380932,57,2.7012677707615182,-120.6826912268642,5,5,5,3,1
703,34,16,77,1.7535443004641404,77,70.35460336446343,-140.34656110822,5,5,5,11,11
704,38,17,81,12.154930065273051,81,-29.750105981375768,-26.02741813324107,4,4,4,3,1
705,30,13,82,5.0033659335362,82,-74.60317424786581,76.17860062450967,4,4,3,5,4
706,14,20,67,7.253339561062695,67,-89.71725614081129,-161.42731694440255,4,3,3,3,1
707,83,19,54,3.772381587569845,54,79.62765184303422,-142.18848093535726,5,5,5,3,3
708,45,13,15,5.961463903559849,15,84.64760392356908,-147.8041141801225,5,5,5,3,1
709,100,17,36,8.119885066009376,36,34.55850639575422,-6.915027753664788,4,4,5,3,1
710,98,19,30,4.299059838547303,30,63.188002536750105,-127.58457185923191,5,5,5,3,1
711,56,14,56,5.412061577758792,56,76.6844975391567,177.84053977260203,4,5,5,3,1
712,10,18,88,14.867112089591885,88,82.28505099623445,-105.52675587637532,4,5,5,3,1
713,21,17,34,2.646292577577241,34,-31.405506488676306,93.61520693672908,4,4,4,3,3
714,32,10,50,6.350048936153723,50,10.265588726034323,10.119134402050436,4,4,4,3,1
715,81,16,88,2.6104221550741986,88,-70.37324896668736,50.9631096012042,4,4,3,9,11
716,68,18,96,8.717076871815046,96,56.2435373890842,1.3477841033793825,4,4,5,3,2
717,10,13,69,11.856018133590432,69,57.64937705543096,161.1008960612515,4,4,5,3,1
718,74,16,65,2.90038957596024,65,-33.13926190676409,-178.99444742841098,3,4,3,9,7
719,79,18,10,1.3319628829801822,10,54.2696015700223,-138.3742154164189,5,5,5,1,1
720,92,18,26,4.409094882416889,26,61.51112357193287,29.445975730247284,5,5,5,3,1
721,34,16,45,13.570780114318996,45,20.982584354419814,154.23085229491784,4,4,5,3,1
722,20,16,91,12.03163192366195,91,-19.64665920987796,164.53938159282887,4,4,3,3,1
723,64,18,13,4.1332094250105165,13,31.92219801720533,94.56837886712252,4,5,4,3,1
724,90,18,41,10.266637057027422,41,5.0503646635606,117.63443646102913,4,4,4,3,1
725,93,11,55,11.646938245277244,55,51.68085729548423,-127.18678649725894,5,5,5,3,1
726,84,10,73,8.941372951867677,73,53.86304415946074,-77.10476820211444,4,4,5,3,1
727,80,13,63,5.702901117972977,63,-34.88621494090298,75.63255688320754,4,4,4,3,2
728,52,16,65,9.483255437896716,65,-21.694726470116777,-115.92633646118831,4,4,3,3,1
729,100,10,85,1.5853627625921858,85,39.74073784055554,156.74581896718837,4,4,5,10,11
730,48,17,69,1.5371044341233695,69,-58.396119260576064,-144.23175088918197,3,4,3,9,11
731,20,19,25,0.7996082277940786,25,-45.39861512172055,-135.02822242101342,3,3,3,9,10
732,99,18,34,2.403572009143512,34,57.852627957932526,154.70259456138416,5,5,5,3,3
733,68,11,72,11.918696791344685,72,-36.21645453088274,-77.47489557819948,4,4,3,3,1
734,47,16,50,13.707238084862434,50,9.707522733764025,-19.081681518592035,4,4,4,3,1
735,22,11,38,14.485158344698874,38,85.96068991380557,-18.749656315125407,4,5,5,3,1
736,56,13,88,8.081389784413531,88,72.56193203290343,117.40967020555269,4,4,5,3,1
737,51,13,99,4.906136492263437,99,44.750444982089306,-17.937928634460093,4,4,4,6,6
738,97,12,63,13.999322391830628,63,-50.63289169408805,152.23801536370814,4,3,3,3,1
739,44,17,87,3.2660749151555906,87,-17.154460956614102,-79.95512175399739,4,4,4,9,10
740,64,20,46,4.057453183709575,46,-54.06456934222048,7.740054366086696,4,4,4,3,2
741,63,19,61,7.724203642631076,61,79.1024681300191,-62.19486248086115,4,5,5,3,1
742,83,19,34,13.313772052604037,34,-39.42791784215306,-4.476265786189572,4,4,4,3,1
743,61,18,37,4.928183256436899,37,-37.3777104959655,140.67878296667124,4,3,3,3,1
744,20,15,98,12.219271730183934,98,79.83472985058938,-94.9919654090086,4,4,5,3,1
745,41,11,41,7.768040744667481,41,51.4799939233379,-150.848780341605,5,5,5,3,1
746,31,13,21,9.030059621809956,21,68.96068425171799,47.17384447314871,4,5,5,3,1
747,100,16,46,10.064651382371736,46,64.0773300441708,-15.359640814239498,4,5,5,3,1
748,15,11,35,10.06923022465194,35,28.59881081081473,152.2638233985994,4,4,4,3,1
749,48,19,28,6.520502374595453,28,15.201483259638492,112.6442198283849,4,4,4,3,1
750,66,10,67,13.915553134928864,67,-62.126027700856255,-128.10464997706575,4,4,3,3,1
751,38,17,49,6.93452357484274,49,59.24610000038271,-56.93489747422765,4,4,5,3,1
752,99,18,16,4.026856975372281,16,62.37148183238281,81.47083387345015,5,5,5,1,1
753,10,14,22,13.92718718363114,22,-17.623128631168427,-173.91193419506223,3,3,3,3,1
754,11,15,71,6.5553320941733535,71,-46.870684026145504,-118.95007427938154,4,4,3,3,1
755,98,14,50,3.084792452382205,50,-49.8207813997311,101.10869770435072,4,3,3,3,4
756,36,11,63,3.762212610573256,63,62.83753198380336,76.07335433616538,4,4,4,5,4
757,98,16,61,5.695301158064677,61,36.05486750233516,127.63524073732869,4,4,5,3,2
758,18,11,70,13.754263389799904,70,-11.017480585183606,118.46933729596276,4,4,4,3,1
759,76,17,56,2.7355329067883543,56,58.85277913653155,-77.7918066699043,5,5,5,7,6
760,24,14,99,0.2970376200786379,99,52.77852969687939,-55.99244449936458,4,4,4,11,11
761,92,12,76,9.960708931605444,76,-62.34135275848602,-116.09516380974438,4,4,3,3,1
762,96,10,93,2.81230658254224,93,88.44802170731026,34.12125037625577,4,4,5,9,11
763,75,15,41,10.999294188849362,41,85.5590658193955,-90.13993726090573,5,5,5,3,1
764,35,17,20,5.367979608219163,20,-68.49313042860007,-98.72882143604608,3,3,3,3,1
765,73,11,91,14.324895790071816,91,-57.68382614748298,-33.22435619668141,4,4,4,3,1
766,92,19,11,9.03645356828363,11,-53.737781064029534,87.1262027133713,4,4,4,3,1
767,17,20,24,2.486208470018457,24,87.86123161606713,-131.16611263582857,4,4,5,1,1
768,77,15,16,10.16673163304313,16,-20.584059932766507,-14.210470690014404,4,4,4,3,1
769,27,14,41,2.735989540385399,41,-17.615587555726606,-1.7445409087069663,4,4,4,3,3
770,32,18,48,13.952570857121842,48,-82.15844848186929,83.44851535062884,4,4,3,3,1
771,75,20,18,7.579130733554413,18,-21.98063154496888,40.84931349440686,4,4,4,3,1
772,19,19,41,11.42497832602284,41,86.08992829108814,48.50263818004376,4,4,5,3,1
773,98,14,73,10.184433947634629,73,48.07603745526061,-162.66142958676414,5,5,5,3,1
774,64,12,83,6.140386594840424,83,45.40300469727262,70.44281075656701,4,4,4,3,3
775,96,14,62,14.604069870188528,62,-48.00869415854077,-116.05407930627632,4,4,3,3,1
776,21,19,44,11.750371027885896,44,53.00936712902367,-19.98707863927549,4,4,4,3,1
777,99,17,32,11.67861404301282,32,-45.623085964422806,92.329040723368,4,3,3,3,1
778,17,11,41,3.241452221367434,41,34.2419826171798,-27.974822931778505,4,4,4,3,3
779,61,17,74,4.799074068320936,74,13.152066046181588,-59.74228672360808,4,4,4,4,4
780,53,15,56,12.91018781565163,56,40.075100182434426,140.9197695928524,4,4,5,3,1
781,16,18,54,0.8701362457429285,54,-33.6486312438235,28.94449798045872,4,4,4,9,11
782,27,14,52,5.251607190614568,52,-42.84359121600944,72.14640217567646,4,4,4,3,1
783,28,17,23,9.28784273077131,23,-29.156702167418047,-83.90851504821633,4,4,3,3,1
784,39,18,74,3.146881512550623,74,-0.9735961982920004,105.7265375266698,4,4,4,9,8
785,43,14,11,9.33256310446563,11,69.10464534223482,16.11312052568067,5,5,5,3,1
786,63,12,25,6.875476729973758,25,3.478681687078648,-125.86287350127488,5,5,5,3,1
787,50,14,46,11.219186316695012,46,59.42981099401632,-132.7062627559323,5,5,5,3,1
788,67,11,77,5.614418667896979,77,45.24661074950805,-144.81979602705297,5,4,5,3,3
789,54,15,73,11.683401732868573,73,-54.53156579644918,-98.41747359807404,4,4,3,3,1
790,30,11,20,7.932037032391767,20,42.12829428743936,19.97358996783143,4,4,4,3,1
791,54,10,43,5.791743300538668,43,-65.41242139915188,177.63352214476475,3,3,3,3,1
792,83,18,83,10.985939288763898,83,49.37142355569691,-145.84571530395417,5,4,5,3,1
793,18,16,82,14.044188442863303,82,-11.098374338385897,94.97159873429524,4,4,4,3,1
794,96,16,100,7.41909702727972,100,83.9444351266153,-76.81055479376053,4,4,5,3,3
795,79,10,47,9.637832619111064,47,-89.8842652326208,-13.562286397610876,4,4,3,3,1
796,81,10,64,2.7145042628015927,64,54.1113239514952,-80.85774717583166,5,4,5,9,8
797,93,15,43,13.969968121016958,43,18.45759601589401,94.36366799597543,4,4,4,3,1
798,46,10,22,2.5113488659698806,22,28.91085982140765,127.66483762543254,5,5,4,1,1
799,45,16,87,6.241981805592928,87,-39.07232948264208,-144.70893669624442,4,4,3,3,3
800,49,20,57,0.0227766322779221,57,-68.3890891260674,-53.94421643318209,4,4,3,9,11
801,98,13,85,10.84886532641234,85,-27.95222662449544,-39.69676645659263,4,4,4,3,1
802,86,20,24,2.6982497490340447,24,-49.31837836231011,17.282424076626654,4,4,4,2,1
803,89,10,46,0.9404414857038744,46,58.27995542674475,6.3179335148520295,4,4,5,10,11
804,81,14,64,1.2060659884879243,64,-25.17411981369053,-37.39107161493945,4,4,4,10,11
805,70,18,30,11.76535198323013,30,21.701693796482644,61.76327232190957,4,4,4,3,1
806,67,11,63,11.159792605861716,63,7.357342083079118,-142.04295288044335,5,4,5,3,1
807,17,14,83,7.74048561047495,83,-1.0441411370637042,156.05600758310953,4,4,3,3,1
808,30,15,37,10.513881637611885,37,-36.8484330099036,-10.94583971318218,4,4,4,3,1
809,78,19,81,2.490921085567297,81,-39.12353245043407,114.96709598039342,4,4,3,9,11
810,49,16,75,7.187392731433748,75,-52.52645961412709,-21.80514156653305,4,4,4,3,1
811,44,11,41,4.900382280222199,41,17.880508662780912,-165.93092799273768,5,5,5,3,1
812,58,11,65,13.528285205520946,65,-51.522125138760174,80.53798219516551,4,4,4,3,1
813,97,15,23,12.88418950817439,23,-21.14945563312463,98.19758109538748,4,3,3,3,1
814,11,18,88,10.946472197050769,88,-14.32557155098266,-119.54253895308318,4,4,3,3,1
815,77,17,23,2.423021741709416,23,-78.57658720577204,-166.48370818939026,3,3,3,1,1
816,12,19,72,8.238971658759672,72,-52.20631256597952,6.775708325744802,4,4,4,3,1
817,41,12,52,4.409970025791915,52,-77.9086641127944,-172.27377844584151,3,3,3,3,2
818,13,14,34,9.566557611806134,34,-68.75907644568764,-138.02799336778523,3,3,3,3,1
819,99,11,61,4.810875320805731,61,-71.08714702730751,-2.58393316583917,4,4,3,3,3
820,97,20,42,4.015624884200114,42,14.27411268433741,165.68683163350272,4,4,5,3,1
821,78,17,28,9.46913362243898,28,-55.35399697903019,158.98575339641326,3,3,3,3,1
822,28,20,29,5.73521317212112,29,-6.292789602489009,164.1079907595108,4,3,3,3,1
823,55,13,88,3.287886430858558,88,-20.06899543069963,-133.24819079785777,4,4,3,9,10
824,54,10,99,9.312927615421492,99,39.09290518929944,-88.40051293430794,4,4,5,3,1
825,29,15,78,8.176575335723555,78,-32.69075034653272,-155.22408429165853,4,4,3,3,1
826,91,20,33,1.2116641482595465,33,-46.84181769561389,165.75550068103087,3,3,3,9,10
827,87,14,39,14.465030182302751,39,-76.2551083905516,-10.203971911413078,4,4,3,3,1
828,12,20,72,10.111629254046251,72,16.188364519461615,9.37480860633758,4,4,4,3,1
829,63,10,51,12.944831328842126,51,-89.86990063319877,42.73977775947225,4,4,3,3,1
830,82,10,63,0.0580438254934945,63,85.41003385238645,165.58691205602338,4,5,5,10,11
831,82,16,31,6.766737221205236,31,-62.96230006628434,160.88828956914188,3,3,3,3,1
832,66,10,11,14.516454658517128,11,56.39982039953182,-162.4649008095916,5,5,5,3,1
833,27,11,18,6.2226127269713984,18,39.94754658482168,-150.51405782864128,5,4,5,3,1
834,22,14,14,11.726768484215174,14,69.85812523543845,116.0959268083028,5,5,5,3,1
835,24,12,100,5.518300477096904,100,-46.32248502639799,50.073726302995965,4,4,4,5,5
836,69,12,53,2.4365192827612523,53,-12.160316959938244,42.94013276408174,4,4,4,9,7
837,55,16,46,14.332864369618244,46,87.44470064988519,-79.49717874248938,5,5,5,3,1
838,20,14,33,1.9964847934683911,33,-47.86985622104064,-105.05839506627062,3,3,3,4,4
839,43,18,37,10.151323333419782,37,84.98323992858249,109.13198586555863,4,4,5,3,1
840,95,20,75,2.5879443578064985,75,-59.39562545475537,84.82475241463078,4,4,3,9,11
841,45,10,97,10.146319041922666,97,19.69756054945753,-157.5448983126316,4,4,5,3,1
842,77,16,88,7.187958636072555,88,16.202094198559323,57.42918825393704,4,4,4,3,3
843,70,12,96,10.265205825234704,96,55.64259329140938,66.17169198617717,4,4,4,3,1
844,38,10,74,13.257063574921258,74,-56.2030042641974,51.99377431363183,4,4,4,3,1
845,76,13,23,2.5678088091317965,23,55.771299110458415,71.50972871677476,5,5,5,1,1
846,80,16,96,1.0614313035999845,96,-65.80428595353814,-89.12897185866979,4,4,3,11,11
847,85,17,34,14.194074769848784,34,84.8005544440756,70.22882554891828,5,5,5,3,1
848,77,10,81,6.4310213694536,81,73.2608554204783,-141.1847514323622,5,5,5,3,3
849,87,10,40,11.034794344099817,40,72.005609417742,44.81484778511472,5,5,5,3,1
850,47,15,74,2.8611448291827446,74,74.66964830840453,-9.55281204525312,4,4,5,9,9
851,88,20,33,6.09422986845003,33,-63.86648438731941,3.073386667855715,4,4,3,3,1
852,82,18,66,3.435980059257424,66,-29.64055454172149,76.04258633193035,4,4,4,7,5
853,51,14,26,10.635001499088403,26,-36.50635932817748,-169.46249556255754,3,3,3,3,1
854,37,10,84,4.207703762983004,84,-69.02009459162949,-126.34749785725155,4,4,3,6,6
855,14,16,24,12.06364215887193,24,86.08822527109206,-45.550032124134674,5,5,5,3,1
856,73,16,81,12.264014437073634,81,-20.282760701335945,-53.325560491115056,4,4,4,3,1
857,24,14,15,5.2747836412883125,15,49.64001820278523,-105.76837486202643,5,5,5,3,1
858,77,16,73,13.568830447187848,73,-50.351932318173326,51.37443255948386,4,4,4,3,1
859,63,18,24,14.514976976876534,24,67.07119121232435,-31.95332118328966,5,5,5,3,1
860,18,17,94,5.803189761025477,94,-74.56336312091567,4.536090170682769,4,4,3,5,4
861,15,11,63,12.16580886934914,63,12.43508289498628,62.94567830381766,4,4,4,3,1
862,93,18,94,3.567373740159632,94,-55.35206860082841,-66.42706117440068,4,4,3,9,10
863,84,11,35,7.821913295545607,35,1.8504050146092648,147.3764587288581,4,3,3,3,1
864,90,14,63,9.964867620848617,63,13.931861268036442,-159.35367837399485,5,5,5,3,1
865,87,13,63,1.6018862930765931,63,-46.45133944426429,-44.1884215507844,4,4,4,10,11
866,75,19,60,7.943931910135446,60,-52.60600952505106,92.5206751916836,4,4,4,3,1
867,18,11,14,11.651489809348732,14,-39.2704763581944,50.49253153008056,4,4,4,3,1
868,17,11,15,14.535107023114216,15,21.6000412474649,170.94034440642923,4,3,4,3,1
869,55,11,84,13.306734843628297,84,4.121910690331205,79.50299786226759,4,4,4,3,1
870,97,10,61,9.689813266720986,61,79.50970705100792,-7.455907694324424,4,4,5,3,1
871,98,15,83,9.7425273399667,83,13.147357578801362,165.89681240934334,4,4,3,3,1
872,56,17,11,2.3926558246065093,11,-41.615433649826656,-109.26755242824832,3,3,3,1,1
873,34,20,76,2.615711974656993,76,-77.6346823817374,87.32207858770903,4,4,3,9,11
874,99,12,70,1.265758017013725,70,-22.625070785388203,-135.49714013607908,5,4,3,9,11
875,27,13,22,0.3030521694189514,22,36.75514600872975,-162.10233324059809,5,5,5,9,11
876,67,13,46,2.3602417334995107,46,-57.43409398454597,-174.2095085721856,3,3,3,6,6
877,53,14,97,12.795756443923109,97,38.0092765678651,-143.59693793952468,4,4,5,3,1
878,70,19,86,11.076400419988804,86,20.02153595791448,91.0044842788438,4,4,4,3,1
879,24,18,20,11.118665522196714,20,14.963855645034316,-62.85929313190128,4,4,5,3,1
880,18,15,90,8.674182290141335,90,-84.30747417497268,22.40881424860677,4,4,3,3,1
881,92,20,57,9.271251186791435,57,64.07567752586436,-84.65327003903784,5,5,5,3,1
882,89,12,37,8.01108088922157,37,8.2784357159628,167.8891756453247,4,4,3,3,1
883,69,13,75,12.54040311026002,75,-41.392225963147496,118.4955525487702,4,4,3,3,1
884,83,14,65,7.833197829975383,65,23.962353536439267,-93.83657358394844,4,4,5,3,1
885,78,11,50,9.087849887940957,50,-48.32272998681724,139.75601004747745,4,3,3,3,1
886,78,13,63,12.117812527298437,63,55.397834332827614,1.7107418012059554,4,4,5,3,1
887,81,10,24,0.2517804531117962,24,-80.94238931874705,76.91173253465786,3,3,3,9,11
888,69,13,67,12.375318851969256,67,3.529702571702188,156.9975039993049,4,4,3,3,1
