,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterID,TaskFileSize_binned_small,TaskFileSize_binned_medium,TaskFileSize_binned_large,"UserRegion_(-0.095, 44.832]_(-180.331, -89.98]","UserRegion_(-0.095, 44.832]_(-89.98, 0.0105]","UserRegion_(-0.095, 44.832]_(0.0105, 90.001]","UserRegion_(-0.095, 44.832]_(90.001, 179.992]","UserRegion_(-45.022, -0.095]_(-180.331, -89.98]","UserRegion_(-45.022, -0.095]_(-89.98, 0.0105]","UserRegion_(-45.022, -0.095]_(0.0105, 90.001]","UserRegion_(-45.022, -0.095]_(90.001, 179.992]","UserRegion_(-90.129, -45.022]_(-180.331, -89.98]","UserRegion_(-90.129, -45.022]_(-89.98, 0.0105]","UserRegion_(-90.129, -45.022]_(0.0105, 90.001]","UserRegion_(-90.129, -45.022]_(90.001, 179.992]","UserRegion_(44.832, 89.76]_(-180.331, -89.98]","UserRegion_(44.832, 89.76]_(-89.98, 0.0105]","UserRegion_(44.832, 89.76]_(0.0105, 90.001]","UserRegion_(44.832, 89.76]_(90.001, 179.992]",TaskFileSize_DataCenterID_interaction,FileProcessingTime_Tier
379,24,11,65,-17.00187051,120.6428512,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,120,Tier 2
380,14,11,93,0.768552833,-174.8151901,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,Tier 1
381,51,18,77,9.556055681,-7.007258098,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153,Tier 1
382,43,16,10,65.77211085,-145.8058284,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,215,Tier 2
383,10,17,19,-74.68419419,117.5710303,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,30,Tier 1
384,33,15,14,60.15030308,-175.7370876,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,165,Tier 2
385,95,17,74,81.92130492,81.69330267,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,475,Tier 2
386,34,11,67,-39.83987924,36.75717838,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,170,Tier 2
387,67,17,76,-15.36100901,-20.32547921,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,268,Tier 1
388,56,11,25,16.16085651,-70.87222233,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,168,Tier 1
389,77,17,15,-72.60402395,47.90786164,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,231,Tier 1
390,63,18,90,78.47105819,-152.1148777,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,252,Tier 1
391,96,10,54,75.20907843,78.2154327,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,288,Tier 1
392,61,20,43,-43.47194328,-30.303943,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,305,Tier 2
393,19,11,88,-59.99231569,-151.4444134,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,76,Tier 1
394,81,13,49,-84.40511751,34.34347754,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,405,Tier 2
395,34,14,44,-36.92295236,85.05348059,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,170,Tier 2
396,18,14,23,41.48829996,23.41662912,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,72,Tier 1
397,26,18,12,-18.02189104,-94.15513967,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,130,Tier 2
398,77,16,10,69.75186157,75.93158692,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,385,Tier 2
399,99,19,95,29.80883237,138.2797534,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,297,Tier 1
400,69,19,87,-75.22304353,-158.2206988,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,276,Tier 1
401,97,20,48,34.72187391,51.01699364,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,485,Tier 2
402,46,16,81,16.26089689,44.9026187,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,230,Tier 2
403,25,12,76,19.32950064,171.18199,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,75,Tier 1
404,65,20,86,-55.84529237,102.8578645,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,195,Tier 1
405,24,18,94,-50.7325777,169.9546693,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,96,Tier 1
406,34,17,46,13.25800976,49.62522304,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,170,Tier 2
407,93,11,73,0.521603056,12.84368893,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,372,Tier 1
408,33,18,50,-41.41942396,-87.28884218,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,99,Tier 1
409,57,18,12,-28.62781746,144.2038742,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,285,Tier 2
410,93,13,43,-19.10048923,-159.3592079,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,465,Tier 2
411,20,16,36,48.7235663,-108.513492,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,80,Tier 1
412,97,14,20,-79.06350707,-95.29358761,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,291,Tier 1
413,17,10,11,-76.06442225,-169.8569642,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,85,Tier 2
414,66,19,34,58.99515088,61.01082552,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,264,Tier 1
415,11,13,10,-85.71808304,58.59696757,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,44,Tier 1
416,45,13,54,16.98557182,89.73450655,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,180,Tier 1
417,39,15,17,-1.225269961,2.753534074,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,117,Tier 1
418,29,11,47,-80.21207204,79.46938214,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,87,Tier 1
419,26,12,55,5.823059863,68.92824069,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,130,Tier 2
420,94,10,88,-8.973036348,18.29988139,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,282,Tier 1
421,56,10,28,-35.99167472,24.82918431,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,224,Tier 1
422,67,13,70,54.04111561,-67.24481084,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,335,Tier 2
423,85,11,50,25.75286473,-40.52323395,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,340,Tier 1
424,10,14,60,2.221869526,-23.56986723,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,Tier 1
425,96,17,71,22.04626073,-90.37224103,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,384,Tier 1
426,14,18,50,-40.26588193,-85.42533959,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,42,Tier 1
427,53,17,52,-15.41219447,80.94645681,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,159,Tier 1
428,59,17,98,47.27083913,54.79783085,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,295,Tier 2
429,47,17,54,-57.38294321,36.49485566,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,188,Tier 1
430,42,14,90,35.55054188,157.9554461,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,210,Tier 2
431,78,10,54,-36.07864947,-83.29026673,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,234,Tier 1
432,21,16,48,-15.08132344,164.9612268,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,84,Tier 1
433,94,20,94,58.73364699,-12.9563221,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,470,Tier 2
434,65,15,20,-4.774443517,69.68489147,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,195,Tier 1
435,35,10,43,-86.26642457,14.18841566,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,140,Tier 1
436,95,11,38,-29.99218615,-124.6179214,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,475,Tier 2
437,89,14,68,-39.01427517,-34.47445627,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,445,Tier 2
438,37,17,85,-86.85449892,-91.9970495,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,111,Tier 1
439,11,13,98,-15.81912577,-107.1689859,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,44,Tier 1
440,42,17,26,-76.29219602,49.83782164,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,126,Tier 1
441,76,16,44,-67.20965295,151.7009333,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,380,Tier 2
442,10,13,91,-52.76906922,26.00413467,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,30,Tier 1
443,79,14,34,88.88912659,127.9043359,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,237,Tier 1
444,50,20,75,78.98193903,-159.0066598,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,200,Tier 1
445,52,17,29,73.38851043,-2.569695396,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,156,Tier 1
446,18,19,73,7.199160819,-170.233963,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90,Tier 2
447,84,20,11,-16.47149481,-111.6651059,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,336,Tier 1
448,11,10,93,63.74387095,-175.6838674,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,55,Tier 2
449,92,17,91,0.112324687,18.48367577,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,368,Tier 1
450,52,14,67,32.65994303,-90.15259331,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,208,Tier 1
451,78,16,34,68.87135155,-23.79935381,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,234,Tier 1
452,93,12,52,-1.795663366,161.0732921,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,465,Tier 2
453,59,19,63,-53.46459521,172.5530976,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,177,Tier 1
454,71,15,64,-10.65556784,99.4530031,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,355,Tier 2
455,88,19,34,17.38536506,-58.55590222,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,440,Tier 2
456,65,16,38,20.78278326,170.4592098,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,260,Tier 1
457,26,18,71,-54.41559399,-75.82785851,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,78,Tier 1
458,49,18,16,37.68949003,148.6582368,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,245,Tier 2
459,24,11,41,27.05667103,1.764064172,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,96,Tier 1
460,29,19,31,-7.251014297,64.4519,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,87,Tier 1
461,51,11,37,-35.08908894,-62.7721726,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,255,Tier 2
462,49,14,37,-10.79541146,41.44355184,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,245,Tier 2
463,93,19,84,-13.29165748,68.82831897,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,372,Tier 1
464,80,13,24,12.67571771,17.69871751,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,240,Tier 1
465,66,16,97,88.57465759,-112.7942193,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,198,Tier 1
466,43,20,35,0.797179708,-4.644392742,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,129,Tier 1
467,52,20,66,-32.93721284,42.20844931,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,260,Tier 2
468,62,12,87,-36.27044374,-40.84893645,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,248,Tier 1
469,84,18,10,-52.02534509,8.974437716,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,252,Tier 1
470,80,17,42,6.773128583,-50.17971891,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,320,Tier 1
471,43,10,51,81.37214179,-7.142544173,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,129,Tier 1
472,52,11,87,68.19699338,-165.8080499,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,208,Tier 1
473,32,18,74,-12.89604577,62.18405235,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,160,Tier 2
474,21,14,100,60.38755174,17.35789136,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,105,Tier 2
475,80,17,40,4.194641164,-114.0023243,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,240,Tier 1
476,96,20,13,-33.68048115,-95.43685628,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,288,Tier 1
477,19,18,80,-0.893993741,38.1571654,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,95,Tier 2
478,89,11,16,-37.24054575,90.24396843,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,445,Tier 2
479,80,20,30,72.03714653,10.98601756,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,240,Tier 1
480,69,16,89,-31.38839684,8.580488911,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,276,Tier 1
481,72,15,26,23.34537877,12.07399921,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,360,Tier 2
482,32,16,98,75.12686089,-119.7072473,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,96,Tier 1
483,27,15,53,-52.37246327,-66.28130255,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,108,Tier 1
484,44,18,13,-25.88409139,-135.4024231,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,176,Tier 1
485,39,20,31,-70.44644658,175.1855408,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,195,Tier 2
486,12,15,42,-7.725564913,-145.9855738,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,36,Tier 1
487,97,15,89,-3.071685327,-12.46342736,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,388,Tier 1
488,58,14,24,15.14841216,-171.7522851,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,290,Tier 2
489,54,12,95,52.47660663,-160.6153242,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,162,Tier 1
490,26,12,31,-86.23705659,-105.6865926,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,104,Tier 1
491,86,13,36,14.95923662,112.9149427,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,430,Tier 2
492,68,11,19,10.05957262,156.9527437,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,204,Tier 1
493,51,17,50,-1.087876592,-30.83285142,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,153,Tier 1
494,27,15,33,-80.84433351,-179.5746735,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,81,Tier 1
495,86,10,100,72.99683874,-102.3749064,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,430,Tier 2
496,71,12,28,88.08810946,10.94473781,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,284,Tier 1
497,53,10,67,-57.0555301,-153.3370846,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,265,Tier 2
498,45,13,60,12.20029525,-54.33047589,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,180,Tier 1
499,56,14,45,81.98266197,171.3747883,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,168,Tier 1
500,20,20,96,1.74545205,94.07640648,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,80,Tier 1
501,82,14,72,-14.4049058,129.496302,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,246,Tier 1
502,69,19,99,-4.413076818,159.4058639,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,345,Tier 2
503,90,10,68,74.35487525,-65.33740319,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,360,Tier 1
504,42,13,96,-14.0381769,103.4163094,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,126,Tier 1
505,94,14,49,38.93485463,-6.289813517,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,376,Tier 1
506,21,11,85,85.19411507,93.07200539,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,105,Tier 2
507,87,14,48,-64.22123389,96.53946417,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,261,Tier 1
508,49,14,39,-18.53191886,127.5350943,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,196,Tier 1
509,70,12,50,-34.10451178,78.57717481,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,350,Tier 2
510,81,15,91,-44.04873367,-125.4608368,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,405,Tier 2
511,48,18,53,9.799079182,41.3639485,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,144,Tier 1
512,96,19,98,-16.32639537,159.4587418,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,384,Tier 1
513,85,18,32,-48.60611823,34.69749423,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,255,Tier 1
514,69,14,35,30.26695172,162.6649366,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,345,Tier 2
515,24,13,58,-13.61225044,-39.25796656,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,96,Tier 1
516,71,10,18,-36.93168247,39.74066859,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,213,Tier 1
517,92,18,59,78.08171039,-113.6697629,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,460,Tier 2
518,15,13,11,72.74780835,10.66543162,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60,Tier 1
519,17,18,95,-5.613384972,-101.8527288,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,51,Tier 1
520,15,16,47,7.955005437,-123.6657574,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,Tier 1
521,43,19,36,36.65309445,-51.2088974,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,215,Tier 2
522,87,14,18,-23.95614473,-146.4263651,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,435,Tier 2
523,81,19,69,41.43655763,-97.99308335,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,324,Tier 1
524,62,11,43,-41.34575193,134.0384532,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,186,Tier 1
525,99,15,52,44.89627221,73.61767583,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,396,Tier 1
526,87,18,86,35.59549937,-76.83379669,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,435,Tier 2
527,50,13,59,-73.22633921,-63.67000952,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,150,Tier 1
528,11,19,66,-25.65338814,74.55104891,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,33,Tier 1
529,27,15,47,-36.10099946,-15.96977527,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,108,Tier 1
530,25,17,82,79.72319155,-158.1288513,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,125,Tier 2
531,13,15,99,26.18310261,32.65284584,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,52,Tier 1
532,28,13,93,-41.95065699,141.6823888,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,140,Tier 2
533,66,13,32,-9.353571817,89.73075086,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,264,Tier 1
534,17,13,69,-1.011730288,-133.9878335,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,51,Tier 1
535,76,10,18,-10.55165301,-105.752762,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,380,Tier 2
536,59,16,67,84.3587657,-101.7119763,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,236,Tier 1
537,50,11,30,18.84478215,-43.74895172,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200,Tier 1
538,95,20,56,-89.42484336,103.4252563,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,285,Tier 1
539,17,18,78,-30.93509844,48.18008456,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,85,Tier 2
540,96,18,41,-12.80024942,144.6350094,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,288,Tier 1
541,46,16,70,-69.14304314,-15.69440387,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,138,Tier 1
542,22,17,29,39.55247775,-53.26723427,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88,Tier 1
543,84,12,78,-33.20219491,28.02030584,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,420,Tier 2
544,29,12,54,-83.54153433,39.32871358,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,87,Tier 1
545,36,17,61,-9.12023908,-26.02988557,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,180,Tier 2
546,54,20,85,32.03219071,61.41507961,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,216,Tier 1
547,98,16,25,-14.72307348,-172.9034505,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,294,Tier 1
548,30,13,45,-32.73574645,-167.3295785,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,150,Tier 2
549,82,14,77,15.66591008,71.78612234,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,328,Tier 1
550,36,16,64,-39.76791151,-6.087410189,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,108,Tier 1
551,27,19,32,13.29646667,-140.9547212,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81,Tier 1
552,38,19,12,21.82085135,88.24372475,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,114,Tier 1
553,10,17,21,-37.52199641,124.0881371,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,30,Tier 1
554,67,15,66,-66.56584719,20.93938782,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,268,Tier 1
555,81,10,84,-17.44867995,18.58114587,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,405,Tier 2
556,13,12,15,28.74292842,-158.2742609,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52,Tier 1
557,85,13,82,-86.7336477,-86.64416801,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,425,Tier 2
558,52,12,21,-81.4314954,174.7650019,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,260,Tier 2
559,25,13,16,31.72524452,17.84944179,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,125,Tier 2
560,71,19,88,-17.39081442,128.2291767,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,284,Tier 1
561,99,11,69,25.71365096,95.43894687,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,495,Tier 2
562,19,18,90,25.44767855,-74.31757869,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57,Tier 1
563,37,14,79,-70.23807072,107.9318027,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,111,Tier 1
564,50,10,76,20.28302859,151.244507,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,200,Tier 1
565,42,10,51,65.6552879,11.55170029,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,210,Tier 2
566,16,10,77,2.716427437,96.06176339,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,Tier 1
567,81,10,57,-64.87742704,-114.1658925,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,324,Tier 1
568,38,14,11,79.49495425,40.19729898,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,114,Tier 1
569,43,18,35,-82.20538545,-81.04438419,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,172,Tier 1
570,40,17,71,76.21546001,-73.78042807,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,200,Tier 2
571,95,17,42,31.62012503,129.9632744,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,285,Tier 1
572,70,14,77,52.94410621,-73.08464637,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,280,Tier 1
