TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,CpuTime,TotalLength,UserLatitude,UserLongitude,DataCenterID,VmID
857,73,20,24,7.153846154,93,-19.05749543,-91.80868546,5,5
858,57,20,17,2.92,73,72.52499527,-94.07893275,5,11
859,67,12,14,2.533784461,57,-2.932013806,-5.417074858,4,10
860,27,18,13,2.333333333,26,16.32206302,-178.5043701,4,4
861,96,19,18,1.76,44,-18.15254259,56.81929003,4,11
862,81,18,18,2.243978244,25,89.39818703,-77.84518245,5,4
863,73,16,12,3.422114109,72,2.29659282,94.67648514,4,9
864,90,18,16,2.96,74,72.56443543,-56.44040066,5,11
865,19,13,11,1.333333333,15,39.52767613,151.6836509,4,4
866,64,11,15,2.153846154,28,-11.61474247,-24.01200171,4,5
867,58,12,21,1.561327561,11,-32.53135197,68.12885265,4,2
868,23,20,12,1.82,28,-34.61203002,35.79991112,4,6
869,82,17,18,5.384615385,70,-54.87798984,-20.21286265,3,5
870,80,19,11,2.24,56,22.14265497,124.3639426,5,11
871,43,18,13,3.972804069,76,-23.1722723,-48.77194077,4,8
872,85,12,19,4.153846154,54,-70.23066203,-137.3324204,3,5
873,37,15,16,2.6,65,-6.839224704,-9.847083265,4,11
874,93,13,19,2.563261094,39,0.266062238,56.86517806,4,6
875,41,15,11,4.076923077,53,-43.17542509,55.5407942,3,5
876,98,15,20,4.652799518,89,72.72400233,-56.77421273,5,8
877,49,17,14,0.92,23,47.45973872,-66.6209494,5,11
878,37,17,16,2.6,65,-23.73309227,50.41658587,4,11
879,98,12,25,2.692307692,35,39.61804115,89.38613691,5,5
880,42,17,17,4.846153846,63,-67.43245539,-162.5090359,3,5
881,64,10,16,2.333333333,49,31.97633326,127.1423934,5,9
882,40,16,22,2.32,58,8.917447407,-60.49031793,4,11
883,57,10,24,3.126717048,60,-7.589975344,-171.768531,3,8
884,17,10,19,0.44,11,-21.52349328,-62.04988184,4,11
885,21,15,22,4.384615385,57,51.23078919,117.4064109,5,5
886,85,12,20,1.6,40,62.35373356,154.1643585,5,11
887,15,19,18,1.6,40,-81.69766772,62.4699123,3,11
888,54,15,18,3.538461538,46,74.59571522,51.20939621,5,5
889,25,20,24,4.306806659,82,-25.57961991,61.73511792,4,8
890,84,11,18,3,75,27.41217273,37.29961183,4,11
891,78,11,23,1.03030303,10,-32.30306278,0.61730335,4,3
892,42,10,14,6.384615385,83,-65.75251255,173.654756,3,5
893,31,14,18,5.25392894,79,-53.384472,148.9747119,3,6
894,84,19,15,2.68,67,-55.60772982,-83.951883,3,11
895,60,11,13,4.613799204,97,42.59054007,131.0343522,5,9
896,40,16,17,2.343766234,17,-4.747074166,141.2448598,3,2
897,79,15,16,5.153846154,67,-84.5768203,176.2133921,3,5
898,67,20,20,3.4,85,-25.38270441,-156.5544274,3,11
899,85,16,20,7.307692308,95,6.258838595,131.0665305,3,5
900,15,10,15,3.057172279,59,16.41303884,-97.60067909,5,8
901,49,18,18,1.44,36,27.03995492,-77.55748038,5,11
902,14,15,12,1.2,30,74.75338639,147.8450773,5,11
903,90,10,24,3.262568185,56,8.850389727,51.21376585,4,7
904,35,19,14,3.538461538,46,-62.84961594,-23.14472548,3,5
905,58,10,23,1,27,-77.46266149,126.6663889,3,12
906,22,19,16,5.153846154,67,77.97272771,-34.43668925,5,5
907,29,18,21,3.64,91,-0.220367309,106.81525,4,11
908,29,17,12,3.123415893,47,48.02329507,-152.7156489,5,6
909,83,20,25,0.733333333,11,-85.04812706,125.2645271,3,6
910,94,14,20,3.431077694,66,-20.2180915,-33.88025685,5,8
911,49,18,16,6.692307692,87,-83.5586702,-156.3508449,3,5
912,41,15,16,4,100,77.76014396,87.53845578,5,11
913,70,18,10,1.08254902,17,-30.22338807,-83.73792495,3,6
914,85,19,12,1.819047619,28,24.75701297,4.36016102,4,6
915,100,15,11,5.076923077,66,-7.045631792,64.98994964,4,5
916,47,10,15,2.880897833,44,87.26453881,-164.5289209,5,6
917,68,19,11,2.635854342,45,-49.02869075,123.1538236,3,7
918,84,15,15,3.846153846,50,19.25877506,24.31888223,4,5
919,22,13,24,3.56,89,63.52269801,-86.63796733,5,11
920,28,13,19,3.960243255,84,21.88207259,-43.56106022,4,9
921,87,18,13,2.325563326,21,56.60260205,10.75330834,5,3
922,67,14,24,2.04040404,19,-61.33301188,-112.2644781,3,3
923,93,19,23,3.6,90,6.587381569,102.7338119,4,11
924,42,12,24,2.923076923,38,-32.15500041,-23.44459004,4,5
925,53,13,20,2.569088899,44,9.39148637,27.51271544,4,7
926,88,14,11,3.076923077,40,44.89830211,-124.5084271,5,5
927,52,15,12,5.692307692,74,13.4223516,-3.231021032,4,5
928,28,19,11,2.88320802,44,-70.08312104,-148.1533422,3,6
929,38,16,21,0.68,17,72.26928295,80.35086764,5,11
930,53,16,24,3.12,78,82.13850277,144.0114701,5,11
931,74,15,12,3.919254658,91,89.70680614,-117.3206004,5,10
932,56,11,19,3.846153846,50,-69.97073293,57.07548899,3,5
933,91,14,20,1.4,35,-15.7703811,-69.81233056,5,11
934,69,17,18,5.846153846,76,68.91686896,-38.79854577,5,5
935,86,17,21,3.36,84,12.58555645,110.4823707,4,11
936,45,11,10,0.741578947,11,-71.46878358,94.52924567,3,6
937,39,20,19,1.133333333,17,-50.27776182,-2.932880766,3,6
938,31,17,21,1.097478992,17,89.67236377,-118.012647,5,6
939,70,12,23,4.158337019,88,-78.4685963,-47.9854408,3,9
940,61,15,14,1.273504274,12,20.33182064,138.8737089,4,3
941,96,10,24,3.64,91,-83.68644231,-45.4275465,3,11
942,13,19,24,7.153846154,93,-31.85438169,-145.7034471,3,5
943,69,14,25,5.036149197,96,-24.16289785,-120.0787828,3,8
944,65,20,19,4.307692308,56,-30.59988218,-83.98508676,4,5
945,40,12,23,0.72,18,63.79523709,-134.1244004,5,11
946,23,13,19,3.52,88,-81.93828612,-133.9050912,3,11
947,45,13,23,3.214761905,68,-74.137199,38.13847329,4,9
948,84,20,14,2.21989122,20,-42.97278273,88.51054157,4,3
949,80,19,10,7.692307692,100,28.81738163,-112.0977696,5,5
950,17,20,17,0.8,20,-26.38051705,48.6174267,4,11
951,86,19,25,2.669910069,46,35.07805696,62.1978543,4,7
952,40,10,15,1.68,42,66.6458767,73.07891911,5,11
953,24,19,17,3.358307534,51,72.29953339,-64.69721672,5,6
954,79,14,19,0.76,19,32.36663195,-162.8958715,5,11
955,22,11,21,3.68,92,-16.17516867,136.0064556,3,11
956,79,19,10,7.384615385,96,80.62208157,121.3759795,5,5
957,22,12,25,0.976666667,15,-20.4227614,81.84838425,4,6
958,19,17,10,4.152351467,63,-29.19536787,-82.55039582,3,6
959,20,15,21,5.846153846,76,-49.21966287,-169.4323135,3,5
960,66,16,18,1.76,44,57.70272648,-23.5533892,5,11
961,13,16,10,4.251835471,64,-40.1108041,-104.6234142,3,6
962,66,16,15,2.84,71,75.80835117,-76.45560913,5,11
963,25,10,25,1.53433584,24,-0.549755217,-76.81429895,4,6
964,24,12,13,3.461538462,45,61.8960745,-163.1978037,5,5
965,65,16,25,2.807518797,59,-1.745855483,-7.063615093,4,9
966,31,19,10,0.48,12,44.3273897,83.49971993,4,11
967,67,10,21,5.692307692,74,-19.23725625,14.28809923,4,5
968,68,17,11,3.383703704,92,-80.88476279,11.05729444,3,12
969,34,13,18,2.282972136,44,-24.10705629,35.24251857,4,8
970,14,10,17,4.394309303,75,-4.611520874,-45.7701703,5,7
971,92,19,21,1.887777778,17,-82.9150499,-159.1456302,3,3
972,83,14,11,2.773333333,81,-71.71588737,-174.4842,3,13
973,32,19,19,4.230769231,55,71.20702135,-43.77291478,5,5
974,10,12,13,1.842105263,28,-5.969125096,-60.73454782,4,6
975,54,18,17,7.692307692,100,-53.5222906,-112.1556123,3,5
976,96,13,20,2.718679051,58,68.02138467,-163.5416532,5,9
977,67,10,22,0.8,20,-82.30622853,77.10508537,3,11
978,32,12,25,3.84,96,-74.78538121,87.55929961,3,11
979,92,10,11,3.332773109,50,-85.78542875,-96.61941861,3,6
980,40,18,25,2.060606061,23,-25.76986785,-86.2041838,5,4
981,54,13,24,2.228571429,47,59.39914746,164.9813015,5,9
982,40,16,12,3.230769231,42,-10.72536716,136.833841,3,5
983,96,14,16,3.68,92,-3.748231191,-34.24613257,4,11
984,64,13,18,4.757924222,100,-79.2355585,127.9986474,3,9
985,39,18,21,3.692307692,48,-3.040791161,-171.3911984,3,5
986,78,15,11,1.555555556,14,3.896849071,-61.84998806,5,3
987,94,19,24,4.076923077,53,-21.49254111,152.7482406,3,5
988,32,20,25,2.2,55,80.64374828,-122.5931527,4,11
989,64,13,16,4.450685537,67,53.67161527,19.17125772,4,6
990,46,18,25,5.076923077,66,-70.31572842,54.85321753,4,5
991,21,13,15,1.2,30,-15.99979485,109.2818766,4,11
992,91,19,18,2.531052632,38,-47.57054364,-39.21486152,5,6
993,52,18,12,2.56,64,85.70257428,-9.473492231,5,11
994,33,20,19,3.615384615,47,50.52278449,105.8745981,4,5
995,56,18,20,1.133333333,17,36.89957836,87.97556953,4,6
996,29,10,11,5.846153846,76,50.42213765,51.77126537,4,5
997,65,12,11,1.172932331,23,79.97963977,114.6295022,5,8
998,18,10,17,4,100,19.63795611,19.5313133,4,11
999,99,14,13,3.057190226,71,79.1902628,-141.4329254,5,10
1000,49,19,10,2.461538462,32,-8.675622926,-3.863171455,4,5
1001,14,17,24,2.88254902,54,-4.562305653,-89.74410403,5,8
1002,67,15,11,3.042735043,34,35.87408715,107.5151523,5,4
1003,72,15,23,2.48,62,86.13035929,88.38273299,5,11
1004,72,14,20,4.065192393,61,-19.03273926,45.2943797,4,6
1005,68,18,23,3.769230769,49,-88.41847784,-83.23681118,3,5
1006,97,12,18,3.272899106,95,-5.78156372,-87.58394229,5,13
1007,16,13,18,1.538461538,20,-31.22034069,140.0997577,3,5
1008,37,18,17,3.833996757,81,-84.09527974,-154.6325593,3,9
1009,66,10,17,1.181818182,13,-5.404791214,-99.84654014,5,4
1010,46,17,10,3.076923077,40,-50.53078899,44.36190697,4,5
1011,84,11,13,1.598290598,18,62.25419844,-82.83659216,5,4
1012,68,12,17,1.863346105,55,-5.969240597,-130.9703576,3,13
1013,55,10,24,3.615384615,47,-30.91301368,40.63453927,4,5
1014,44,16,25,1.847058824,28,41.23174166,-39.14260624,5,6
1015,27,18,19,7.538461538,98,-17.92476553,121.4706849,3,5
1016,78,14,21,3.448795903,80,57.16539213,-65.33318226,5,10
1017,97,13,25,1.52,38,-30.21297146,81.82571564,3,11
1018,33,18,14,1.2,30,84.53636531,177.4948378,5,11
1019,36,12,17,4.222222222,47,-86.06216806,-62.79725556,3,4
1020,44,12,13,3.56,89,39.96457796,-147.0692058,5,11
1021,41,13,19,4.149993911,96,-16.74690318,-46.84871774,4,10
1022,44,18,20,1,13,55.499869,-7.959055494,4,5
1023,68,15,11,3.538461538,46,47.84709986,40.58044704,4,5
1024,50,18,23,3.76,94,-17.77031685,-171.6824894,3,11
1025,37,16,25,0.666666667,10,-82.60411316,-5.95241151,3,6
1026,16,19,13,3.538461538,46,64.83331957,-10.2878766,4,5
1027,78,20,15,3.510265369,74,-85.40045025,99.47164934,3,9
1028,25,10,24,4.076923077,53,10.71764039,101.7391748,4,5
1029,31,12,18,3.133893557,54,-22.69205308,-82.6267154,3,7
1030,63,17,25,3.64,91,5.691038047,-19.13999672,5,11
1031,84,19,21,6.538461538,85,75.00511908,174.4341002,5,5
1032,44,18,25,2.25764411,34,-48.63095301,-118.6597913,3,6
1033,26,19,20,0.6,15,42.29068536,-39.65769921,4,11
1034,16,18,16,4.390288958,75,43.82424546,135.5524435,4,7
1035,94,14,21,1.434482759,42,-82.9913288,152.6574676,3,13
1036,93,17,23,5.307692308,69,-79.3421932,-136.5566907,3,5
1037,62,20,20,0.8,20,4.143072896,-67.53282078,5,11
1038,58,11,21,3.739702197,64,80.24251883,127.6808647,5,7
1039,10,20,22,2,50,-79.91708631,-27.47461245,3,11
1040,26,14,25,6.384615385,83,33.27760417,78.31760767,4,5
1041,25,11,25,1.56,39,38.58320026,-58.62283938,5,11
1042,31,20,18,1.305882353,20,-69.25066885,-155.239618,3,6
1043,29,14,18,1.649350649,12,86.27676928,49.01683589,5,2
1044,84,10,18,2.696240602,41,-50.04278682,-82.08651467,3,6
1045,17,18,15,2.08,52,56.28523992,139.8078163,4,11
1046,100,19,11,5.153846154,67,-34.39207341,-164.8553848,3,5
1047,43,14,11,3.855462185,58,89.51277902,-44.98108908,5,6
1048,56,19,17,2.120613027,62,-13.67757098,72.96285864,4,13
1049,33,10,18,6.307692308,82,-68.77645147,-96.11486071,3,5
1050,76,17,18,1.646842105,25,-65.7574981,-96.80434689,3,6
1051,12,19,23,2.905204187,62,-43.41476893,92.09866005,4,9
1052,59,16,14,2.64,66,-60.82283766,93.08846522,3,11
1053,41,16,25,4.692307692,61,-75.07198249,73.64824432,3,5
1054,69,13,19,3.777384638,72,52.83177893,-115.6569118,5,8
1055,74,15,12,2.28,57,-34.53920616,-90.71716635,5,11
1056,89,10,22,4.230769231,55,-35.88640521,-179.4309908,3,5
1057,64,17,12,4.192599145,63,-83.07353898,39.2853985,4,6
1058,51,18,22,2.32,58,-53.39074589,0.079599182,4,11
1059,36,17,22,3.391608392,38,-63.85663758,99.04500579,3,4
1060,34,13,16,2.88,72,-76.49102786,-173.0259555,3,11
1061,36,19,23,4.769230769,62,77.13576036,122.4913193,5,5
1062,97,11,24,1.739495798,30,17.13603439,-4.127172442,4,7
1063,88,14,24,4.025770308,61,37.09330208,52.20186195,4,6
1064,45,17,15,2.066666667,56,42.23498749,42.60730671,4,12
1065,16,19,13,4.461538462,58,-85.5607276,154.5576595,3,5
1066,59,14,15,4.234999263,72,-46.08730796,-84.75586147,5,7
1067,21,17,16,0.72,18,36.02736075,-43.4720441,5,11
1068,82,18,12,4.769230769,62,37.83260495,-179.0484663,5,5
1069,30,14,23,2.296462324,63,-59.78264069,-60.49983145,4,12
1070,42,18,15,1.956862745,30,49.52349374,99.26001505,5,6
1071,24,17,25,2.307692308,30,-10.05959918,-62.86448231,4,5
1072,69,19,10,1.36,34,-3.711071402,29.23484944,4,11
1073,21,11,22,3.707002801,78,20.40548999,-156.2147994,5,9
1074,66,13,25,1.656565657,15,68.18965914,-78.17416291,5,3
1075,70,19,22,5.076923077,66,84.41744992,136.5305814,5,5
1076,75,20,15,1.037037037,28,3.820440831,131.6048993,3,12
1077,33,10,18,2.08,52,9.102212261,97.37626443,4,11
1078,92,20,17,3.880023588,82,-22.85512505,150.3821425,3,9
1079,68,12,14,2.384615385,31,45.90775677,-102.144464,5,5
1080,62,17,16,2.32,58,70.49980831,141.4393393,5,11
1081,29,15,19,4.153846154,54,-8.982837992,-165.8329518,3,5
1082,60,10,12,2.92,73,10.15835358,127.5690114,4,11
1083,89,16,15,6.384615385,83,85.38213797,74.05546767,5,5
1084,77,20,17,3.213818369,67,-75.63226462,-141.476412,3,9
1085,75,12,11,1.44,36,-55.41971387,-167.7692708,3,11
1086,80,12,16,4.936566416,94,76.13992905,-71.22732311,5,8
1087,71,19,11,4.615384615,60,-13.24487385,-128.3425765,3,5
1088,81,16,19,2.32,58,13.59094861,-28.89672261,4,11
1089,94,13,13,0.44,11,-26.65501259,97.71042244,4,11
1090,38,18,15,2.64,66,51.84460803,88.33767276,4,11
1091,66,20,16,5.615384615,73,-27.69951053,-31.93357684,4,5
1092,78,15,20,3.743417367,64,-38.36634614,156.5555144,3,7
1093,92,18,15,0.96,24,66.87205175,-88.94284663,5,11
1094,87,16,20,3.75374613,86,19.88811355,83.87582922,4,10
1095,48,14,14,2.818181818,31,84.6019624,-16.47165617,5,4
1096,52,20,18,1.992673993,14,35.18479259,-7.058342345,4,2
1097,30,19,23,0.52,13,29.63084958,70.72659152,4,11
1098,15,16,11,2.769230769,36,-54.9363923,5.798044955,3,5
1099,67,14,12,1.28,32,-62.25648924,96.57221613,3,11
1100,37,11,14,2.88,72,-0.752238885,-2.352840076,4,11
1101,42,18,25,2.111111111,19,31.5037981,-138.7029364,5,3
1102,96,16,10,6.230769231,81,-21.26347017,136.9571596,3,5
1103,54,20,10,2.19047619,33,-0.598502443,36.22484362,4,6
1104,51,15,21,2.211764706,34,77.88970999,12.69177934,5,6
1105,58,14,19,2.6,65,-14.47364829,16.43157524,4,11
1106,81,12,15,4.038095238,61,2.359639879,-159.2094208,3,6
1107,52,12,15,5.307692308,69,-67.8007057,144.8381952,3,5
1108,75,10,15,4,100,78.40744945,-82.90108587,5,11
1109,72,15,18,4.947250479,94,87.20070211,17.91909644,5,8
1110,33,19,11,3.846153846,50,27.6733477,129.3392485,4,5
1111,58,12,20,3.52,88,-75.45226799,-1.066260309,3,11
1112,13,19,11,6.307692308,82,-72.84646078,52.59392735,3,5
1113,93,20,18,1.168627451,18,88.78501125,126.2004753,5,6
1114,62,13,22,1.333333333,20,11.39660663,-73.93376496,5,6
1115,17,18,18,4.018133569,85,35.37813117,-147.4704102,5,9
1116,11,12,13,7.461538462,97,56.37893738,112.8407041,4,5
1117,74,13,25,4,100,-35.34559886,122.049957,3,11
1118,88,15,15,2.10230179,49,-24.98266102,-113.944157,3,10
1119,94,16,22,0.923809524,14,-79.08830375,158.6301751,3,6
1120,25,14,25,1.076923077,14,26.3798799,61.80616524,4,5
1121,89,18,18,3.477919799,60,1.046884458,10.85414161,4,7
1122,94,12,15,3,75,46.21922579,-88.39725514,5,11
1123,97,11,13,1.363636364,13,-77.91321282,-60.31213452,3,3
1124,97,16,20,5.846153846,76,-14.90236325,-99.99521699,5,5
1125,85,18,23,1.611764706,28,-36.00124176,-85.25755428,3,7
1126,55,16,11,3.615384615,47,-46.90187949,174.9549294,3,5
1127,81,18,10,1.2,30,77.51085711,102.0621879,5,11
1128,82,15,24,2.108123249,45,-63.84785347,88.37027372,4,9
1129,78,17,22,3.692307692,48,47.29969781,-35.09160478,5,5
1130,46,17,21,2.24,56,-37.26052045,156.4713108,3,11
1131,64,14,24,4.594800236,79,-41.46890543,-19.46583543,4,7
1132,69,16,13,1.64,41,-1.159414485,21.99747703,4,11
1133,78,16,14,1.692307692,22,-46.13634419,56.18976148,4,5
1134,99,20,23,3.757139588,87,59.48758175,158.1673658,5,10
1135,32,11,18,0.68,17,25.33956674,-70.19123482,5,11
1136,55,17,25,3.461538462,45,-39.45723466,-145.6798456,3,5
1137,66,11,15,7.692307692,100,83.37866937,126.8459191,5,5
1138,89,10,10,1.96,49,14.63696136,-149.0904016,5,11
1139,36,19,11,3.68,92,-38.94528494,169.5276276,3,11
1140,24,17,14,5.231873802,100,-22.12561554,-111.5844456,3,8
1141,21,17,11,4.846153846,63,69.48290753,-108.8304196,4,5
1142,22,12,12,0.64,16,83.4896201,10.72415827,5,11
1143,62,10,23,1.72,43,-62.73085464,-139.2613872,3,11
1144,52,19,19,2.466666667,37,0.041301565,-59.87161847,4,6
1145,67,18,15,1.617604618,12,1.661202204,116.216865,4,2
1146,100,19,18,3.846153846,50,-18.1641321,-57.67994383,5,5
1147,32,19,12,4.646763969,98,26.02605082,145.227681,4,9
1148,32,11,16,2.623205619,71,28.55315236,-125.511002,5,12
1149,41,15,24,6,78,-88.61334069,-155.0432654,3,5
1150,93,19,16,0.96,24,-23.72085385,-98.90309374,5,11
1151,80,10,12,2.6,65,-60.96075273,-70.21033336,3,11
1152,22,10,11,1.461064426,31,-47.2239777,-34.39436766,4,9
1153,53,14,25,4.692307692,61,2.213906583,55.80452544,4,5
1154,10,20,12,2.052661064,31,29.46927546,-176.8586223,4,6
1155,37,14,15,2.537254902,39,-29.0394835,-60.15508409,4,6
1156,94,12,19,2.422222222,66,-87.00410497,134.0570571,3,12
1157,72,10,24,3.070411322,59,-2.980383851,16.6972131,4,8
1158,69,10,13,3.307692308,43,-54.31082095,-87.65611438,3,5
1159,30,10,16,3.692307692,48,-51.24365969,-158.3065197,3,5
1160,43,12,25,3.589642401,97,-47.91879179,-92.05173585,3,12
1161,34,10,14,1.678431373,26,-51.78815498,127.8717351,3,6
1162,89,14,15,3,45,0.557721506,-171.8799746,5,6
1163,87,18,21,2.692307692,35,-89.57090121,-45.63971078,3,5
1164,10,12,12,1.64,41,85.60656477,-24.2569006,5,11
1165,10,19,12,3.126099071,66,-19.06311953,-25.94353788,4,9
1166,99,14,18,6.307692308,82,-41.17173579,97.22184175,5,5
1167,12,10,16,2.04,51,-25.99610778,125.5673806,4,11
1168,18,18,21,4.30176836,99,-47.02079118,100.8085849,4,10
1169,45,14,15,1.08,27,12.49674368,8.123426775,4,11
1170,68,10,15,6.692307692,87,-17.14272465,150.9979312,3,5
1171,38,13,17,1.04,26,2.507939708,74.78531532,4,11
1172,81,19,14,3.36,84,-18.48539662,-11.37513532,5,11
1173,76,10,23,1.076190476,17,56.38030622,169.2143341,5,6
1174,33,19,14,1.222222222,11,85.2672318,49.89665315,5,3
1175,55,20,15,2.109803922,36,58.03154169,30.80367216,5,7
1176,47,19,15,5,65,13.14526816,-31.8262591,5,5
1177,79,18,22,3.104761905,66,-26.55727373,-133.9832126,3,9
1178,80,10,19,3.153846154,35,-54.80908261,-160.7840133,3,4
1179,60,15,23,0.56,14,14.10149435,-25.18480792,4,11
1180,64,14,10,1.850740741,50,-68.74242549,-122.3982481,3,12
1181,57,20,11,3.27098943,76,59.20385851,106.2848114,5,10
1182,96,18,16,1.454545455,16,-61.05468379,-12.73381769,4,4
1183,53,13,23,0.56,14,48.48024309,70.69355623,4,11
1184,21,13,10,6.538461538,85,9.45204497,-179.4145334,5,5
1185,57,10,12,1.84,46,76.2174515,-151.4897145,5,11
1186,97,17,25,1.64,41,-20.287627,131.3765497,3,11
1187,44,15,10,3.225121628,55,-26.15170706,-105.7178917,5,7
1188,89,17,11,2.727272727,30,57.85335726,-126.8374461,5,4
1189,24,13,19,2.474747475,23,37.31659112,28.74966198,4,3
1190,12,13,19,1.4,35,19.57336909,-99.13215944,5,11
1191,60,16,13,5.485714286,83,47.63829038,-132.0432525,5,6
1192,53,19,16,4.846153846,63,-15.72796106,128.8385608,3,5
1193,61,10,22,0.44,11,-0.363859295,-33.64212255,4,11
1194,14,15,10,3.69037037,100,26.79228016,173.28489,5,12
1195,54,13,25,5.461538462,71,-63.81821525,-171.5742624,3,5
1196,53,13,24,3.91001032,83,-48.61063639,72.09833088,4,9
1197,100,15,14,1.48,37,67.91670649,-144.4767645,5,11
1198,53,20,25,6.307692308,82,-44.59569944,-131.2362084,3,5
1199,46,13,13,4.024207578,69,71.62475305,42.1112254,5,7
1200,46,15,25,2.2,55,-7.960300387,-153.8090253,3,11
1201,57,12,12,3.457142857,52,-35.21980642,-113.4229844,3,6
1202,70,17,11,3.48,87,-13.72227805,-154.393453,3,11
1203,39,10,15,5.538461538,72,-28.42653899,173.4774504,3,5
1204,76,19,10,5.507729618,94,80.52781514,62.67806514,5,7
1205,51,15,18,1.72,43,47.80502712,-111.556011,5,11
1206,35,19,21,5.692307692,74,78.98070198,-25.1617785,5,5
1207,75,15,16,1.157037037,32,9.460052252,-96.72791747,5,12
1208,56,12,12,4.632758367,89,-44.11867613,101.4279883,4,8
1209,15,20,25,0.444444444,12,-63.12452013,-92.8061563,3,12
1210,65,19,11,3.56,89,60.85741182,-117.5595858,5,11
1211,46,16,17,7.307692308,95,-26.99962176,131.0266,4,5
1212,44,10,19,0.723809524,16,-29.81726925,47.72866694,4,9
1213,59,13,21,2.822969188,43,-1.115599453,132.4063536,4,6
1214,87,14,21,0.92,23,-39.01944967,50.85924025,4,11
1215,55,10,25,2.97037037,81,-81.37750344,45.824963,3,12
1216,36,17,10,1.444444444,11,-11.95386201,-122.4892479,5,2
1217,52,17,10,1.923076923,25,20.91032563,-75.19227368,5,5
1218,41,20,14,1.933333333,29,33.88317959,41.41647374,4,6
1219,80,14,13,3.923076923,51,-8.576567142,-82.70669035,5,5
1220,47,12,10,1,15,-46.29979341,-67.23157361,4,6
1221,75,14,19,3.368533867,78,-69.79162982,-5.247863515,4,10
1222,40,13,14,6.538461538,85,13.03143823,-117.7197134,5,5
1223,54,18,20,0.48,12,48.48993351,-95.62147256,5,11
1224,11,17,21,1.52,38,83.58078907,-8.139596209,5,11
1225,66,10,23,2.560961227,44,-71.41982342,-135.6038732,3,7
1226,71,14,10,1.76,44,-86.18722301,-166.1585063,3,11
1227,83,18,13,7.615384615,99,-66.33369969,167.8995486,3,5
1228,84,15,23,4.969187675,75,-12.50056314,28.61758959,4,6
1229,34,15,14,2.64,66,-54.12374517,143.0782462,3,11
1230,64,11,11,1.28,32,32.29355069,89.96527413,4,11
1231,37,12,23,1.215686275,19,-45.06533813,104.4897384,4,6
1232,31,15,14,4.131848739,96,-82.55225605,-62.77813164,3,10
1233,58,11,25,2.2,55,-54.15142095,-32.7083116,4,11
1234,96,12,16,6.692307692,87,7.128411939,81.45837776,5,5
1235,82,11,16,2.84,71,46.50724175,127.1778614,5,11
1236,97,11,14,1.573426573,18,65.92743314,154.8631688,5,4
1237,76,18,20,2.581780538,60,81.6125382,98.25290524,5,10
1238,74,19,23,1.307692308,12,-53.568282,-108.859731,3,3
1239,90,15,12,3.846153846,50,30.96180362,84.32832024,4,5
1240,54,19,14,1.92,48,55.21071726,157.2994859,5,11
1241,18,19,13,3.983300899,84,58.88061953,-87.92722795,5,9
1242,86,12,19,7.076923077,92,48.00600371,52.48605264,4,5
1243,100,13,21,1.84,46,-75.54586516,1.580520103,3,11
1244,59,15,11,0.84,21,-39.83323591,-18.09601819,4,11
1245,67,16,14,3.136819923,91,-27.78179344,78.79997844,4,13
1246,74,10,18,0.866666667,13,-42.1086157,23.96182083,4,6
1247,26,12,19,3.253299425,62,-70.01279994,78.33176106,3,8
1248,50,17,11,6.769230769,88,-19.08132332,-51.72603307,5,5
1249,45,16,12,2.571428571,54,-62.34588427,-74.8052672,3,9
1250,16,16,12,7.692307692,100,30.45760993,-124.940403,5,5
1251,95,13,18,0.4,10,-16.65993622,-26.53371355,4,11
1252,79,15,13,1.88,47,50.21167196,164.5266218,5,11
1253,96,15,14,3.494795813,74,72.99397269,83.4471962,5,9
1254,78,18,24,2.04,51,52.88425782,102.5074892,5,11
1255,40,14,16,0.8,20,-84.59321196,-105.7480996,3,11
1256,29,18,24,2.090909091,23,-89.35564075,-29.37288846,3,4
1257,78,17,21,4.268317853,90,-6.061680781,-126.3531836,3,9
1258,74,20,23,2.8,70,44.96524964,113.5023688,4,11
1259,59,14,22,4.076923077,53,-33.45915293,-152.6780097,3,5
1260,66,19,25,0.76,19,-9.385440708,-3.993168172,4,11
1261,80,20,13,3.73803678,86,-1.989564955,-33.20207589,5,10
1262,34,16,18,6.846153846,89,8.704761498,-8.520825998,4,5
1263,19,20,18,2.931851852,80,-87.70932532,125.6612828,3,12
1264,85,19,25,7.538461538,98,36.03922704,98.65454245,5,5
1265,18,12,20,4.912516586,94,75.66744145,158.6926782,5,8
1266,73,13,13,2.4,60,6.939407867,156.662217,3,11
1267,19,11,10,2.4,60,17.83657086,-6.612396064,4,11
1268,12,20,15,4.615384615,60,-47.51695443,-55.71870796,4,5
1269,10,14,13,2.259383754,34,64.95347328,125.1788437,4,6
1270,36,20,25,0.84,21,24.0875699,-120.9044559,5,11
1271,78,18,18,4.329784756,91,84.79448076,26.78125761,5,9
1272,84,11,21,1.636363636,18,-73.11607349,55.07254819,3,4
1273,98,16,12,7.384615385,96,37.85387311,136.5951696,5,5
1274,55,17,20,0.52,13,45.82845908,0.077977289,4,11
1275,17,18,10,3.48,87,-14.2631649,-108.0661761,3,11
1276,42,10,19,2.666666667,40,40.17821439,-175.0416662,5,6
1277,94,10,20,0.96,24,43.02108683,-119.4820837,5,11
1278,40,12,15,6.153846154,80,74.06013904,103.2762564,4,5
