ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
1556440906,192.168.1.193,49812,192.168.1.37,8080,tcp,-,0.000181,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
1556287512,192.168.1.195,63779,224.0.0.252,5355,udp,dns,3.6e-05,66,0,S0,0,2,122,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554320231,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556260741,192.168.1.190,14632,4.2.49.2,53,udp,dns,0.214154,53,121,SF,0,1,81,1,149,112.81.37.4.in-addr.arpa,1,12,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556250310,192.168.1.190,57955,69.36.145.33,53,udp,dns,0.16828,56,153,SF,0,1,84,1,181,30.123.112.209.in-addr.arpa,1,12,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556353996,192.168.1.195,61682,192.168.1.1,41952,tcp,-,0.02399,226,3978,SF,226,4,172,3,1001,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554266425,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556172827,192.168.1.31,48288,18.184.104.180,80,tcp,http,1.397099,244,12183,SF,0,6,564,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
1554211448,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556259353,74.103.147.227,18866,192.168.1.152,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554278824,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556249086,192.168.1.190,25965,204.61.216.50,53,udp,dns,0.011515,55,421,SF,0,1,83,1,449,136.84.169.16.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554289571,192.168.1.79,47971,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556358913,192.168.1.195,64536,192.168.1.79,7678,tcp,http,0.024227,194,1693,SF,0,5,406,6,1945,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554258400,192.168.1.152,52241,192.168.1.190,53,udp,dns,4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556350335,192.168.1.195,59537,192.168.1.79,9197,tcp,http,0.029872,202,22043,SF,0,6,454,19,22815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554223881,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556249060,192.168.1.190,52323,211.78.215.200,53,udp,dns,0.163601,44,90,SF,0,1,72,1,118,dns1.tfn.net.tw,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556340948,192.168.1.32,37918,192.168.1.1,53,udp,dns,0.118666,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,28,0,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
1556425089,192.168.1.193,49207,192.168.1.33,4444,tcp,-,0.0,0,0,OTH,0,1,200,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
1556334072,192.168.1.195,50681,192.168.1.79,9197,tcp,http,0.008971,188,3478,SF,0,5,400,7,3770,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554320194,192.168.1.195,138,192.168.1.255,138,udp,-,0.0,0,0,S0,0,1,229,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556172374,192.168.1.31,57958,192.168.1.195,80,tcp,http,0.262586,252,524,SF,0,5,472,4,696,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
1556425764,192.168.1.193,49236,192.168.1.37,4444,tcp,-,0.0,0,0,OTH,0,1,232,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
1556129934,192.168.1.30,45,192.168.1.194,45,tcp,-,3.8e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
1554302514,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554297690,192.168.1.152,47164,54.187.116.27,443,tcp,-,5.829014,0,3880,RSTO,0,2,80,6,1850,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556441592,192.168.1.193,49923,192.168.1.37,8080,tcp,-,0.000182,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
1556171420,192.168.1.31,44257,192.168.1.1,53,udp,dns,0.002947,52,52,SF,0,2,108,2,108,wpad.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
1556250811,192.168.1.190,27381,205.251.199.63,53,udp,dns,0.12757,52,338,SF,0,1,80,1,366,ns-2015.awsdns-59.co.uk,1,1,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554288338,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556203802,192.168.1.30,37202,192.168.1.190,80,tcp,-,2e-05,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
1556250491,192.168.1.180,54888,86.111.195.11,43,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554216686,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554265214,192.168.1.17,58949,239.255.255.250,1900,udp,-,3.71859,519,0,S0,0,3,603,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554305212,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556362213,192.168.1.195,50128,192.168.1.79,9197,tcp,http,0.027749,692,29310,SF,0,10,1116,26,30472,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554282458,192.168.1.79,58543,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556439196,192.168.1.193,49513,192.168.1.37,8080,tcp,-,0.000101,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
1556286986,192.168.1.31,32800,192.168.1.193,21,tcp,-,0.000127,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
1554295357,fe80::a691:b1ff:fe1e:5790,135,fe80::20c:29ff:feee:e07a,136,icmp,-,44.014504,48,32,OTH,0,2,144,2,128,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556287365,192.168.1.31,33762,192.168.1.190,21,tcp,ftp,9.66851,85,188,RSTR,0,17,977,16,1016,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
1554298877,127.0.0.1,38628,127.0.0.1,53,udp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556333054,192.168.1.195,63646,192.168.1.79,7678,tcp,http,0.021822,194,1693,SF,0,6,446,7,1985,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556249733,72.134.70.106,35202,192.168.1.194,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556349739,192.168.1.180,55962,192.168.1.190,53,udp,dns,0.434317,39,361,SF,0,1,67,1,389,com.whois-servers.net,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554198689,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556331328,192.168.1.79,36405,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556286449,192.168.1.31,46664,192.168.1.190,80,tcp,http,0.001763,167,2813,SF,0,5,435,6,3133,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
1556442226,192.168.1.193,50039,192.168.1.33,80,tcp,-,0.000192,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
1554200609,192.168.1.79,45164,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556248754,172.17.0.3,39110,192.168.1.190,53,udp,dns,0.012089,0,338,SHR,0,0,0,2,394,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556129955,192.168.1.30,47,192.168.1.184,47,tcp,-,1.3e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
1556425496,192.168.1.37,45727,192.168.1.193,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
1556203761,192.168.1.30,43210,192.168.1.184,443,tcp,-,61.290257,0,0,S3,0,3,164,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
1556326455,192.168.1.195,50237,192.168.1.79,9197,tcp,http,0.006321,132,643,SF,0,5,344,5,855,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556440013,192.168.1.193,49657,192.168.1.37,8080,tcp,-,0.000101,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
1556262140,192.168.1.190,11715,200.3.13.14,53,udp,dns,0.46328,48,498,SF,0,1,76,1,526,199.41.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556442389,192.168.1.193,50066,192.168.1.37,8080,tcp,-,7.9e-05,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
1554248297,192.168.1.6,47052,239.255.255.250,1900,udp,-,0.593248,375,0,S0,0,3,459,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554207437,192.168.1.79,41122,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556248199,192.168.1.190,17572,24.217.29.6,53,udp,dns,0.0,0,0,S0,0,1,74,0,0,auth2.charter.com,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554295315,192.168.1.152,34235,192.168.1.190,53,udp,dns,8.2e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556344157,192.168.1.79,34748,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556173526,192.168.1.30,48428,192.168.1.195,80,tcp,-,0.571983,0,0,SF,0,4,180,3,132,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
1556129626,192.168.1.30,11,192.168.1.193,11,tcp,-,0.000152,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
1554271058,fe80::e4a6:b91f:48f3:ac01,58737,ff02::1:3,5355,udp,dns,0.107896,66,0,S0,0,2,162,0,0,desktop-p3kklkq,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554309399,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556350392,192.168.1.195,59556,192.168.1.79,9197,tcp,http,0.004493,188,3478,SF,0,5,400,7,3770,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554272327,192.168.1.152,60908,192.168.1.190,53,udp,dns,1.6e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556286401,192.168.1.190,9224,192.42.177.30,53,udp,dns,0.136149,51,513,SF,0,1,79,1,541,whois.verisign-grs.com,1,1,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556329092,192.168.1.79,57432,192.168.1.195,50556,udp,-,0.0,0,0,S0,0,1,440,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554282586,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554271021,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556340885,192.168.1.32,35274,176.28.50.165,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
1556365700,192.168.1.79,57647,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556336515,192.168.1.190,64641,193.0.14.129,53,udp,dns,0.02958,37,1168,SF,0,1,65,1,1196,live.com,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556329515,192.168.1.195,64891,192.168.1.79,7678,tcp,http,0.01088,175,1693,SF,0,5,387,6,1945,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556021630,192.168.1.30,50568,192.168.1.169,1216,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
1556260915,192.168.1.190,61944,192.48.79.30,53,udp,dns,0.283121,40,707,SF,0,1,68,1,735,ns2.hyp.net,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556255301,192.168.1.79,49490,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556021864,192.168.1.31,54801,192.168.1.49,1322,tcp,-,0.760549,0,0,REJ,0,1,44,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
1554228590,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556365601,192.168.1.79,53600,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556340916,192.168.1.32,54678,18.194.169.124,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
1554234257,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556021507,192.168.1.30,62946,192.168.1.186,444,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
1556442239,192.168.1.193,50041,192.168.1.33,80,tcp,-,0.000534,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
1556260818,233.22.77.19,39977,192.168.1.194,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556342534,192.168.1.195,54650,192.168.1.79,9197,tcp,http,0.143578,188,3478,SF,0,4,360,7,3770,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556021740,192.168.1.32,61338,192.168.1.250,25,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
1554252034,192.168.1.152,35780,192.168.1.190,53,udp,dns,0.000311,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554285800,192.168.1.79,54066,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556439894,192.168.1.193,49638,192.168.1.33,80,tcp,-,5e-06,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
1554282899,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556341147,192.168.1.190,10412,199.249.120.1,53,udp,dns,0.011928,50,813,SF,0,1,78,1,841,ns-1144.awsdns-15.org,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556259271,192.168.1.180,123,103.76.40.123,123,udp,-,0.013157,48,48,SF,0,1,76,1,76,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556260976,192.168.1.190,27320,132.3.65.10,53,udp,dns,0.273479,55,1398,SF,0,1,83,1,1426,kirtland-ns10.afnoc.af.mil,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556248921,192.168.1.190,39191,204.69.234.1,53,udp,dns,0.014315,49,123,SF,0,1,77,1,151,vn.whois-servers.net,1,1,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554240633,2405:6e00:10ce:2c00:20c:29ff:feee:e07a,29909,2610:a1:1017::e8,53,udp,dns,0.0,0,0,S0,0,1,95,0,0,pdns1.ultradns.net,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556248904,192.168.1.180,45224,192.168.1.190,53,udp,dns,0.042708,39,361,SF,0,1,67,1,389,com.whois-servers.net,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554267907,192.168.1.79,52661,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556441727,192.168.1.193,49945,192.168.1.37,8080,tcp,-,0.000172,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
1554309268,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556340865,192.168.1.32,38296,176.28.50.165,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
1556326875,192.168.1.79,57892,192.168.1.195,53894,udp,-,0.0,0,0,S0,0,1,353,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556362303,192.168.1.79,49014,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556203808,192.168.1.30,37660,192.168.1.190,80,tcp,-,1e-05,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
1554279085,192.168.1.79,58233,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556203795,192.168.1.30,43355,192.168.1.1,53,udp,dns,0.004179,52,52,SF,0,1,80,1,80,192.168.1.195/dvwa/login.php-r.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
1556260948,192.168.1.190,12577,202.101.98.54,53,udp,dns,0.0,0,0,S0,0,1,82,0,0,81.89.157.27.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556260916,192.168.1.190,51144,196.216.169.10,53,udp,dns,0.532165,48,431,SF,0,1,76,1,459,55.185.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554305741,192.168.1.152,37884,192.168.1.190,53,udp,dns,7.9e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556287936,192.168.1.79,51651,192.168.1.195,62309,udp,-,0.0,0,0,S0,0,1,440,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1554286319,192.168.1.79,39979,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
1556442323,192.168.1.193,50055,192.168.1.37,8080,tcp,-,0.00017,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
