TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,VmID,VmProcessingSpeed,VmRam,VmBandwidth,VmStorage,VmMemoryCost,VmStorageCost,VmBandwidthCost,VmProcessingCost,
512,79,18,22,-83.99644548722067,2.8208918914430683,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
513,10,10,79,-75.67802974116711,-38.12286897499408,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
514,35,20,70,63.787789807764,-167.50876774425606,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
515,46,14,15,42.66074280339083,82.13492035273777,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
516,95,16,52,-59.89758563796239,73.25055952568547,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
517,33,18,15,58.643022928305726,-65.49746184382609,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
518,93,12,91,72.44084111930351,-162.25543744874417,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
519,67,14,67,-62.7364308542131,52.79854283359663,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
520,71,14,55,66.65161480617164,132.78023107595448,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
521,100,16,35,64.18575097000291,129.1389688623005,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
522,51,18,10,14.318443474424598,-111.51225404924004,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
523,72,10,25,63.86129785948535,168.37939647424156,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
524,42,12,68,76.85064493263826,84.83833847792334,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
525,51,15,86,9.323093965526525,-99.19578452777662,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
526,42,12,79,49.45803476793242,-89.7753560336873,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
527,86,20,15,-37.353650282068514,178.6654611555585,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
528,48,16,73,35.49784662604219,-25.349169282543386,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
529,19,17,29,-30.876681279087798,-95.3469772127485,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
530,32,18,51,-29.757037098200755,22.146867867460543,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
531,49,17,10,25.22448164247568,50.864411984423754,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
532,15,16,27,-21.40517157277165,82.55442837022434,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
533,47,18,47,-51.58171669221131,59.150258020429504,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
534,45,11,84,-41.96919776990024,-34.182491131477406,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
535,60,10,75,-73.7737517980102,15.76017711120818,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
536,54,14,100,-89.83683904092445,37.39817805194795,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
537,50,18,46,-81.40311718996998,172.32386689082637,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
538,12,16,55,-7.05365955173437,10.887769120906853,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
539,14,17,49,82.35100434035994,-13.050988778251195,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
540,31,17,30,-23.543719762907898,-142.27167362640324,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
541,24,18,28,58.7659304493213,-132.9653419278489,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
542,20,19,18,4.71407731684539,88.32371201631844,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
543,40,17,27,2.027291508245014,71.56817863372339,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
544,21,20,93,55.06106210867725,-131.73791095853545,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
545,12,13,57,31.44314603020264,-175.34287614405258,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
546,85,19,66,57.17852997366009,-99.34850631230194,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
547,34,12,30,50.421576718781665,-134.13810799259232,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
548,98,19,18,-19.56310836790665,88.73561173118998,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
549,14,10,50,18.11536108542043,172.41519491561934,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
550,48,20,72,17.24875169343443,-67.168651744545,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
551,41,13,69,11.111705245708265,133.6431800858373,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
552,92,10,49,-60.908558082695535,-19.601920171009226,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
553,70,10,100,5.161389800292483,-8.119094878215009,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
554,20,19,57,-82.33081462405556,-126.8667097849584,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
555,10,15,85,18.177412621330376,148.10808990833402,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
556,62,16,96,4.331568310576628,11.362219120031767,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
557,100,18,61,42.32934015165776,-136.79335371243994,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
558,71,19,17,51.781472497610565,-102.58808664494795,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
559,72,18,91,7.6913141207280376,-105.41425712594932,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
560,20,12,58,-58.43433665340679,-175.86901401194683,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
561,70,16,20,77.90920210210425,-126.5628172896775,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
562,52,13,58,-53.86390056455556,84.3442789554187,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
563,85,10,22,-65.76470605893539,-119.10732367412098,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
564,81,20,48,-43.63164674697286,-88.10322261035263,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
565,43,11,45,-74.69524829459786,28.863512101576077,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
566,99,19,73,43.233385333764005,-47.54571332902398,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
567,99,17,32,-34.767908018089585,-89.18257042059332,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
568,46,20,19,4.32237937475135,-85.96254832494976,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
569,51,11,34,51.25788004501908,-28.585989639397553,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
570,67,20,35,65.07788509825053,-55.533807969764396,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
571,63,11,20,48.517795113984164,-56.63433916503577,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
572,37,15,57,-44.586764453079006,155.79653282409748,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
573,86,19,38,63.45876265451662,160.14202604295622,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
574,43,12,48,87.60506604304311,106.25245047198263,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
575,89,17,30,-42.76132343919319,38.84563230884726,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
576,87,18,16,57.142388878536536,-56.056913920947764,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
577,13,16,76,-83.77438730808349,-91.55785271188036,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
578,97,11,100,-19.956315768835935,176.07761538919482,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
579,77,19,69,9.4195086000162,174.2947640368452,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
580,11,18,58,3.9489885195923904,-71.35759588248388,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
581,31,19,50,66.56551938368588,130.60349023631534,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
582,88,12,34,-19.721438429207552,-149.02255285406702,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
583,80,16,56,-12.952068593449425,-58.85151322940946,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
584,68,19,26,3.032285277251603,-92.29934142287229,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
585,53,19,95,-8.582108274563495,-63.579511299665214,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
586,86,16,28,63.070283142367884,-35.75562622715324,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
587,24,16,52,5.092272162788873,-146.80614706734562,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
588,65,10,48,54.09189439709036,-63.37236277207876,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
589,53,18,68,24.454819469804903,-37.05960511427833,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
590,51,11,62,76.3441418853046,82.93986052834259,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
591,79,16,80,-44.856163040205935,31.536475841764116,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
592,15,15,69,20.104674851177748,148.3271304483136,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
593,65,11,85,4.751945667510668,-120.17507739308078,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
594,83,10,83,-11.800288650628431,8.091210300388184,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
595,65,16,30,-28.565474924377952,-136.5106117150026,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
596,68,13,96,-69.34285482812543,122.05738713311592,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
597,12,18,82,-77.14216079592939,51.65649263651642,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
598,34,14,40,-54.1409129841109,6.915640690683091,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
599,13,18,98,52.66673298443857,-100.83083980067953,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
600,68,12,73,70.76701076383168,-49.95440172480738,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
601,70,20,62,56.20376866110638,-101.2384067189301,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
602,45,14,77,-72.53845004140338,-59.59872532831537,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
603,45,13,23,9.737989752698553,99.57055472798277,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
604,84,14,54,41.11194464506326,-103.69541498602446,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
605,100,11,94,-60.10752177104952,-145.0672679904482,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
606,13,15,11,-65.9573868687863,-54.75180181683558,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
607,69,18,89,35.35545507154694,97.72846170244304,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
608,73,11,18,39.27619034728525,13.230282518430243,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
609,33,14,39,-56.496707754634414,81.1830405989075,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
610,94,10,53,-89.00813274438262,-4.504954946471258,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
611,31,15,16,21.634455410834292,-155.064919696736,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
612,68,10,49,81.5549177378162,-65.03512457246597,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
613,87,14,89,-61.35950875677685,-89.2891893385503,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
614,67,20,47,87.53744061955075,-11.70930409615994,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
615,51,18,53,-33.92944914542539,-142.30139318947886,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
616,40,11,42,-51.48694299437833,121.29686683400087,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
617,17,15,37,65.47439935833259,95.46877080140666,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
618,34,18,88,56.84376376621569,-133.81062561204484,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
619,53,15,95,67.79787929794469,137.4108885998582,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
620,54,12,40,64.77987507392555,-116.31792393706844,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
621,65,16,60,80.3005264135291,-75.24381061323734,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
622,71,14,16,30.468434881362086,139.15934384251642,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
623,11,16,48,82.1502416982575,-112.08451442676306,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
624,62,13,13,85.73619121215143,-37.19214534619434,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
625,61,12,19,12.395366851710335,167.91174657906157,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
626,48,20,60,85.62240840538905,-25.655435641833265,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
627,65,10,24,-70.08131132180483,-84.80309171788258,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
628,60,13,65,84.90758874545509,161.92307493153675,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
629,17,10,45,-67.05626611676465,38.05459459677519,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
630,91,17,46,28.15911622100532,98.65213345005935,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
631,66,18,62,-73.38120958284222,8.532254272405396,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
632,48,16,60,-87.87634318337967,-50.95259178652685,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
633,42,13,69,-19.775706167946268,-8.578803267520186,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
634,13,12,78,-8.62391796358608,-101.15399329596971,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
635,61,16,93,-44.753960661929646,-121.36987085480601,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
636,53,13,38,-14.514603768981232,-10.909901393790363,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
637,79,12,38,54.2754126258873,-114.22481702612077,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
638,20,12,29,-72.25795339086312,12.050687037033896,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
639,72,18,44,22.77162174722079,-85.29163992246023,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
640,93,11,82,-72.17088508381072,172.76899774940568,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
641,86,14,20,-2.3344602383102995,75.5902407512053,15,203.0,10,67,151,7.0,9.0,6.0,6.0,
642,45,10,52,-86.7486040119285,88.34045762890105,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
643,99,20,78,36.804307923009375,66.00426744907327,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
644,22,19,50,60.592337958607516,-151.1980143470914,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
645,15,12,43,-56.75109340417774,-15.257431513406402,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
646,99,13,32,-9.454040661086921,29.8491276601591,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
647,28,10,89,50.63431377939125,-75.03898434383187,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
648,50,15,83,26.258814621678468,4.620754720267371,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
649,38,20,98,-58.255826231902006,-83.50118113715263,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
650,80,17,26,-11.09661030424111,-44.02615605705981,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
651,58,14,36,-66.56053547531091,138.41705456554627,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
652,65,19,63,20.934540232818478,35.885604405915075,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
653,65,18,78,-71.56452842958639,142.29057713315427,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
654,72,12,87,-58.531118869293365,-139.8950958717201,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
655,48,18,64,-50.68743923160917,84.65242646599575,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
656,13,12,23,-22.684458006551097,146.82668964861506,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
657,10,11,73,-68.5863110756196,-10.589709688687122,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
658,92,16,28,65.48452493789239,100.51120533842112,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
659,31,10,74,15.01462366638907,-19.199231129259317,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
660,54,15,46,5.020209559752644,145.1258381594444,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
661,53,11,25,79.17241341139942,25.631984408940014,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
662,10,19,90,-34.864676651941025,-115.23797817394546,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
663,99,15,23,-55.32185091102295,-95.30094846998206,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
664,93,12,95,51.93324658042039,163.94703731036407,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
665,55,15,72,67.38736442924656,-24.551276062581735,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
666,21,16,43,-12.94960003461398,73.12100932798572,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
667,18,14,68,32.19913232766953,171.2593812256033,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
668,73,20,39,-10.609586191314591,-121.59001166401632,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
669,14,10,95,-6.975348391804815,-114.20034985347802,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
670,30,16,56,68.81563294314535,-4.544759736288341,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
671,47,13,73,-81.88517509794704,-148.58671603899816,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
672,24,13,25,39.65136507820347,116.7714456360614,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
673,22,15,67,-33.844929744972326,-105.21749641673037,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
674,90,18,33,-17.97272447449265,-49.738703796325694,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
675,56,16,100,-22.590157351674236,179.1448322763369,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
676,61,16,96,74.19378724484793,-5.1117427427370785,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
677,25,19,22,82.07878024109294,-146.65923547374723,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
678,81,15,38,-51.52385025160721,-62.92161259257165,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
679,76,14,42,10.336065763282988,120.99889788138802,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
680,81,18,40,-83.98164756055172,-115.3993869526676,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
681,38,15,75,67.37431817287185,16.510265461422904,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
682,97,20,76,89.61390026288197,-29.410981224773167,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
683,41,12,55,-0.24147943019212903,44.932269642736856,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
684,12,15,97,63.78417644153487,139.7223463568995,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
685,68,20,77,88.6940457138281,29.13781322052904,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
686,69,11,99,51.44746201818617,-175.07666097134245,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
687,94,18,25,-45.16354255212076,-127.42964047940512,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
688,25,15,53,8.52877844239832,-83.84924752464282,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
689,26,17,37,-72.70903570477333,-103.80991089336631,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
690,40,16,84,31.351018692190408,-41.3972935874271,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
691,82,20,69,-0.5592254337719709,-126.70723421545085,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
692,50,12,69,-6.687958345085306,-145.69656829639007,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
693,50,16,70,-41.97998137378421,163.66408063132297,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
694,92,14,16,38.66443540493779,65.04742051557128,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
695,89,10,49,54.83547480893142,125.880014927128,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
696,72,19,100,86.38623473226852,151.06116063039923,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
697,65,16,72,69.2247147006131,176.8010217346142,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
698,33,18,66,14.480745195957951,98.77067608928178,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
699,19,17,40,73.08117640572323,59.02209888328525,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
700,32,11,77,-49.491486513435824,107.3669519107911,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
701,28,13,73,-79.06214934448073,3.5258441079012073,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
702,70,19,97,14.4611722567696,70.74189290896118,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
703,18,16,10,36.91597040594104,156.8624817584564,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
704,24,14,59,84.91875118186658,-176.8691827204194,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
705,20,11,43,-79.6334075182991,47.56549834693698,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
706,68,19,98,63.69691499960555,-170.45206951217233,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
707,29,10,13,-73.7509055156229,-100.12272533940586,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
708,38,19,20,-36.47577891624553,68.51293252270017,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
709,28,19,60,-71.32838321539847,-81.3593475078358,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
710,56,15,22,76.48432359290524,84.08215741712883,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
711,71,18,58,18.560143325032186,-101.92073244290955,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
712,43,18,75,42.800883675335996,65.20943770895494,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
713,18,13,90,9.103459542373756,-33.036673837898746,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
714,83,17,60,3.6699612693705035,-56.81703931524342,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
715,20,12,35,-55.09894593790993,-100.51728637479931,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
716,59,10,45,57.283301615205545,87.50373862122836,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
717,38,17,67,71.88925007276396,-59.09872760753245,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
718,37,16,80,-9.389999615775935,72.18589660507965,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
719,32,19,49,-42.85181217319944,-116.30968119141701,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
720,73,14,27,48.11312760292466,71.59678302325298,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
721,90,20,26,-32.83660453992689,28.66030383802365,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
722,20,16,95,-54.80336652514769,92.22106811703384,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
723,32,15,20,-62.38745732613392,-57.513690864974066,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
724,30,10,94,-44.51355426812484,-137.2821942634987,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
725,51,15,28,-6.740063246040577,92.55917769314482,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
726,41,14,63,-8.9863356958177,-26.584669832348055,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
727,40,20,42,64.50340856785778,-84.65270303907948,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
728,20,10,99,58.68861130956412,113.60648145256084,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
729,96,12,43,-31.56514231314724,20.76379896076523,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
730,29,19,31,-67.8960684826362,117.65737035791125,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
731,68,16,93,-70.08302669305252,163.07881724300768,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
732,69,16,37,-61.16325833584591,141.90762729945658,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
733,39,15,73,33.67109320507301,-171.9796459602385,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
734,76,20,46,37.649709317574235,114.95958908673094,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
735,52,14,63,-88.9810523257178,138.23255018487544,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
736,56,12,81,47.47328967181434,97.6516058291711,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
737,39,14,31,-86.52790082327637,164.29950845295542,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
738,43,14,81,-76.54126536120532,-56.4622872094877,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
739,76,14,93,89.53427307809477,31.999608707118796,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
740,24,11,41,85.39314169531684,-140.48132745855992,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
741,79,10,40,14.864320617811728,-179.34285790727915,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
742,26,19,46,8.580055474422494,-55.22852899298708,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
743,88,15,86,15.042779317469439,-27.73423258547959,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
744,47,19,79,-82.47477544185514,136.27004805890954,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
745,78,16,10,42.36322685467741,-60.42686350507667,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
746,47,13,38,-43.61881983511564,145.44154827253783,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
747,81,20,84,-17.03711451591238,42.416093583230975,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
748,25,11,38,-19.438692135437464,39.111467987156345,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
749,92,13,68,43.27237420130916,-82.59980379159272,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
750,59,13,77,15.998079957139453,-27.587039307513237,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
751,52,20,23,78.22226033967766,-13.711744092355872,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
752,38,14,41,77.50667258925432,108.58405327922395,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
753,54,19,11,65.31659770447982,165.07827461112203,15,203.0,10,67,151,7.0,9.0,6.0,6.0,
754,57,17,60,-57.470395019792555,59.15011292287181,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
755,75,15,17,-66.99150821385814,63.041180353671564,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
756,63,19,91,-69.86181304213592,-7.611027692633485,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
757,63,19,10,81.52428669219867,-4.750478398085676,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
758,73,17,57,22.677935524395295,22.288043911531133,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
759,61,16,85,51.27115524890257,114.13570381213572,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
760,11,14,47,73.28418119297578,-153.69385873694236,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
761,67,10,93,70.99968275385362,138.67832509041983,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
762,91,12,58,46.91941835289492,-105.59767125144973,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
763,76,14,52,-22.590342483757468,115.41816127737934,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
764,83,10,70,78.44040746138191,-69.16762387841283,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
765,89,18,50,-56.88596191209512,-27.152042814616834,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
766,20,11,86,-74.0192035830902,154.42738320240693,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
767,27,13,25,75.0966478957871,82.35577279511779,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
768,59,16,22,-27.079666919180305,164.20855727447668,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
