TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterLatitude,DataCenterLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
1041,86.91738738738741,47,13,22,-18.447578942411482,-22.35511403738849,-46.411964600904724,27.577266332250304,5497.0,56.0,19.0,30.0,28.0,3352.0,0.44,25.99,2362.43,4
1042,99.48624999999994,58,12,41,29.889314404925997,-24.228342556058635,74.17352985627201,3.8333252049254725,5172.0,48.0,15.0,26.0,27.0,3362.0,0.69,27.48,2369.77,3
1043,87.0273873873874,18,20,35,-54.036766267836285,121.76894474379367,-46.411964600904724,27.577266332250304,6246.0,56.0,19.0,30.0,28.0,3352.0,0.7,14.46,2358.64,4
1044,99.69979166666661,21,13,31,60.2896801412206,39.68467772473471,74.17352985627201,3.8333252049254725,2119.0,48.0,15.0,26.0,27.0,3362.0,0.52,12.2,2360.56,3
1045,99.86124999999994,77,15,42,51.368662700658405,51.41645802061092,74.17352985627201,3.8333252049254725,3330.0,48.0,15.0,26.0,27.0,3362.0,0.71,36.24,2371.44,3
1046,139.59888888888884,30,20,55,-33.28753085106299,-132.69320465613498,-74.18907544438073,-68.48584252741054,5688.0,42.0,20.0,22.0,17.0,3366.0,1.01,15.5,2368.39,5
1047,140.00629629629626,99,17,65,-60.83651717530349,137.85414567605903,-74.18907544438073,-68.48584252741054,4875.0,42.0,20.0,22.0,17.0,3366.0,1.19,40.37,2377.58,5
1048,87.18504504504506,46,18,52,8.65641339170594,-87.38163670792034,-46.411964600904724,27.577266332250304,12605.0,56.0,19.0,30.0,28.0,3352.0,1.04,27.02,2370.13,4
1049,140.48777777777775,70,11,69,-58.5379920471798,164.4454354844774,-74.18907544438073,-68.48584252741054,4747.0,42.0,20.0,22.0,17.0,3366.0,1.26,28.32,2372.65,5
1050,87.4192792792793,54,12,60,-67.74410465824889,5.274990658403482,-46.411964600904724,27.577266332250304,2693.0,56.0,19.0,30.0,28.0,3352.0,1.2,28.98,2361.05,4
1051,100.07999999999994,50,20,73,89.66283970338151,-65.45843328740577,74.17352985627201,3.8333252049254725,1746.0,48.0,15.0,26.0,27.0,3362.0,1.23,26.2,2366.0,3
1052,87.68954954954957,18,13,82,-82.93519776185363,80.00020821770443,-46.411964600904724,27.577266332250304,4403.0,56.0,19.0,30.0,28.0,3352.0,1.64,12.36,2356.24,4
1053,140.99888888888887,23,20,97,-51.99455246928246,3.2249045489116384,-74.18907544438073,-68.48584252741054,3983.0,42.0,20.0,22.0,17.0,3366.0,1.77,12.91,2365.88,5
1054,100.46020833333327,78,16,74,61.12381934102831,-37.29945388953871,74.17352985627201,3.8333252049254725,2186.0,48.0,15.0,26.0,27.0,3362.0,1.25,36.92,2370.73,3
1055,100.84562499999994,98,17,83,42.466620625419466,-63.189916381366444,74.17352985627201,3.8333252049254725,4811.0,48.0,15.0,26.0,27.0,3362.0,1.4,45.58,2376.86,3
1056,141.7174074074074,37,17,48,-60.11268235170796,-139.58177340337306,-74.18907544438073,-68.48584252741054,3177.0,42.0,20.0,22.0,17.0,3366.0,0.88,17.43,2366.61,5
1057,88.05891891891893,56,13,96,33.019839668069096,67.68061676779331,-46.411964600904724,27.577266332250304,9704.0,56.0,19.0,30.0,28.0,3352.0,1.92,30.22,2368.77,4
1058,101.27791666666661,55,19,11,59.910135188347766,173.74241843793322,74.17352985627201,3.8333252049254725,5086.0,48.0,15.0,26.0,27.0,3362.0,0.19,28.04,2369.76,3
1059,101.38791666666661,15,20,12,61.14817198952247,-65.51957743579867,74.17352985627201,3.8333252049254725,3029.0,48.0,15.0,26.0,27.0,3362.0,0.2,11.5,2361.09,3
1060,101.49791666666661,63,12,81,81.20821103034919,105.41766967504878,74.17352985627201,3.8333252049254725,2172.0,48.0,15.0,26.0,27.0,3362.0,1.37,29.58,2367.82,3
1061,142.07296296296295,53,18,36,19.144766790392154,-101.01437431245529,-74.18907544438073,-68.48584252741054,10636.0,42.0,20.0,22.0,17.0,3366.0,0.66,23.57,2376.46,5
1062,142.33962962962963,86,14,69,-73.21902490162806,88.9808051388851,-74.18907544438073,-68.48584252741054,3552.0,42.0,20.0,22.0,17.0,3366.0,1.26,34.9,2374.09,5
1063,88.49135135135137,100,16,74,-23.543895757426156,95.93762335287886,-46.411964600904724,27.577266332250304,6505.0,56.0,19.0,30.0,28.0,3352.0,1.48,51.8,2374.07,4
1064,101.91979166666661,46,19,76,31.445410552745045,150.8088598090115,74.17352985627201,3.8333252049254725,8020.0,48.0,15.0,26.0,27.0,3362.0,1.28,24.26,2371.51,3
1065,88.8246846846847,12,10,63,-20.261967028483895,117.81511111727025,-46.411964600904724,27.577266332250304,8409.0,56.0,19.0,30.0,28.0,3352.0,1.26,8.64,2358.64,4
1066,89.10846846846849,17,19,78,-10.299063190575978,46.86233943416087,-46.411964600904724,27.577266332250304,4410.0,56.0,19.0,30.0,28.0,3352.0,1.56,13.69,2356.75,4
1067,142.85074074074075,55,11,61,-36.16056778416866,-169.63945878732153,-74.18907544438073,-68.48584252741054,6484.0,42.0,20.0,22.0,17.0,3366.0,1.12,22.77,2372.13,5
1068,102.31562499999994,38,19,23,52.226913750341794,139.21913966199435,74.17352985627201,3.8333252049254725,5569.0,48.0,15.0,26.0,27.0,3362.0,0.39,20.9,2367.45,3
1069,143.3025925925926,96,18,81,15.653243436560615,33.23307926808047,-74.18907544438073,-68.48584252741054,12035.0,42.0,20.0,22.0,17.0,3366.0,1.48,39.48,2384.47,5
1070,102.43541666666661,95,14,99,56.86030596121978,-142.368847431335,74.17352985627201,3.8333252049254725,5228.0,48.0,15.0,26.0,27.0,3362.0,1.67,43.54,2376.55,3
1071,102.95104166666661,90,15,77,85.65688445506751,150.9086645787599,74.17352985627201,3.8333252049254725,2180.0,48.0,15.0,26.0,27.0,3362.0,1.3,41.7,2372.65,3
1072,89.45981981981984,20,18,37,-45.60898370151733,56.43312845902281,-46.411964600904724,27.577266332250304,2217.0,56.0,19.0,30.0,28.0,3352.0,0.74,14.8,2354.76,4
1073,143.90259259259258,57,16,22,-67.35204284779934,-9.72428768301873,-74.18907544438073,-68.48584252741054,2173.0,42.0,20.0,22.0,17.0,3366.0,0.4,24.61,2368.34,5
1074,89.62648648648651,41,13,73,-14.271537808803743,-11.48461062343236,-46.411964600904724,27.577266332250304,5090.0,56.0,19.0,30.0,28.0,3352.0,1.46,23.17,2361.2,4
1075,144.06555555555553,62,15,40,-65.88676325280161,-138.14334033096185,-74.18907544438073,-68.48584252741054,2615.0,42.0,20.0,22.0,17.0,3366.0,0.73,26.24,2369.53,5
1076,144.36185185185184,92,11,68,-68.99101636739857,-85.71710066255449,-74.18907544438073,-68.48584252741054,831.0,42.0,20.0,22.0,17.0,3366.0,1.24,36.46,2371.99,5
1077,144.86555555555555,72,16,74,-27.005484121354783,-170.25485416652913,-74.18907544438073,-68.48584252741054,7473.0,42.0,20.0,22.0,17.0,3366.0,1.35,30.16,2376.14,5
1078,89.95531531531535,82,15,77,-70.45627980633913,-174.70480646485055,-46.411964600904724,27.577266332250304,6896.0,56.0,19.0,30.0,28.0,3352.0,1.54,43.04,2370.97,4
1079,103.35208333333328,50,19,100,76.80253318194258,41.82033700940369,74.17352985627201,3.8333252049254725,1076.0,48.0,15.0,26.0,27.0,3362.0,1.69,25.94,2365.36,3
1080,145.4137037037037,65,11,66,-85.09767989240613,164.6426746300225,-74.18907544438073,-68.48584252741054,2129.0,42.0,20.0,22.0,17.0,3366.0,1.21,26.47,2369.28,5
1081,90.30216216216219,72,16,50,-24.30993243297685,-163.8508898868333,-46.411964600904724,27.577266332250304,12067.0,56.0,19.0,30.0,28.0,3352.0,1.0,38.64,2374.22,4
1082,90.52738738738742,61,13,95,1.7406768474518373,90.88398072213107,-46.411964600904724,27.577266332250304,8149.0,56.0,19.0,30.0,28.0,3352.0,1.9,32.57,2368.15,4
1083,103.87291666666661,24,16,97,55.947839598564485,36.3679747635546,74.17352985627201,3.8333252049254725,2468.0,48.0,15.0,26.0,27.0,3362.0,1.63,14.24,2362.05,3
1084,104.37812499999994,100,16,47,44.31137547304451,-4.318504427856283,74.17352985627201,3.8333252049254725,3345.0,48.0,15.0,26.0,27.0,3362.0,0.79,46.16,2375.45,3
1085,145.90259259259258,98,13,37,-24.050160442474365,-20.90688492234335,-74.18907544438073,-68.48584252741054,6221.0,42.0,20.0,22.0,17.0,3366.0,0.68,39.12,2378.27,5
1086,146.17666666666665,83,19,29,-86.29042535452787,-1.2476312598770392,-74.18907544438073,-68.48584252741054,1642.0,42.0,20.0,22.0,17.0,3366.0,0.53,34.89,2371.96,5
1087,146.39148148148146,64,14,87,-88.27856981185909,26.608272471082188,-74.18907544438073,-68.48584252741054,1785.0,42.0,20.0,22.0,17.0,3366.0,1.59,26.76,2369.17,5
1088,90.95531531531535,34,14,23,-15.799280757275667,-176.0940095277701,-46.411964600904724,27.577266332250304,12701.0,56.0,19.0,30.0,28.0,3352.0,0.46,20.18,2367.31,4
1089,91.06531531531535,42,11,95,-26.266715664872315,95.47838246702884,-46.411964600904724,27.577266332250304,6273.0,56.0,19.0,30.0,28.0,3352.0,1.9,23.04,2362.46,4
1090,91.49324324324327,43,12,12,-48.60767556682721,56.18235252711793,-46.411964600904724,27.577266332250304,2149.0,56.0,19.0,30.0,28.0,3352.0,0.24,23.81,2358.15,4
1091,147.0359259259259,71,18,60,-38.171584311953985,134.37200117205703,-74.18907544438073,-68.48584252741054,7404.0,42.0,20.0,22.0,17.0,3366.0,1.1,30.23,2376.03,5
1092,104.62291666666661,30,18,86,36.076905119223895,39.82830606492092,74.17352985627201,3.8333252049254725,4653.0,48.0,15.0,26.0,27.0,3362.0,1.45,17.28,2365.4,3
1093,105.07083333333328,86,16,36,12.998568335917952,148.0123708316478,74.17352985627201,3.8333252049254725,10001.0,48.0,15.0,26.0,27.0,3362.0,0.61,40.28,2379.7,3
1094,91.60324324324327,26,17,54,26.166936140252275,-44.86218811230654,-46.411964600904724,27.577266332250304,10855.0,56.0,19.0,30.0,28.0,3352.0,1.08,17.32,2364.51,4
1095,91.84648648648651,34,20,75,-34.5370307084272,21.77897963414304,-46.411964600904724,27.577266332250304,1407.0,56.0,19.0,30.0,28.0,3352.0,1.5,21.98,2357.05,4
1096,147.48037037037037,73,19,73,-55.66648301842467,-79.61454754797526,-74.18907544438073,-68.48584252741054,2116.0,42.0,20.0,22.0,17.0,3366.0,1.34,31.19,2371.19,5
1097,148.0211111111111,30,19,24,-63.86464741376364,8.91624268707389,-74.18907544438073,-68.48584252741054,3016.0,42.0,20.0,22.0,17.0,3366.0,0.44,15.28,2365.46,5
1098,148.1988888888889,69,20,85,-17.801080756245668,130.66566979556274,-74.18907544438073,-68.48584252741054,9694.0,42.0,20.0,22.0,17.0,3366.0,1.55,29.93,2378.33,5
1099,105.25833333333328,99,18,87,-10.24298613525906,-56.209191617135204,74.17352985627201,3.8333252049254725,10243.0,48.0,15.0,26.0,27.0,3362.0,1.47,46.26,2382.59,3
1100,105.71145833333328,96,19,61,88.24985120942839,146.6619474913959,74.17352985627201,3.8333252049254725,1918.0,48.0,15.0,26.0,27.0,3362.0,1.03,45.26,2373.73,3
1101,106.02916666666661,90,14,29,79.06187537138044,128.72633715132895,74.17352985627201,3.8333252049254725,2645.0,48.0,15.0,26.0,27.0,3362.0,0.49,41.44,2372.77,3
1102,106.18020833333328,48,13,70,73.1957034021705,102.01971135855962,74.17352985627201,3.8333252049254725,2727.0,48.0,15.0,26.0,27.0,3362.0,1.18,23.54,2365.9,3
1103,92.18432432432435,78,11,25,58.12529443513549,7.69391709536626,-46.411964600904724,27.577266332250304,11767.0,56.0,19.0,30.0,28.0,3352.0,0.5,39.96,2374.3,4
1104,92.29693693693696,94,20,48,45.14994211708901,84.73368627243872,-46.411964600904724,27.577266332250304,11616.0,56.0,19.0,30.0,28.0,3352.0,0.96,50.18,2378.38,4
1105,148.8285185185185,58,16,50,-51.265018175127416,-50.58303733871588,-74.18907544438073,-68.48584252741054,2680.0,42.0,20.0,22.0,17.0,3366.0,0.91,24.98,2369.15,5
1106,149.1988888888889,62,11,18,-8.84950171992358,-171.58387169734405,-74.18907544438073,-68.48584252741054,9452.0,42.0,20.0,22.0,17.0,3366.0,0.33,25.36,2375.9,5
1107,149.3322222222222,91,17,86,-62.571737272913644,-143.57997699808024,-74.18907544438073,-68.48584252741054,3067.0,42.0,20.0,22.0,17.0,3366.0,1.57,37.41,2374.7,5
1108,92.51315315315317,82,18,92,-9.139030974252975,-89.96829162912029,-46.411964600904724,27.577266332250304,11288.0,56.0,19.0,30.0,28.0,3352.0,1.84,43.94,2375.82,4
1109,92.92756756756758,64,15,34,-39.17191066580473,-10.14169547609552,-46.411964600904724,27.577266332250304,3148.0,56.0,19.0,30.0,28.0,3352.0,0.68,34.58,2363.58,4
1110,149.96925925925925,43,11,52,-42.90155203604426,-171.99381595031014,-74.18907544438073,-68.48584252741054,5840.0,42.0,20.0,22.0,17.0,3366.0,0.95,18.33,2369.66,5
1111,106.54479166666661,81,10,54,67.42284772416622,-104.70113408762927,74.17352985627201,3.8333252049254725,3472.0,48.0,15.0,26.0,27.0,3362.0,0.91,36.62,2371.79,3
1112,150.35444444444443,86,12,18,-72.35079713224351,-69.15419984356873,-74.18907544438073,-68.48584252741054,205.0,42.0,20.0,22.0,17.0,3366.0,0.33,34.46,2370.29,5
1113,106.82604166666661,33,10,46,84.06369511715604,102.92350754796024,74.17352985627201,3.8333252049254725,1972.0,48.0,15.0,26.0,27.0,3362.0,0.78,16.46,2362.19,3
1114,93.08072072072073,97,17,12,4.471748330030536,-16.03614497806163,-46.411964600904724,27.577266332250304,7096.0,56.0,19.0,30.0,28.0,3352.0,0.24,50.69,2373.84,4
1115,93.19072072072073,85,19,76,-8.826773529374364,56.162671791990846,-46.411964600904724,27.577266332250304,4983.0,56.0,19.0,30.0,28.0,3352.0,1.52,45.65,2370.1,4
1116,107.06562499999994,32,13,78,89.37853656800462,72.65618409527866,74.17352985627201,3.8333252049254725,1736.0,48.0,15.0,26.0,27.0,3362.0,1.31,16.82,2362.26,3
1117,150.48777777777775,13,13,76,6.508625107036622,-153.97375016742197,-74.18907544438073,-68.48584252741054,10567.0,42.0,20.0,22.0,17.0,3366.0,1.39,7.67,2370.25,5
1118,93.53306306306308,24,11,16,17.68203411737528,-1.885455143744224,-46.411964600904724,27.577266332250304,7716.0,56.0,19.0,30.0,28.0,3352.0,0.32,14.58,2360.04,4
1119,107.47187499999994,55,13,48,58.36486464911005,-67.0776928357594,74.17352985627201,3.8333252049254725,3337.0,48.0,15.0,26.0,27.0,3362.0,0.81,26.48,2367.57,3
1120,93.64306306306308,71,16,22,-73.48800309091567,13.50519933932324,-46.411964600904724,27.577266332250304,3092.0,56.0,19.0,30.0,28.0,3352.0,0.44,38.17,2364.89,4
1121,93.75306306306308,18,20,42,-25.413354580212328,32.59149241457084,-46.411964600904724,27.577266332250304,2376.0,56.0,19.0,30.0,28.0,3352.0,0.84,14.46,2354.81,4
1122,93.94225225225227,38,13,28,-19.054492031997654,117.40119059524437,-46.411964600904724,27.577266332250304,8473.0,56.0,19.0,30.0,28.0,3352.0,0.56,21.76,2363.75,4
1123,151.0507407407407,25,11,38,-20.440344443854485,170.91282649729663,-74.18907544438073,-68.48584252741054,8685.0,42.0,20.0,22.0,17.0,3366.0,0.7,11.67,2369.76,5
1124,94.0683783783784,83,11,61,-21.533463829842077,-22.79120228540154,-46.411964600904724,27.577266332250304,5287.0,56.0,19.0,30.0,28.0,3352.0,1.22,42.31,2368.98,4
1125,151.33222222222219,76,16,13,-43.97471718170158,-109.2963205440874,-74.18907544438073,-68.48584252741054,3921.0,42.0,20.0,22.0,17.0,3366.0,0.24,31.64,2372.85,5
1126,151.44222222222217,63,16,83,-79.69566991902077,-124.36573326754802,-74.18907544438073,-68.48584252741054,1456.0,42.0,20.0,22.0,17.0,3366.0,1.52,26.83,2368.84,5
1127,94.34315315315317,75,16,83,-68.30086515529949,21.513802589679557,-46.411964600904724,27.577266332250304,2458.0,56.0,19.0,30.0,28.0,3352.0,1.66,40.05,2365.38,4
1128,152.057037037037,16,19,83,-74.27886688008999,-138.10643458199303,-74.18907544438073,-68.48584252741054,1984.0,42.0,20.0,22.0,17.0,3366.0,1.52,10.1,2362.68,5
1129,107.72187499999994,51,11,80,69.49140120968255,-107.94142106533722,74.17352985627201,3.8333252049254725,3340.0,48.0,15.0,26.0,27.0,3362.0,1.35,24.28,2366.86,3
1130,94.71702702702704,17,19,75,-42.74090962142259,49.668877693516265,-46.411964600904724,27.577266332250304,1790.0,56.0,19.0,30.0,28.0,3352.0,1.5,13.69,2354.12,4
1131,152.6718518518518,96,19,92,-44.95441939395536,120.18014869333479,-74.18907544438073,-68.48584252741054,6750.0,42.0,20.0,22.0,17.0,3366.0,1.68,39.7,2379.33,5
1132,95.05486486486488,32,11,46,-64.7199417133724,172.19439154734243,-46.411964600904724,27.577266332250304,7281.0,56.0,19.0,30.0,28.0,3352.0,0.92,18.34,2361.29,4
1133,108.13854166666661,88,15,96,8.826313654736964,-103.51407844838067,74.17352985627201,3.8333252049254725,9578.0,48.0,15.0,26.0,27.0,3362.0,1.62,40.86,2379.81,3
1134,153.3533333333333,60,11,57,-27.113401534349855,178.98525807023503,-74.18907544438073,-68.48584252741054,7759.0,42.0,20.0,22.0,17.0,3366.0,1.04,24.62,2374.12,5
1135,95.26207207207209,24,12,11,-78.0593679079798,-90.58732002695126,-46.411964600904724,27.577266332250304,5572.0,56.0,19.0,30.0,28.0,3352.0,0.22,14.88,2357.99,4
1136,108.63854166666661,66,19,27,22.49841991552796,151.4635875008658,74.17352985627201,3.8333252049254725,9013.0,48.0,15.0,26.0,27.0,3362.0,0.46,32.66,2375.62,3
1137,108.77916666666661,81,17,26,27.515036559910385,120.96872632754622,74.17352985627201,3.8333252049254725,7836.0,48.0,15.0,26.0,27.0,3362.0,0.44,38.44,2376.74,3
1138,153.7755555555555,61,18,79,-28.60322714560342,-163.460616325418,-74.18907544438073,-68.48584252741054,7105.0,42.0,20.0,22.0,17.0,3366.0,1.45,26.53,2374.35,5
1139,108.91458333333328,29,19,85,23.420809340831227,-66.43995586388573,74.17352985627201,3.8333252049254725,6912.0,48.0,15.0,26.0,27.0,3362.0,1.43,17.12,2367.59,3
1140,95.37207207207209,73,19,28,-25.669102621745594,-169.97529923360761,-46.411964600904724,27.577266332250304,11807.0,56.0,19.0,30.0,28.0,3352.0,0.56,40.01,2374.38,4
1141,95.49819819819821,26,17,38,2.041735000873686,67.45635937417836,-46.411964600904724,27.577266332250304,6649.0,56.0,19.0,30.0,28.0,3352.0,0.76,17.32,2360.21,4
1142,95.66936936936938,88,14,80,-71.83986853600322,99.72327499311012,-46.411964600904724,27.577266332250304,4564.0,56.0,19.0,30.0,28.0,3352.0,1.6,45.56,2369.67,4
1143,154.3607407407407,65,11,66,-67.20270697282922,-143.75285811118488,-74.18907544438073,-68.48584252741054,2663.0,42.0,20.0,22.0,17.0,3366.0,1.21,26.47,2369.81,5
1144,109.35729166666661,13,11,90,-25.875864953715762,-85.50269871307151,74.17352985627201,3.8333252049254725,12748.0,48.0,15.0,26.0,27.0,3362.0,1.52,8.32,2369.93,3
1145,109.82604166666661,40,13,35,25.77503278779865,34.394185092418525,74.17352985627201,3.8333252049254725,5666.0,48.0,15.0,26.0,27.0,3362.0,0.59,20.18,2367.32,3
1146,96.02972972972974,55,10,31,-46.180054793402235,101.29731099928529,-46.411964600904724,27.577266332250304,5445.0,56.0,19.0,30.0,28.0,3352.0,0.62,28.85,2363.57,4
1147,110.00833333333328,30,20,94,22.770472149045276,-3.7150429057603844,74.17352985627201,3.8333252049254725,5733.0,48.0,15.0,26.0,27.0,3362.0,1.58,17.8,2366.73,3
1148,110.49791666666661,16,19,43,70.4427423364711,52.617586594760695,74.17352985627201,3.8333252049254725,1647.0,48.0,15.0,26.0,27.0,3362.0,0.72,11.66,2359.93,3
1149,110.72187499999994,43,18,29,63.400778673587524,114.87673130206326,74.17352985627201,3.8333252049254725,3922.0,48.0,15.0,26.0,27.0,3362.0,0.49,22.74,2366.57,3
1150,110.87291666666661,73,15,49,68.0936837358411,-162.93775183020722,74.17352985627201,3.8333252049254725,4167.0,48.0,15.0,26.0,27.0,3362.0,0.83,34.56,2371.64,3
1151,154.8496296296296,72,10,51,-40.74390690545138,-86.1453758795709,-74.18907544438073,-68.48584252741054,3829.0,42.0,20.0,22.0,17.0,3366.0,0.93,28.84,2371.84,5
1152,96.16936936936938,63,17,34,-42.21288914263218,-114.37115763610188,-46.411964600904724,27.577266332250304,9468.0,56.0,19.0,30.0,28.0,3352.0,0.68,34.71,2369.96,4
1153,96.32252252252253,89,11,14,-6.996635599945364,-7.5336891134871,-46.411964600904724,27.577266332250304,5515.0,56.0,19.0,30.0,28.0,3352.0,0.28,45.13,2370.05,4
1154,96.43252252252253,27,11,22,-73.97970142204069,145.34749001552785,-46.411964600904724,27.577266332250304,5847.0,56.0,19.0,30.0,28.0,3352.0,0.44,15.99,2358.78,4
1155,111.12812499999994,88,13,15,74.74804006990456,-142.02975105902826,74.17352985627201,3.8333252049254725,3300.0,48.0,15.0,26.0,27.0,3362.0,0.25,40.34,2372.91,3
1156,155.22740740740736,42,11,81,-22.071814633903003,-104.09250861133992,-74.18907544438073,-68.48584252741054,6167.0,42.0,20.0,22.0,17.0,3366.0,1.48,17.96,2370.0,5
1157,111.23812499999994,76,14,92,72.78138311077706,-14.261239554386123,74.17352985627201,3.8333252049254725,590.0,48.0,15.0,26.0,27.0,3362.0,1.55,35.56,2368.68,3
1158,96.54252252252253,38,10,99,20.06649382965955,154.54159723669363,-46.411964600904724,27.577266332250304,14415.0,56.0,19.0,30.0,28.0,3352.0,1.98,20.86,2369.75,4
1159,155.82740740740735,23,20,73,2.1287309798739784,-152.46203888983584,-74.18907544438073,-68.48584252741054,10053.0,42.0,20.0,22.0,17.0,3366.0,1.34,12.91,2371.82,5
1160,156.3681481481481,87,15,17,-54.082016987794454,-125.20491129868529,-74.18907544438073,-68.48584252741054,3324.0,42.0,20.0,22.0,17.0,3366.0,0.31,35.49,2373.81,5
1161,96.98846846846848,85,15,54,-50.5333471526525,-118.47181905173738,-46.411964600904724,27.577266332250304,8753.0,56.0,19.0,30.0,28.0,3352.0,1.08,44.45,2373.26,4
1162,156.494074074074,30,20,68,-64.73959623718618,-80.87122416994387,-74.18907544438073,-68.48584252741054,1151.0,42.0,20.0,22.0,17.0,3366.0,1.24,15.5,2363.92,5
1163,97.23171171171172,14,16,35,-60.82175971131251,55.708112654833826,-46.411964600904724,27.577266332250304,2418.0,56.0,19.0,30.0,28.0,3352.0,0.7,11.38,2353.58,4
1164,111.71729166666661,50,11,24,85.6477574050092,-155.11835005012995,74.17352985627201,3.8333252049254725,2218.0,48.0,15.0,26.0,27.0,3362.0,0.4,23.86,2365.28,3
1165,97.38936936936938,26,10,61,-66.99455732547246,56.19122227058776,-46.411964600904724,27.577266332250304,2825.0,56.0,19.0,30.0,28.0,3352.0,1.22,15.22,2355.68,4
1166,97.66414414414415,14,15,61,16.342398589313007,25.609347322490663,-46.411964600904724,27.577266332250304,6980.0,56.0,19.0,30.0,28.0,3352.0,1.22,11.08,2358.18,4
1167,156.9977777777777,100,12,34,-36.7127702037744,-45.843075546708064,-74.18907544438073,-68.48584252741054,4340.0,42.0,20.0,22.0,17.0,3366.0,0.62,39.64,2376.58,5
1168,111.84229166666661,85,10,91,34.15135446577624,31.4073777740675,74.17352985627201,3.8333252049254725,4698.0,48.0,15.0,26.0,27.0,3362.0,1.53,38.3,2373.88,3
1169,157.24962962962957,60,12,59,-60.579285610149036,-153.9738689913013,-74.18907544438073,-68.48584252741054,3551.0,42.0,20.0,22.0,17.0,3366.0,1.08,24.84,2370.01,5
1170,112.31624999999994,55,16,79,58.2808292797387,-82.19828909163807,74.17352985627201,3.8333252049254725,3788.0,48.0,15.0,26.0,27.0,3362.0,1.33,27.26,2368.49,3
1171,97.93891891891892,52,16,75,-47.91836862141375,70.40647294574461,-46.411964600904724,27.577266332250304,3200.0,56.0,19.0,30.0,28.0,3352.0,1.5,29.24,2361.75,4
1172,112.72770833333327,42,19,24,49.22823969815141,-73.8537161295277,74.17352985627201,3.8333252049254725,4442.0,48.0,15.0,26.0,27.0,3362.0,0.4,22.58,2366.99,3
1173,157.6866666666666,25,11,22,36.05169156202341,-85.28303198345492,-74.18907544438073,-68.48584252741054,12322.0,42.0,20.0,22.0,17.0,3366.0,0.4,11.67,2373.31,5
1174,157.84962962962956,97,19,52,-13.057895473197576,-118.83738613432763,-74.18907544438073,-68.48584252741054,7477.0,42.0,20.0,22.0,17.0,3366.0,0.95,40.07,2379.99,5
1175,98.27675675675675,74,10,73,-58.73234384248509,57.35232069089574,-46.411964600904724,27.577266332250304,2402.0,56.0,19.0,30.0,28.0,3352.0,1.46,37.78,2364.35,4
1176,112.85270833333327,42,13,93,57.51027313779275,85.16786980204381,74.17352985627201,3.8333252049254725,3728.0,48.0,15.0,26.0,27.0,3362.0,1.57,21.02,2366.01,3
1177,158.23481481481474,35,12,17,33.332135000895846,-40.831374044935416,-74.18907544438073,-68.48584252741054,12130.0,42.0,20.0,22.0,17.0,3366.0,0.31,15.59,2374.66,5
1178,158.36074074074065,66,18,54,-42.42141192826761,-68.94618360067638,-74.18907544438073,-68.48584252741054,3532.0,42.0,20.0,22.0,17.0,3366.0,0.99,28.38,2371.38,5
1179,113.33708333333327,88,12,41,39.29218384429299,135.80125369284025,74.17352985627201,3.8333252049254725,6903.0,48.0,15.0,26.0,27.0,3362.0,0.69,40.08,2376.54,3
1180,98.60558558558559,31,18,57,42.84380235235099,129.72846801867303,-46.411964600904724,27.577266332250304,14098.0,56.0,19.0,30.0,28.0,3352.0,1.14,19.97,2368.83,4
1181,113.55062499999994,55,12,49,50.00457280413079,-141.3075374743162,74.17352985627201,3.8333252049254725,5961.0,48.0,15.0,26.0,27.0,3362.0,0.83,26.22,2370.1,3
1182,113.80583333333327,65,13,18,66.29503478282692,176.64472850138458,74.17352985627201,3.8333252049254725,4387.0,48.0,15.0,26.0,27.0,3362.0,0.3,30.68,2370.15,3
1183,113.91583333333327,84,20,99,71.35134513072094,-158.47977992058645,74.17352985627201,3.8333252049254725,3786.0,48.0,15.0,26.0,27.0,3362.0,1.67,40.48,2373.88,3
1184,158.76074074074066,100,15,13,14.925751065597595,133.46848859466286,-74.18907544438073,-68.48584252741054,13284.0,42.0,20.0,22.0,17.0,3366.0,0.24,40.3,2385.68,5
1185,98.86234234234234,46,11,18,-57.78669376657244,78.06950702333319,-46.411964600904724,27.577266332250304,3575.0,56.0,19.0,30.0,28.0,3352.0,0.36,24.92,2360.05,4
1186,158.87074074074064,82,20,82,-15.50436730841551,-111.43894768902146,-74.18907544438073,-68.48584252741054,7038.0,42.0,20.0,22.0,17.0,3366.0,1.5,34.74,2377.58,5
1187,98.97234234234234,14,17,93,55.80071193521141,53.67656315023012,-46.411964600904724,27.577266332250304,11624.0,56.0,19.0,30.0,28.0,3352.0,1.86,11.68,2363.25,4
1188,159.47814814814805,37,12,66,18.92100094964256,140.76539853116776,-74.18907544438073,-68.48584252741054,13618.0,42.0,20.0,22.0,17.0,3366.0,1.21,16.33,2376.71,5
1189,99.39126126126126,25,14,80,20.840907784357782,24.74288882535666,-46.411964600904724,27.577266332250304,7483.0,56.0,19.0,30.0,28.0,3352.0,1.6,15.95,2360.74,4
