TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,taskStatus
1030,64,11,65,75.47273052763165,-148.2311940452448,null
1031,13,20,39,-63.756716059902764,-2.8104602003604953,null
1032,87,17,58,21.93481616501704,-89.31965843222456,null
1033,63,13,80,48.404917038937214,-58.95201923341453,null
1034,75,15,79,-25.740828388236537,-11.071920956177195,null
1035,47,20,53,73.73063130463478,176.79567273920253,null
1036,62,19,87,-75.33258074110061,-75.71746663372893,null
1037,53,15,46,-54.10149239500076,-72.18418202683227,null
1038,22,10,33,-75.93013088495044,73.89956215355087,null
1039,40,19,97,8.243627146509894,151.64016823284703,null
1040,52,20,87,26.510404801200238,156.13025595197496,null
1041,58,16,61,-14.532852559930546,-46.64987960243974,null
1042,19,14,25,-78.03695390103339,-105.63825884136527,null
1043,35,19,15,89.59285238156903,88.84765119029828,null
1044,89,11,41,13.493265957703002,37.101056671425994,null
1045,62,13,56,6.379959002709711,-132.6326403343861,null
1046,61,12,94,37.746291550376554,130.1009525288556,null
1047,33,16,66,13.79995058424079,145.38892966570495,null
1048,68,18,100,60.12183114112662,-30.652218203388117,null
1049,28,17,42,-8.925066875591483,-156.1596030064874,null
1050,86,13,49,-53.69745761731746,116.37481893095696,null
1051,64,15,42,18.873782604131918,-24.891441031431185,null
1052,80,20,80,-35.49009293145424,117.23998070361154,null
1053,26,20,71,-63.262230249087594,48.59115568902183,null
1054,49,14,62,-45.58265655889802,-51.28759354755968,null
1055,49,13,83,-84.99547118765474,-1.8569082546069353,null
1056,67,19,65,-82.13169585465135,85.39936151710123,null
1057,40,20,13,-40.75256368610876,-169.53823503481226,null
1058,19,16,93,14.005838831598282,102.3797668003399,null
1059,65,15,76,4.3049223018701355,-70.87418768658375,null
1060,20,17,86,-62.298601368307544,-71.30596578286935,null
1061,21,20,19,-55.575201302856115,-116.57212130387629,null
1062,33,18,18,-82.69804340464955,-158.25665370892114,null
1063,88,11,40,14.455121374589652,0.7803814887762144,null
1064,90,18,76,-16.243507642423197,38.996938379291834,null
1065,47,14,41,-50.55272949588378,-161.9574420109746,null
1066,26,12,36,-39.16326344389709,53.4937913972025,null
1067,59,14,29,-30.62118323295693,-177.29708771150433,null
1068,98,19,41,-47.92293671957718,-27.418918527660622,null
1069,26,10,36,85.16978684790942,6.114460793945568,null
1070,16,14,93,71.11162278028539,-103.64567883092946,null
1071,34,20,99,51.404722307650985,-58.18932759116571,null
1072,34,20,87,-64.05623264681464,-127.49033986056506,null
1073,80,16,11,-57.538074526536164,59.63232924025371,null
1074,96,12,88,73.901991149866,-166.53841236946047,null
1075,19,12,28,-15.086723669947062,-146.13754834567004,null
1076,32,19,97,-20.356213404332863,74.86829053889124,null
1077,38,12,41,31.216337450084538,124.82750710591574,null
1078,38,14,80,-83.65091281941149,-70.7468400395938,null
1079,53,18,72,82.14091102840922,115.73848142693038,null
1080,48,19,37,-42.18451612889696,14.527689172530529,null
1081,57,20,85,65.12239089185917,-102.6108979286254,null
1082,63,11,90,-9.53616370077468,-29.80220144938346,null
1083,71,19,67,46.20201760504523,-47.04152317763601,null
1084,26,17,63,36.95773211170744,78.15354686874082,null
1085,21,16,14,-6.216810705360459,-99.76919471620816,null
1086,70,18,49,36.03555099570404,-66.3622268882499,null
1087,52,14,36,16.8074166227713,-128.52782106463192,null
1088,42,19,96,84.4676283078573,179.10512419585643,null
1089,43,11,36,69.60646728721187,-110.20760329367451,null
1090,59,11,20,28.59568041222242,-137.1558468201797,null
1091,68,11,87,32.63171212234977,-175.68350708625792,null
1092,76,19,91,-9.634951419029903,106.6863889651998,null
1093,87,16,13,7.873685429053012,-92.20589705418651,null
1094,78,16,32,-3.034544729641425,-42.70447818405606,null
1095,78,19,84,30.71681377308424,-99.93515051802406,null
1096,60,17,28,0.8084658382607586,-13.642116444304634,null
1097,51,16,85,-67.65769893203833,-92.91255015299485,null
1098,31,10,31,-45.67593243207118,-55.0429323341297,null
1099,76,11,92,40.12310791102561,-101.16052175702848,null
1100,53,15,78,-78.9418784248576,113.95102290213424,null
1101,65,17,42,-34.09107785888472,65.78500502190653,null
1102,37,17,72,13.529691929874815,41.97972606720634,null
1103,85,15,36,14.322791069008858,-38.72084729839375,null
1104,98,20,23,37.40563618954039,-160.01440507720355,null
1105,92,14,51,7.740025940252451,-60.17263505811077,null
1106,67,18,93,-36.86937847030191,52.64142481834679,null
1107,57,17,74,41.061421401144884,171.7644932427088,null
1108,67,17,38,-23.292338278273405,121.58867454217528,null
1109,68,11,76,61.573985822357855,-163.94416709338986,null
1110,89,13,86,-53.263857609944516,-89.55258217156661,null
1111,78,16,98,53.766343015830984,154.59646172442763,null
1112,13,12,71,-75.00757441572343,-15.193797748774898,null
1113,50,15,65,73.5791622140276,-51.08896176892685,null
1114,94,17,18,20.131072042535962,83.05499833986471,null
1115,44,14,27,69.89015661555237,-25.62070213289448,null
1116,12,13,20,-64.16060143550371,162.6112031814414,null
1117,30,19,14,-73.93602177162703,164.94195735524795,null
1118,78,10,69,83.24902822929567,121.42016965748041,null
1119,78,12,11,45.26174656926244,-129.0771884506862,null
1120,35,20,45,-22.508865213143963,-120.50105829892107,null
1121,13,20,47,-56.82585098353295,36.721237131767424,null
1122,33,12,41,-45.477194348617864,-82.83639949841725,null
1123,21,14,48,-75.30221916009491,24.158202807830946,null
1124,67,15,81,-72.52960168519175,56.89215971077317,null
1125,70,16,46,84.3901288385018,-85.05336778584218,null
1126,32,20,30,-57.30756981416191,-95.78409059073331,null
1127,72,14,35,63.12843521360779,173.87345456862954,null
1128,42,15,99,-61.678361371024174,-165.90940319992194,null
1129,85,16,92,-77.19334664356673,156.7962995099382,null
1130,82,16,15,55.86534788667291,-165.58099883123379,null
1131,97,10,48,75.08244807602134,-140.94419982251574,null
1132,79,15,85,-31.710843632510752,-48.76925311491823,null
1133,80,12,86,84.31417345617507,104.26170187596051,null
1134,97,10,100,-68.36057843839399,-177.4367393739499,null
1135,63,10,81,23.77191118415233,1.5827686502668428,null
1136,71,13,70,29.73898607204056,-138.91481665916808,null
1137,61,15,84,-67.33517302080236,165.79900074786724,null
1138,33,15,18,18.21289721186602,-119.60250965925724,null
1139,98,10,53,-78.54776630790944,108.61099640095438,null
1140,43,12,70,-47.18495569267815,-44.60270844003452,null
1141,70,18,58,-40.86750041573747,-162.92727689006105,null
1142,40,10,19,-4.684810430686028,58.70473818087683,null
1143,32,15,64,-54.34804827566561,-161.99816421257808,null
1144,87,16,65,3.5825252030176244,-91.45499806060434,null
1145,86,10,42,-66.16191159253897,51.37104121217831,null
1146,40,20,70,-22.10022336021926,121.82081981318322,null
1147,80,20,17,-80.72903648843075,-14.685903578459005,null
1148,43,19,89,29.789085577556776,140.3093164853962,null
1149,78,18,93,-84.63260722559164,115.13114177149049,null
1150,65,17,64,12.963097680132847,155.8662406899732,null
1151,49,15,41,-54.38740641502012,-48.93324833513577,null
1152,30,15,22,-11.539785487741412,46.39692388631647,null
1153,94,16,91,69.00248680097235,-28.004383223344576,null
1154,48,11,15,-16.425867675967652,-151.45261186709257,null
1155,74,14,40,13.325057806698894,57.14676365379043,null
1156,22,18,19,64.69650827421142,-65.37191808033815,null
1157,59,15,19,87.0226592449151,-146.4771188256708,null
1158,16,10,77,85.9262446952093,-59.56854024282667,null
1159,18,14,75,-31.49888188255312,22.640267311261198,null
1160,43,13,37,-38.94396277392281,-138.24369130766965,null
1161,16,15,55,-45.112039750811995,99.57674191016667,null
1162,38,12,22,-66.12806857868861,-122.76998323028616,null
1163,66,15,43,12.419702639816748,-165.9133607820812,null
1164,96,10,19,11.736546925884483,141.37817492680824,null
1165,44,10,65,-1.6840876355663994,143.73195567668608,null
1166,52,15,13,-5.621367354628546,77.16302220258041,null
1167,16,12,83,-45.4194107205494,-125.55888345203886,null
1168,58,14,74,-82.35485193135219,-3.774736553954199,null
1169,50,17,19,-56.907855491964874,-53.16685536833023,null
1170,60,16,26,6.551830489037684,10.353924445939072,null
1171,97,11,18,15.139347604579612,-175.2876862938023,null
1172,99,20,44,-30.48817244059316,77.11009885341406,null
1173,78,14,30,17.72977914413555,-72.31178557106391,null
1174,72,13,22,-86.74582446381712,-117.14674321490685,null
1175,71,19,73,-14.10134853709718,-88.96077611950477,null
1176,52,19,28,-68.87901623547886,18.67498991511974,null
1177,41,12,61,-62.3562459410912,52.61328318028154,null
1178,45,13,27,-87.81979546158121,43.044935616144386,null
1179,71,15,11,67.41078746981907,14.480765726064107,null
1180,45,10,40,-38.4799374246312,163.2483902062154,null
1181,58,18,72,54.42262111000355,24.11980455670175,null
1182,18,14,37,7.950888661401734,-63.7336841742173,null
1183,36,14,88,-62.542468406999106,-114.78224353634533,null
1184,24,10,78,84.264661544294,109.23060865967147,null
1185,48,16,99,29.941029292289386,-60.308195753023156,null
1186,67,20,95,-82.92027053028245,-139.89352746887158,null
1187,29,10,49,-54.74154607530526,-70.17408894591165,null
1188,78,19,31,9.045617612088392,-139.8902440327896,null
1189,74,10,64,30.55856483039119,-49.012794083928156,null
1190,75,16,93,-77.23749552451868,-93.15738597521717,null
1191,77,12,91,-24.483998331893417,-11.607247315630076,null
1192,14,13,87,73.64304998343206,-154.80157229694004,null
1193,34,10,98,-75.42089796265142,10.301142818809325,null
1194,21,15,35,-67.96268566071188,-41.22775336793214,null
1195,55,20,49,62.100149341482364,-15.483859243665762,null
1196,10,18,25,-77.7672889820233,59.74494524687623,null
1197,45,17,82,78.98378678875912,99.9614280017887,null
1198,83,18,94,-47.68152257905019,60.67246920227376,null
1199,61,19,26,-47.47185315460524,-174.1945953321965,null
1200,22,17,41,-56.87197883429455,-139.2905374357745,null
1201,10,19,100,-79.32837487119215,54.93038641026948,null
1202,85,12,98,-27.174260957382366,-168.88117351381598,null
1203,22,16,78,-11.370817115939403,-61.990862239860306,null
1204,68,10,36,82.74982627709215,-162.40523774962807,null
1205,18,16,11,58.77588883392124,60.76978413080269,null
1206,58,16,90,53.21461733750098,124.59430962435255,null
1207,26,16,10,14.817813379639887,157.08226926620523,null
1208,89,11,34,-56.24038501185299,162.44888471136005,null
1209,99,19,64,-26.717836234814506,113.68894469978392,null
1210,57,11,23,39.63167863548051,-66.46907682013764,null
1211,16,15,13,-55.94567796161623,149.61137697770334,null
1212,76,14,36,-76.6687546697247,93.26048896790996,null
1213,52,12,38,-62.224634670046605,67.53545835797757,null
1214,80,17,69,-77.80853095363548,-13.041694931228307,null
1215,33,19,50,46.98897237595418,-64.88521131113252,null
1216,21,16,94,-25.29775183230815,-25.246584752823082,null
1217,95,12,30,-86.70289933203782,-62.2274958398845,null
1218,55,11,51,4.677117016324658,2.6934878091150836,null
1219,30,11,36,63.06663913737668,133.12351913676235,null
1220,97,16,62,82.04138219680061,-156.83662951789003,null
1221,83,19,61,-3.6455980504107117,177.16718666773812,null
1222,98,19,12,83.55219039267948,-55.17810558686642,null
1223,81,14,42,23.759007452361217,118.80017024142973,null
1224,12,11,80,-33.63752421353058,-173.39793528945944,null
1225,32,15,85,-69.74225372059061,-165.222966492747,null
1226,46,17,70,-73.5871211935382,67.90552533491044,null
1227,81,19,15,-45.14839056732707,-104.71801279612485,null
1228,68,19,100,-79.93694910589738,-146.83204533690244,null
1229,12,19,66,-26.997149965093165,-71.85647963250842,null
1230,25,14,96,-18.61013548018714,-122.6577005766403,null
1231,89,16,89,12.236603698436028,157.34823632708122,null
1232,36,16,42,0.7616621661748582,-31.195698060684634,null
1233,43,18,34,45.126507490346626,-47.259713907475714,null
1234,53,17,65,81.23894274077139,-70.374655227487,null
1235,83,14,61,-53.36465986756309,59.988911963064936,null
1236,78,15,27,-82.65668595722859,32.96687467820496,null
1237,76,15,80,85.20467950986449,-32.15898509587177,null
1238,99,13,72,-51.93205916662283,165.27988568433716,null
1239,55,14,13,15.5987785786253,125.63109059746182,null
1240,42,11,56,62.90045469305346,-79.03478952618829,null
1241,15,12,88,13.99605270232992,29.370910042084574,null
1242,54,10,14,46.872015437438876,-90.80983012626758,null
1243,15,17,45,-70.53682490313734,-82.9660985911401,null
1244,17,19,48,-89.18097418993061,-121.02713313158534,null
1245,85,19,46,88.89117366157947,94.27618519833254,null
1246,88,13,34,-19.488352294029426,87.12567028869904,null
1247,92,12,54,-6.565937268072972,-163.9168485948362,null
1248,77,14,81,41.33840664781974,0.7198540503335664,null
1249,33,10,40,-37.57083908121811,70.1808382799095,null
1250,10,20,55,9.688757091145092,-79.118327767946,null
1251,94,11,85,87.65745993097494,-26.094290534882674,null
1252,70,15,60,-8.660655510592662,23.831227064355772,null
1253,16,20,57,23.791715199650184,-158.77151475279396,null
1254,77,16,45,67.6115362407289,-179.98711041313078,null
1255,29,10,53,-67.70638315696803,-39.80736290665601,null
1256,17,14,46,66.21822500480579,51.880727758563694,null
1257,29,19,43,38.154643589623674,-172.0047784057171,null
1258,14,11,84,29.610566784407823,172.71993970599584,null
1259,100,19,24,51.48290888479562,46.98679103830611,null
1260,37,10,27,63.4784843301442,169.64726703164894,null
1261,74,10,34,39.21014171276872,95.70136594215677,null
1262,94,14,40,-57.295062945012155,117.79376665447421,null
1263,26,20,71,10.945501152040805,128.79777184289117,null
1264,21,19,11,-23.037997070972082,67.65039414884947,null
1265,93,20,45,-72.90488189051932,-24.515560451263184,null
1266,88,17,76,-36.67711056539477,-37.73185580456527,null
1267,51,10,45,79.70142609963051,-64.83606445115154,null
1268,70,16,93,4.701891009190874,171.42869974256888,null
1269,52,12,82,67.55032893161223,-45.272794529873266,null
1270,82,13,20,84.73886627827756,-11.099702638382837,null
1271,61,10,47,-46.77143687582395,-97.39781214037289,null
1272,29,12,67,45.93259548553942,53.85011124318129,null
1273,75,17,19,-41.213931143795236,167.51456621804533,null
1274,29,13,96,-5.965829660403983,55.7484696107183,null
1275,77,18,87,56.76900226260909,61.58337887002685,null
1276,50,16,56,-75.17291145090246,-174.8205922359599,null
1277,93,17,45,42.601896890413,-83.97625794427728,null
1278,75,13,12,-58.37058063417186,-55.18300704720599,null
1279,67,12,38,-81.23850545679522,-36.76216663035882,null
1280,61,11,83,2.7645176974947816,-80.80980317642027,null
1281,66,15,78,-22.896325619699198,162.56259258388377,null
1282,85,17,92,-15.31799220290658,155.79822143105258,null
1283,73,19,58,66.15052418680878,-23.10195410356087,null
1284,90,14,36,-86.60905090363747,-56.76798583755486,null
1285,72,20,19,18.711360432278894,24.75889610921263,null
1286,98,15,56,47.03702585311811,145.74323191275897,null
1287,88,11,23,-24.643154364133707,-39.99424215305166,null
1288,94,18,100,79.27243241686796,115.23426153360259,null
1289,99,11,92,76.77131267746049,-155.93807944872287,null
1290,41,17,11,-29.794013248294306,-170.40251703193942,null
1291,14,12,86,7.780368928670299,169.84234263898327,null
1292,99,17,15,-36.9097331799024,58.17136434156663,null
1293,44,15,64,13.274283158546424,85.97958237118434,null
1294,17,19,34,48.995936552715364,-88.60764972046537,null
1295,30,19,63,3.8285076569579957,-158.91446363749614,null
1296,21,12,48,72.77368502853508,37.53708057121793,null
1297,75,11,26,-11.469777269986025,32.04160957123432,null
1298,83,16,22,25.913864355464327,-58.750307679496984,null
1299,29,18,76,39.23624253815626,27.84226251318998,null
1300,81,18,44,-87.05124114714799,76.09442851262622,null
1301,96,18,82,30.483691884232428,-65.6360089571864,null
1302,63,10,11,26.167120883584204,-2.832973980123171,null
1303,94,14,87,59.698830905730574,179.85662370165176,null
1304,63,15,20,-71.68157144432519,-136.7716420428412,null
1305,98,18,14,-63.12899126781313,-20.65462297564764,null
1306,72,20,34,-3.864236765504856,-88.85483446426133,null
1307,13,20,60,60.9561132583423,-33.573693482035566,null
1308,36,19,60,62.651837722106876,-132.918567613452,null
1309,31,12,94,-61.381558592154654,131.50124929447617,null
1310,63,15,66,-23.3691185256601,-10.003524473973442,null
1311,43,14,84,9.388333859633477,-21.01097153900531,null
1312,66,15,30,30.69212071109216,-72.65214532733862,null
1313,13,10,14,68.16935346325596,-46.08635851436375,null
1314,38,18,33,-32.31187044942067,158.7535439577863,null
1315,29,14,29,-16.558966718598654,-19.127230245733557,null
1316,19,19,46,50.6913485270199,117.18762841447085,null
1317,52,16,91,86.09127615004303,-93.95367892507919,null
1318,93,10,91,-14.10917540309461,-126.74985553593284,null
1319,16,18,72,-84.08578769887636,-11.146389817686355,null
1320,100,16,28,-33.798142875979444,-108.60990902365656,null
1321,39,17,40,9.155168908149292,-85.49794836497007,null
1322,65,12,27,-2.936264253126609,-77.95363685027645,null
1323,60,10,99,83.3491061216051,-48.58939062201998,null
1324,14,15,99,71.11705677221968,-69.5644904282648,null
1325,28,11,16,-54.34356000098038,23.256679661572548,null
1326,17,10,15,77.08310539694352,-131.4915087468445,null
1327,42,13,37,50.26950489678322,22.027973137957645,null
1328,81,10,73,-41.07924708927949,-45.525498822365336,null
1329,55,17,65,-23.90801824926136,138.20735057925162,null
1330,96,16,12,-88.92391086608272,55.82929500540038,null
1331,78,19,74,83.18255417952486,-166.03547091551363,null
1332,77,17,67,58.47886842586604,112.13197975456927,null
1333,80,15,43,-73.10940432443441,-37.261705998835225,null
1334,33,13,23,60.589372256044925,120.10495976608524,null
1335,55,12,66,25.90397424543741,-6.308050316120784,null
1336,83,15,38,-80.12456961135855,-168.35221152918385,null
1337,19,19,79,-60.89806313369337,82.3274294190823,null
1338,44,20,73,-70.6070194752244,-96.08976653258645,null
1339,29,18,15,-29.093806684951666,61.61406211112609,null
1340,52,17,92,-17.682204240732275,-34.47664089025653,null
1341,54,11,98,-18.598421709770562,-85.96426486654835,null
1342,99,11,50,45.2303227059617,32.00022030866069,null
1343,28,14,57,-78.5213314669154,95.37893563670184,null
1344,66,20,48,10.508060814687525,-51.0838602560616,null
1345,30,10,50,89.73329718421084,53.357568852191065,null
1346,45,15,77,-25.928086396113585,153.5714122683749,null
1347,84,14,81,34.095596774662965,-104.99496186346279,null
1348,65,20,42,89.17410371468449,-58.33552354314091,null
1349,44,15,99,-12.96539269568801,99.76024525699461,null
1350,39,19,44,-19.547528518155005,-172.38692208705072,null
1351,77,13,41,19.077813037437735,-98.08318764931843,null
1352,76,17,26,-80.88637613284425,40.835061252830144,null
1353,31,15,19,-75.3691761438827,52.308254511125455,null
1354,64,15,35,-37.26962254206011,115.12668555016268,null
1355,12,20,52,24.312289281330607,153.73519455068055,null
1356,93,15,28,-86.96656352357972,-30.79178984076367,null
1357,21,15,80,-22.74877716815186,18.237122944818054,null
1358,13,13,49,53.63213032987397,-69.93875700548952,null
1359,88,16,86,-23.058795895902264,-48.73594668727131,null
1360,69,18,100,75.354813301962,136.2230223002711,null
1361,51,13,81,29.546375557010307,150.84385708789256,null
1362,73,17,43,-35.780965913875875,157.33692707297246,null
1363,55,14,52,-48.584783902160126,-27.850820958628702,null
1364,97,12,89,-88.93293727800493,-158.69324788075363,null
1365,50,11,96,-11.296494755054042,102.99294427355028,null
1366,65,10,73,-38.22791566538852,-149.23014752524463,null
1367,88,11,62,46.223661793131015,123.53748547677964,null
1368,36,15,50,-51.89359712461485,-51.91131609744906,null
1369,89,17,12,75.13507506157777,163.9117572326466,null
1370,22,20,70,-54.316090993002454,130.89656230023587,null
1371,87,12,62,55.90790065121129,-38.39671401586557,null
1372,89,12,89,34.782889908483455,60.70509141918302,null
1373,68,10,86,-48.54342344390315,-107.26167496627336,null
1374,55,18,96,-47.13182077681017,-60.401052097496375,null
1375,70,18,92,-10.476293815580448,79.17714695432034,null
1376,92,13,75,-21.54629113800509,-21.6578704066454,null
1377,32,14,20,56.22432634315578,46.83255437534365,null
1378,24,15,23,-46.32133586599242,-155.25879429925814,null
1379,53,20,58,-40.05789894578808,-75.5775038034285,null
1380,71,19,55,-88.8300547542823,-141.80947816974282,null
1381,84,11,29,35.41263846480764,-152.84113229940252,null
1382,31,10,34,47.77713444642407,127.87535550182588,null
1383,81,16,61,-14.14280674065158,133.07655289548768,null
1384,76,10,91,-11.626504287480259,-95.05114532873081,null
1385,81,18,29,32.50140402560832,-173.71875238445224,null
1386,44,20,53,53.84630219441573,-147.50041891069088,null
1387,90,14,73,22.379867944910046,121.80747569956014,null
1388,38,16,82,43.471708208977105,89.09642504907083,null
1389,96,16,62,23.58265824581838,90.29246674775175,null
1390,44,10,93,6.363344544260684,-32.42177372449669,null
1391,74,11,50,-3.6555319268127278,-96.37376893070206,null
1392,84,16,50,68.21585831920743,-58.99845445940612,null
1393,79,12,34,72.02618180647579,114.81067145907275,null
1394,79,14,86,-44.09551755734085,112.85850381357932,null
1395,25,18,95,76.48698568360084,-20.463768029515393,null
1396,75,19,53,73.90095547345308,-155.17428661581522,null
1397,50,16,76,-44.278871278060166,-53.31394814550117,null
1398,37,18,66,42.38310133297301,-48.866003410964254,null
1399,67,13,69,26.378560764816143,-80.41750447911781,null
1400,83,13,75,77.3588655468495,-5.677813088177572,null
1401,62,14,72,82.25251702378469,-30.75392759316614,null
1402,73,12,53,25.777887465167623,19.696098729829487,null
1403,100,11,99,49.20818154210937,16.516994795553813,null
1404,47,11,53,53.76340932144055,176.4090422859523,null
1405,30,17,33,42.53290818790677,66.87149937935519,null
1406,60,15,65,-51.02469151763947,-101.68714262390375,null
1407,64,14,47,-15.04257417176811,-46.80131141713852,null
1408,78,17,44,8.227679657114507,102.37655212353229,null
1409,66,11,19,-52.381137021931956,-60.00848090736764,null
1410,74,10,84,-43.39046982143662,103.27087255112917,null
1411,84,17,24,32.35783123050861,-112.19833527781765,null
1412,17,10,33,-58.63841878618017,-26.37418078956361,null
1413,69,14,95,-8.218502178892663,-142.91134715918264,null
1414,81,12,63,-47.37999813416832,-144.39166993165443,null
1415,95,14,35,14.275380275616811,-86.2626987521788,null
1416,12,13,100,-84.03168725836179,83.99853035641632,null
1417,29,12,51,22.269168021768863,17.34950379116765,null
1418,13,15,26,-73.18669708413434,-79.96347051273548,null
1419,51,17,11,-79.59567707493491,-64.35973777457755,null
1420,37,12,42,34.79446257017801,-130.66976036492832,null
1421,24,18,89,-65.74894957293276,126.79218470649971,null
1422,50,10,93,-27.20561249761252,-170.87994294852123,null
1423,88,10,62,63.08770584348261,-150.87786404936833,null
1424,39,10,58,37.85963940297869,166.15315512234213,null
1425,90,15,39,-42.65862671567074,2.3880826814075817,null
1426,12,14,30,-72.74018607792382,45.933032346305225,null
1427,94,12,44,-81.67747053940465,25.5361766938328,null
1428,16,14,22,-48.460619648576035,-98.22727150473092,null
1429,88,16,50,66.3930189670462,-28.73773682548216,null
1430,60,16,78,-56.980705348961344,60.827832760135266,null
1431,63,19,15,-61.543696103851524,-99.68264240878568,null
1432,60,13,43,23.62008626891533,-62.558355461178564,null
1433,45,18,75,14.40512519670169,128.52681094896775,null
1434,70,16,61,-75.0431307761989,37.58421187135903,null
1435,66,14,75,-42.40415885636808,61.125552847292795,null
1436,60,10,13,-34.08065006921462,53.581128332425095,null
1437,89,19,87,82.31048799942857,-41.238233716235385,null
1438,64,14,18,-7.852884309353385,-131.55940096114756,null
1439,97,14,28,-30.48711640288394,4.953139318305091,null
1440,19,18,94,-24.32626183311318,170.03279270105247,null
1441,69,20,70,28.42587288957229,107.68655566973956,null
1442,87,10,69,-57.75047869130851,-148.5235514369325,null
1443,56,17,14,29.947977531395978,130.81444960941377,null
1444,86,19,90,64.03802506388757,-88.46392875146718,null
1445,35,18,69,41.388161955458656,-172.2428282734792,null
1446,88,16,16,19.22586252149985,153.95100595977402,null
1447,31,20,81,25.881460747065105,78.99901140211159,null
1448,57,15,36,-77.26679820445524,79.72811338503942,null
1449,95,10,97,77.68137399374402,-92.89038107496562,null
1450,51,19,57,3.5367343819291364,-112.9650687490144,null
1451,56,19,62,-19.972749971063436,176.78975530856258,null
1452,43,12,47,87.00322294961535,-113.54407845715853,null
1453,90,18,35,52.513594382590725,-129.3445739970778,null
1454,10,16,99,-64.80858763226033,-69.84640064917082,null
1455,14,18,52,-54.77420227390197,64.12277187150497,null
1456,28,19,50,19.53841049377621,-140.56170035607886,null
1457,88,20,57,-88.11102117741258,7.7530420883663,null
1458,22,19,63,35.763312125243104,-114.94946579206581,null
1459,76,11,86,21.808045597897575,-100.08559107768995,null
1460,80,12,20,2.3883041172487793,22.31414050593247,null
1461,41,16,35,-25.776419126745523,163.1896394024127,null
1462,68,18,20,17.102984996304002,24.520849973863022,null
1463,57,18,39,17.229006388214685,109.10190921974731,null
1464,19,20,66,-77.35465921760374,-7.1303775642891765,null
1465,96,11,35,-63.01388269230553,-99.99030607644205,null
1466,19,19,88,87.68307420426504,-46.164376306108636,null
1467,34,16,80,54.72548826068757,-61.57611330275894,null
1468,70,17,33,-2.9713984586968536,126.966406656912,null
1469,20,17,47,-77.0624236510388,-148.51656980333925,null
1470,60,20,64,61.544315293153744,-150.83964769749537,null
1471,33,13,61,45.817250904855996,-35.572500613173986,null
1472,57,12,55,-9.44063174305046,2.3799278680772034,null
1473,47,15,52,77.35546232340141,-75.59786119792786,null
1474,79,19,73,-56.80625496918785,102.45042702544356,null
1475,79,16,37,22.737016869510825,-154.95927302004992,null
1476,28,17,82,64.18605797650446,84.20505282216459,null
1477,28,14,35,24.932166329324914,-165.88846898189053,null
1478,11,17,21,-7.0193375261828805,-87.26647170610613,null
1479,87,17,78,87.40222271413305,-132.36915843826134,null
1480,82,13,84,-66.18337906778558,23.817625679096608,null
1481,39,15,59,-72.14523732207446,9.082143082298785,null
1482,71,19,39,-11.046335690437004,8.578986948922676,null
1483,45,10,29,27.353366953407857,122.32681508400248,null
1484,70,11,33,-38.30260617085658,74.05429611047211,null
1485,70,11,28,78.05877238217425,-75.15390749012934,null
1486,38,12,96,23.658653630779256,62.66803752036628,null
1487,54,11,28,-24.8953504101744,-87.06094789775757,null
1488,92,15,72,70.82475597388128,-42.002305998661086,null
1489,57,18,17,41.228439940935004,117.25275126074831,null
1490,72,17,70,64.12420808251017,19.094099250319005,null
1491,31,14,38,65.83026027099893,-2.1631221344702283,null
1492,79,11,78,20.064046641708302,138.2603764761422,null
1493,53,10,16,-16.91930397334872,6.451610642863244,null
1494,53,10,36,42.504962939406454,36.27612377611453,null
1495,77,12,93,-7.689662254949695,105.36470841097383,null
1496,80,18,42,71.18186320862702,26.109350526506205,null
1497,20,16,21,22.479867731096434,26.291095177168643,null
1498,95,11,63,9.663741231027188,33.55527953266113,null
1499,70,13,95,-67.31900351815396,123.14365732772649,null
1500,72,12,93,88.2147975591985,-52.58987093432785,null
1501,99,18,72,-63.63761930481357,87.21144286603766,null
1502,98,16,68,-76.63061182426421,75.73430688815608,null
1503,58,18,100,53.516143964039145,153.8396600698631,null
1504,92,18,92,49.42287853871272,120.97797353815929,null
1505,65,12,28,11.202886609541352,-21.09764915116247,null
1506,79,14,53,28.303681919050547,-27.925877705864764,null
1507,86,19,100,-51.45825261906739,-19.250062400264454,null
1508,91,15,31,43.176539414141246,-123.20216819989953,null
1509,93,19,57,-58.01736816011953,150.9777445508269,null
1510,73,17,79,63.66733742747152,-11.958910175576364,null
1511,80,20,95,5.718289397982943,-5.65132266267355,null
1512,96,16,11,-67.95774382281863,-105.38668627453603,null
1513,30,18,84,35.521471623093504,-175.7267309338477,null
1514,49,17,72,-51.87764559938914,-43.219583627731254,null
1515,42,10,90,82.56528301284249,24.41521093985861,null
1516,73,15,51,-44.64939658443169,154.562797866589,null
1517,33,16,33,72.47560761955464,135.61419939238385,null
1518,98,10,69,-83.0174654863731,159.70869760453115,null
1519,54,16,77,82.05146151962035,-8.763458623302427,null
1520,51,11,77,51.83121426910634,-38.57116649433317,null
1521,51,11,36,-5.231027376388937,-1.2186758970537142,null
1522,19,14,58,6.091009486933999,-128.84873031974143,null
1523,25,12,22,29.397731515179586,-29.62503049115392,null
1524,36,14,42,-67.16729158510935,14.148586914290206,null
1525,18,19,71,10.081782177475503,-67.67274380812586,null
